source	target	weight	padj
Hypoxia	ARRDC3	7.5122485545009585	1.276202174049988e-13
Hypoxia	INHA	2.4376749285466093	1.2787649742016236e-13
Hypoxia	ANAPC7	-2.988949018755282	1.3285409517779737e-13
Hypoxia	EEF1AKMT3	3.122413094035128	1.4169955472464153e-13
Hypoxia	WDR5B	-3.1129043907881067	1.4197697744009477e-13
Hypoxia	LGALS1	4.121362019588343	1.4296188069782993e-13
Hypoxia	PSMD1	-3.224535150211925	1.484706799217552e-13
Hypoxia	IPMK	2.345320538177582	1.534519665016079e-13
Hypoxia	CUSTOS	-2.3206345241300363	1.626853759190498e-13
Hypoxia	JAM2	2.4794256963485317	1.8178810713563172e-13
Hypoxia	APEH	-2.163653476905907	1.8246571853989866e-13
Hypoxia	SEMA4B	6.046855671061403	1.8342234692149708e-13
Hypoxia	COPS5	-1.875468066774451	1.8435994122109826e-13
Hypoxia	METTL13	-2.3594897734028573	2.1631185972909462e-13
Hypoxia	RRS1	-5.2120889556279	2.49783874875303e-13
Hypoxia	LRP2BP	1.4709958149585411	2.565451932817132e-13
Hypoxia	CIART	3.430514707279541	2.722773289564898e-13
Hypoxia	NIPA2	-2.450915375741637	3.1579585421594254e-13
Hypoxia	MRPL18	-2.729690488708861	3.16525480958801e-13
Hypoxia	COL6A2	2.001529477547076	3.210083872191059e-13
Hypoxia	IGFBP3	11.260280794102004	3.310264609888596e-13
Hypoxia	MAPKAP1	-1.9357903824225584	3.3340610764356105e-13
Hypoxia	CSTF2T	-2.529696060549991	3.97506519253529e-13
Hypoxia	PNPO	-2.912503130173246	3.985178605277391e-13
Hypoxia	SLC25A12	-2.4174660156089063	4.054209748157541e-13
Hypoxia	PIAS2	2.082003524881038	4.253509415088425e-13
Hypoxia	POLR2G	-2.3594695464305078	4.352131127437416e-13
Hypoxia	IDE	-2.376930450085442	4.484055827701305e-13
Hypoxia	FDX1	-1.8850707624954215	4.775782551972423e-13
Hypoxia	POLR3K	-3.586193722342555	5.241271981698183e-13
Hypoxia	MRPL35	-2.3992842256836235	5.30487920478195e-13
Hypoxia	CCT3	-3.307084049738656	5.48898542991316e-13
Hypoxia	FSAF1	-3.0661893609861584	5.804357507945208e-13
Hypoxia	GCDH	-1.957268957032948	5.940542870839334e-13
Hypoxia	FASTKD3	-3.12530730464573	5.978387832759318e-13
Hypoxia	ZNF174	-1.420945820535216	6.161397260870982e-13
Hypoxia	SERGEF	1.4386305464612388	6.210686180084646e-13
Hypoxia	C8orf33	-2.5680798624727115	6.221804648905575e-13
Hypoxia	TEX261	-1.7038981503975332	6.324699346544759e-13
Hypoxia	RYBP	3.010853760438994	7.093958933548795e-13
Hypoxia	GYG1	-3.0563547106481925	7.214482135965204e-13
Hypoxia	AURKAIP1	-1.5306230613072307	7.4595104395676e-13
Hypoxia	TIMM8B	-2.544298685904183	7.63642629231225e-13
Hypoxia	TNIP1	4.579503709844057	7.755271871833375e-13
Hypoxia	ZNF689	-2.397997972500394	8.12860234938372e-13
Hypoxia	PPP2R1B	-1.499356624826879	8.18973923631985e-13
Hypoxia	ATP5MC3	-2.0302708799396165	8.447225472231378e-13
Hypoxia	C9orf78	-1.7121433933156125	8.79861054958258e-13
Hypoxia	NDUFB2	-1.79975024704844	9.589856570012864e-13
Hypoxia	UPK1A	2.6672403722780915	9.879300257580626e-13
Hypoxia	SCAND2P	1.151965885519148	1.083782246064629e-12
Hypoxia	UQCR10	-2.053162470999233	1.1090612230461697e-12
Hypoxia	QSOX1	3.0160220487604787	1.1299810788733177e-12
Hypoxia	ORC5	-2.344089010822729	1.1317421275759666e-12
Hypoxia	ITPA	-2.1863925756397435	1.1973835767492393e-12
Hypoxia	TMEM74B	1.8588395984299635	1.2204745724132153e-12
Hypoxia	BBX	2.4835177588592514	1.2438839533148102e-12
Hypoxia	SLC25A44	-2.3423421574456875	1.3476195161321806e-12
Hypoxia	TOE1	-2.806949501117773	1.4039340791732548e-12
Hypoxia	PITPNA	-1.920965657158468	1.417094740361877e-12
Hypoxia	EMC8	-2.601193065182723	1.4333531675680316e-12
Hypoxia	OGA	2.30164648512524	1.4890140496519557e-12
Hypoxia	HMBS	-2.791350240682097	1.5017219347878174e-12
Hypoxia	RIOX2	-2.6833579038408004	1.5025160166534116e-12
Hypoxia	GEMIN6	-2.148982863102636	1.5670258729463794e-12
Hypoxia	FLNB	3.805881689616592	1.5741399290511737e-12
Hypoxia	DIPK2A	2.395454988284792	1.6151746849700309e-12
Hypoxia	GPN1	-1.6400501131113006	1.6203800358550684e-12
Hypoxia	TXNDC9	-2.301007005612991	1.6600596948383733e-12
Hypoxia	THAP7	-1.8291829237524664	1.6837680049234429e-12
Hypoxia	CBX6	-2.5507208109163164	1.7206096124615246e-12
Hypoxia	TPD52	2.5604894727918244	1.7244022937077424e-12
Hypoxia	PRKAA2	2.3551937224484565	1.7399095697707148e-12
Hypoxia	SNAPC3	1.848938159871364	1.7613253456949717e-12
Hypoxia	EIF2B3	-3.0562961336889645	1.834905566658014e-12
Hypoxia	ATR	-2.209611990831505	1.8426156434680047e-12
Hypoxia	ING1	2.041129032957113	1.975307045375368e-12
Hypoxia	TRNT1	-2.66569178912644	2.011046785855663e-12
Hypoxia	SLC35B1	-2.607280220854836	2.0732763776839347e-12
Hypoxia	SPRYD4	-2.172289886424798	2.1822816841733377e-12
Hypoxia	CRABP2	3.859450242426783	2.302060563221832e-12
Hypoxia	MRPL40	-2.097246382822692	2.319196794992992e-12
Hypoxia	UNC119	2.053691862778733	2.486802946521279e-12
Hypoxia	MKKS	-2.636212091274454	2.500843942945924e-12
Hypoxia	MOB3A	2.586841675025232	2.6978691478742807e-12
Hypoxia	LSM1	-1.6744420634555506	2.8422208585568188e-12
Hypoxia	LRRC8D	-2.869106972988778	2.8690820324435238e-12
Hypoxia	PSMA5	-2.891400363627801	2.96294588878348e-12
Hypoxia	ATP5F1B	-2.377573886535455	3.1770131618718397e-12
Hypoxia	HGH1	-1.930688904201363	3.2212684920685205e-12
Hypoxia	POLR2K	-2.2645544387090704	3.265803723455147e-12
Hypoxia	MRPS11	-1.6914417546479843	3.3440999341939697e-12
Hypoxia	HSPA4	-2.7150618973555427	3.3632752920311305e-12
Hypoxia	FOSL2	3.852106800418631	3.426476579723817e-12
Hypoxia	PRELID2	2.792070665695089	3.557510118985156e-12
Hypoxia	DHX29	-2.061205684709994	3.658108570367166e-12
Hypoxia	NPEPPS	2.9677996571521743	3.6795018784121246e-12
Hypoxia	YTHDF2	-2.147222137073613	3.695001203871876e-12
Hypoxia	PSMG1	-3.909905415824437	3.725886898041221e-12
Hypoxia	KDM7A	5.319220483888896	3.779097108393266e-12
Hypoxia	UMPS	-2.1471559169156413	3.997085399044215e-12
Hypoxia	BTG1	5.257514199567409	4.591731116800748e-12
Hypoxia	DUS1L	-2.15438755021264	4.733475133726229e-12
Hypoxia	CDK19	2.4356317987158267	4.743124544119364e-12
Hypoxia	ARFGAP2	-1.476651886021558	4.965282333955337e-12
Hypoxia	STC1	8.288736897781126	5.0288317831601476e-12
Hypoxia	COMMD8	-2.46525168743617	5.2524157738904656e-12
Hypoxia	BLMH	-2.405266681930843	5.476030022694023e-12
Hypoxia	PLAGL1	3.255836366768596	5.71674293719906e-12
Hypoxia	FASTKD2	-1.7473924316468077	5.731954787968801e-12
Hypoxia	DTD2	-3.4718862917259607	5.796091693001033e-12
Hypoxia	MPV17L2	-2.944230239451056	5.964593421559018e-12
Hypoxia	PSMD5	-1.2110326101524664	6.193601890831209e-12
Hypoxia	WDR46	-2.388550309497335	6.22728190436266e-12
Hypoxia	POMGNT1	-1.3074608365015237	6.369737814931971e-12
Hypoxia	ATG3	-1.7156726699492797	6.753465586726239e-12
Hypoxia	KLF7	3.7322433835951863	6.817335849313177e-12
Hypoxia	HTATSF1	-1.8513366417101451	6.963089140394791e-12
Hypoxia	MFSD10	2.1612230409288897	6.966006715479698e-12
Hypoxia	PHF21A	2.7901076867350314	7.005188682463133e-12
Hypoxia	FOXRED2	-1.7644811000978478	7.1326516902917435e-12
Hypoxia	MRPL13	-2.145988444903863	7.253091936348562e-12
Hypoxia	CDK12	-1.2653368640675269	7.498123225272666e-12
Hypoxia	SCO1	-2.8063674938507868	7.667174658269053e-12
Hypoxia	TET1	3.7186589917614654	8.807034299817605e-12
Hypoxia	HSPH1	-4.376255868098495	9.617124207391549e-12
Hypoxia	MRPL12	-2.485212015345377	9.8099723201458e-12
Hypoxia	METTL8	-2.062859451900336	9.866082645327836e-12
Hypoxia	TYW1	-1.8066939399561213	1.0113437158528183e-11
Hypoxia	ZNF142	-1.2410446404777586	1.055722908644764e-11
Hypoxia	CABIN1	1.327402344367126	1.0597791000810162e-11
Hypoxia	GPS1	-2.0302091989726416	1.1304740286934736e-11
Hypoxia	MFSD5	-2.5480763805089914	1.1943153525682128e-11
Hypoxia	GFM1	-1.7599226389228886	1.2103520919331976e-11
Hypoxia	UROD	-1.6479466642640273	1.2232841142792749e-11
Hypoxia	NUDT9	-1.7274062987712997	1.2762742155327367e-11
Hypoxia	SNTA1	1.72346420037044	1.2913218618887009e-11
Hypoxia	NOL11	-3.409769393777165	1.3663131462425598e-11
Hypoxia	CSTF2	-2.5477856962668444	1.4152364073814711e-11
Hypoxia	ERCC8	-1.4103510355206694	1.4631548968266875e-11
Hypoxia	API5	-1.8432132732384048	1.4664225579452576e-11
Hypoxia	USP14	-1.834644059340095	1.5515719568012903e-11
Hypoxia	ATP5MC1	-3.296001619534112	1.577699264529344e-11
Hypoxia	PYCR3	-2.5627367067425624	1.6049971067824262e-11
Hypoxia	EIF2B4	-1.6480489396361455	1.6306532517999603e-11
Hypoxia	RBM45	-1.4027164280996085	1.6808353456156818e-11
Hypoxia	UTP20	-3.168896975591616	1.8061254036778e-11
Hypoxia	EXOSC4	-2.606448926753976	1.8260476070334754e-11
Hypoxia	PREB	-2.014908569001984	1.84099990594004e-11
Hypoxia	DLD	-2.206663059114901	1.868527421754036e-11
Hypoxia	SDAD1	-2.3857617749215567	1.9109866198053097e-11
Hypoxia	P4HB	2.3578268203021264	1.9622619108446295e-11
Hypoxia	TMEM70	-1.953321760228807	2.0344571565639625e-11
Hypoxia	LGALS8	2.054093622275958	2.04649334305704e-11
Hypoxia	MZF1	1.1974902243886212	2.0902707264454963e-11
Hypoxia	PRKAB1	-1.903793910096004	2.1028167638485023e-11
Hypoxia	ALG6	-2.63560203293256	2.189376695955049e-11
Hypoxia	DDX1	-2.121987033757792	2.223581809275349e-11
Hypoxia	TRIM26	-2.3797831974278303	2.2604152643287674e-11
Hypoxia	ASNSD1	-2.333526346966398	2.3493118828808328e-11
Hypoxia	PARK7	-2.075588988586228	2.352853288182474e-11
Hypoxia	DDX56	-1.979132902956779	2.362033008149263e-11
Hypoxia	LSG1	-2.650718476815219	2.3748473968645014e-11
Hypoxia	HSD17B10	-2.661159694634142	2.4062898292883957e-11
Hypoxia	HDAC3	1.6147928977958466	2.416378926042897e-11
Hypoxia	SPECC1L	-1.7650790017954754	2.478929042009153e-11
Hypoxia	RNF113A	3.244010208399172	2.5012853967804995e-11
Hypoxia	HIKESHI	-1.829264326270807	2.5198303830442176e-11
Hypoxia	NSMCE4A	-2.0193312694321905	2.587944180401621e-11
Hypoxia	DDX52	-1.5824599892072038	2.5942406696505698e-11
Hypoxia	UBIAD1	-1.775711508426482	2.6657887085804e-11
Hypoxia	ETF1	-2.924199263852389	2.682648124627665e-11
Hypoxia	TRIM44	-1.399824905612769	2.6883826420979133e-11
Hypoxia	ATP5F1A	-1.4554917286668778	2.6917608706164533e-11
Hypoxia	TRMT5	-2.104869428500952	2.9022209045244488e-11
Hypoxia	SAMTOR	4.57748539821363	2.954771163849889e-11
Hypoxia	SIGMAR1	-3.006936473825775	2.9758612531269204e-11
Hypoxia	SEPHS2	-2.5204474839043454	3.08459994172858e-11
Hypoxia	NBAS	1.3386734152968307	3.3100061494655645e-11
Hypoxia	SLC25A17	-1.5329396913592856	3.368999491782793e-11
Hypoxia	SRP19	-2.492183924577825	3.4195930166653337e-11
Hypoxia	EMG1	-3.720016485419852	3.4592596666219375e-11
Hypoxia	ERH	-2.4842743017265443	3.647316966350278e-11
Hypoxia	PNMA2	1.753068652119861	3.7885754278697346e-11
Hypoxia	NUP58	2.969456299495972	3.8058198518350736e-11
Hypoxia	OXLD1	-1.936950229686737	3.9003549247711495e-11
Hypoxia	UTP3	-2.642263043789878	3.901930846152972e-11
Hypoxia	COASY	-1.7515436788482193	4.046452315574295e-11
Hypoxia	CCT6A	-2.999597739382424	4.087865640722092e-11
Hypoxia	SUOX	-2.5779959269067843	4.1411912775584887e-11
Hypoxia	TIMM10	-3.187004645803452	4.241547939044389e-11
Hypoxia	SCLY	-2.0205454516242334	4.261450914872646e-11
Hypoxia	PSMC1	-2.1031064858527007	4.344767908616166e-11
Hypoxia	DHX57	-1.224562100104471	4.427892635670254e-11
Hypoxia	SETMAR	-1.3778778953979598	4.4744790265492456e-11
Hypoxia	UBE2L3	-1.4832368934967557	4.528713397527644e-11
Hypoxia	LARP4	-2.6300490738059747	4.6091285141751006e-11
Hypoxia	RRAGA	2.5608289647649736	4.6611270809592547e-11
Hypoxia	MTERF1	-1.8428588976219007	4.683523424208624e-11
Hypoxia	SAR1B	-2.217745304917667	4.7286234324412336e-11
Hypoxia	MTFP1	3.7274741711784856	4.805454555152264e-11
Hypoxia	B3GNT4	1.4286916137671304	4.844211660037173e-11
Hypoxia	PDCD2	-1.3463319901187596	4.874732137198728e-11
Hypoxia	TMEM177	-2.2193264347760397	5.1415277318567794e-11
Hypoxia	MRM2	-2.74796609185056	5.465079528014601e-11
Hypoxia	TMEM9B	-1.837816819562811	5.472925881844647e-11
Hypoxia	AKIP1	-1.6752712456251877	5.5265802606809325e-11
Hypoxia	MRPL57	-1.4335160331411605	5.5751769446137215e-11
Hypoxia	MKNK2	3.53880909997319	5.7445564197171964e-11
Hypoxia	OXSR1	2.045557491261818	5.866488047386181e-11
Hypoxia	RMDN3	-1.5846260957344511	6.21081873398883e-11
Hypoxia	PSMB6	-2.5081497227326675	6.21738917652861e-11
Hypoxia	AREL1	-1.2651485298434362	6.245083469346687e-11
Hypoxia	TSEN2	-2.129186693061285	6.612657199611893e-11
Hypoxia	GON7	-3.117976937545952	6.788546183891466e-11
Hypoxia	TIMM8A	-1.9003592509786569	7.066173072351213e-11
Hypoxia	LARP1	-1.7452036519965786	7.17183152620639e-11
Hypoxia	CCDC137	-2.5916183765008016	7.600195616016696e-11
Hypoxia	USP39	-1.8997940754686948	7.8500221652584e-11
Hypoxia	VCP	-2.2493936797457863	7.879183282995003e-11
Hypoxia	RUVBL1	-3.551232173222375	7.883184051560612e-11
Hypoxia	PSMD12	-2.822074750799161	7.937156180306425e-11
Hypoxia	SLC35F6	-1.4175295473381957	7.959074403228672e-11
Hypoxia	MRPL9	-1.9337992332756069	8.185712152885033e-11
Hypoxia	LONP1	2.9505982881464816	8.302904554249262e-11
Hypoxia	ZCCHC10	-1.9040911018562103	8.308787475496451e-11
Hypoxia	ABCF2	-1.7756517897871806	8.332598785722349e-11
Hypoxia	HDDC2	-1.680216740409753	8.347752536929276e-11
Hypoxia	JMJD4	-1.3379080363813836	8.519416947236892e-11
Hypoxia	MRPL24	-2.4803688741417083	8.748411370292735e-11
Hypoxia	MGAT2	-1.8578295094610864	8.895084431904536e-11
Hypoxia	EHD2	1.9911696443124784	8.968613038320589e-11
Hypoxia	CEP41	-1.0148456490348066	9.29157364672974e-11
Hypoxia	ANXA7	-2.130982967178883	9.30062493359132e-11
Hypoxia	CCT5	-3.1517331709635643	9.466947297083875e-11
Hypoxia	POGLUT1	-2.6446286305106703	9.527758340898451e-11
Hypoxia	NDUFS3	-2.0396677690227123	9.692667226064187e-11
Hypoxia	SLC6A6	2.537868489108946	9.780222593242566e-11
Hypoxia	ARHGAP45	1.5770311542488606	1.01137532257064e-10
Hypoxia	NDUFAF4	-3.584955329671009	1.0308677919474701e-10
Hypoxia	XRCC5	-1.7270656416275405	1.0375178126891304e-10
Hypoxia	CHAC2	-5.418572878588047	1.10189032633924e-10
Hypoxia	KIAA2013	1.4346646279044784	1.1814836642631943e-10
Hypoxia	CAMKMT	-1.394978803099698	1.215737925258278e-10
Hypoxia	ENOX2	-0.9692818268232752	1.2188130575062328e-10
Hypoxia	SEC24A	2.7733112042353696	1.2683620483416063e-10
Hypoxia	DHRS11	-2.45998504044829	1.2977680533186975e-10
Hypoxia	GUF1	-2.2231150560019115	1.306420395570127e-10
JAK-STAT	OAS1	15.02871458808529	1.0579835555034052e-41
JAK-STAT	HERC6	8.7696758787049	1.345040627868453e-38
JAK-STAT	OAS3	10.618841819069107	1.214358134072169e-37
JAK-STAT	PLSCR1	8.481603172606215	8.95520557924246e-37
JAK-STAT	DDX60	12.198233209424696	9.150970900895239e-36
JAK-STAT	TRIM21	6.674188117175322	1.2992653366683274e-35
JAK-STAT	SP110	8.678712721003516	2.1482557837725535e-35
JAK-STAT	RIGI	12.96537824941593	2.6504061576152213e-35
JAK-STAT	RSAD2	22.898727433412805	2.8011334084290547e-35
JAK-STAT	STAT1	9.083936566082984	3.529055698468323e-35
JAK-STAT	IFI44	12.450862527212522	3.5348532952910007e-35
JAK-STAT	IFIT1	27.85136308886104	4.355448524666527e-34
JAK-STAT	IFI44L	18.867155888745373	7.463051417743971e-34
JAK-STAT	OAS2	9.624826433910476	1.010957211604815e-33
JAK-STAT	SP100	4.476509316100021	1.0687980919787662e-33
JAK-STAT	IFI35	10.598535682064476	6.155418497801277e-33
JAK-STAT	MX2	11.818703102625824	3.850784102179919e-32
JAK-STAT	SAMHD1	7.133444858969064	7.63041603659263e-32
JAK-STAT	ISG15	20.039033525061807	1.1613551915738114e-31
JAK-STAT	DDX60L	7.202283033122158	1.555885111077709e-31
JAK-STAT	IFI6	12.5796945047128	8.686598483311275e-30
JAK-STAT	NMI	7.432654587630982	1.7514344530823466e-29
JAK-STAT	USP18	12.17801175279867	5.0193360047489437e-29
JAK-STAT	IFIT3	20.592306560138876	5.589977056491076e-29
JAK-STAT	IFI16	7.284513462846863	7.175708121626703e-29
JAK-STAT	SAMD9	10.426219160315991	8.974359077363446e-29
JAK-STAT	EIF2AK2	5.7230163248751165	2.2188944740939263e-28
JAK-STAT	XAF1	8.780286115021156	2.403945628584876e-28
JAK-STAT	MX1	19.384131266493444	2.9048548954772133e-28
JAK-STAT	BST2	8.104993585472233	1.5063848696998206e-27
JAK-STAT	IFIH1	8.34769265175166	2.3786055352664977e-27
JAK-STAT	SLC25A28	3.9334616541440486	4.074778992146872e-27
JAK-STAT	SHFL	5.478126049858063	3.422786814081014e-26
JAK-STAT	RTP4	9.45113967581242	9.228591052457167e-26
JAK-STAT	TDRD7	6.56664681954279	1.304339990288494e-25
JAK-STAT	IFI27	11.20265458228107	1.6271744805529682e-25
JAK-STAT	IFIT5	7.948068935223525	2.3513523209382152e-24
JAK-STAT	IFITM1	13.943094211839188	2.4538377189759672e-24
JAK-STAT	UBE2L6	8.215585125993922	2.482560149648757e-24
JAK-STAT	PML	3.608525276727841	4.964127177995494e-24
JAK-STAT	BATF2	8.613495106102707	1.1085147612124377e-23
JAK-STAT	EPSTI1	12.08161764162436	1.2243235698653213e-23
JAK-STAT	APOL2	3.656057664879002	3.126546542996474e-23
JAK-STAT	OASL	12.710727206366562	6.592331156277368e-23
JAK-STAT	LAP3	7.384958867335309	9.215798526756204e-23
JAK-STAT	SLC15A3	4.260739183475992	1.2184965489255292e-22
JAK-STAT	IRF7	8.06937432090483	3.0827264983227414e-22
JAK-STAT	DHX58	4.909942134787099	3.5634616032143144e-22
JAK-STAT	HELZ2	4.762151884401938	5.990639453563932e-22
JAK-STAT	ADAR	3.874928960702245	8.836424685948209e-22
JAK-STAT	PARP14	6.397283812786976	9.036224902730698e-22
JAK-STAT	TMEM62	2.3069352990793845	1.4169631553101217e-21
JAK-STAT	TRIM14	3.0379588513996647	2.3957783078965024e-21
JAK-STAT	SECTM1	5.9932298839983975	9.936189308109716e-21
JAK-STAT	RNF114	2.491567548621603	1.5191586256177422e-20
JAK-STAT	APOL6	6.474920883034865	3.3434181773088344e-20
JAK-STAT	ETV7	4.779528161895114	4.464608069713474e-20
JAK-STAT	TAP2	3.592260360584077	7.766065734771124e-20
JAK-STAT	IFIT2	16.18714603519944	1.5243715670291834e-19
JAK-STAT	PARP9	8.715151859092401	1.6221395466348445e-19
JAK-STAT	IRF9	7.526584188931556	2.0090130138900413e-19
JAK-STAT	PHF11	3.8617313364104704	2.4547278854156245e-19
JAK-STAT	TAP1	9.777638343120818	3.057487475561136e-19
JAK-STAT	TRIM5	3.4234903429741017	3.401332014709718e-19
JAK-STAT	PSMB8	5.869684020695553	6.409619954716528e-19
JAK-STAT	TRIM38	3.4927261463022377	8.865117824864077e-19
JAK-STAT	APOL4	2.514465674898156	1.6922831339172673e-18
JAK-STAT	PARP12	6.944101053238898	1.959872468749169e-18
JAK-STAT	SAMD9L	10.56289910330413	2.2372909878982946e-18
JAK-STAT	APOBEC3G	2.826463109697765	2.453850455942992e-18
JAK-STAT	CMTR1	2.78086050029633	1.6615175903019012e-17
JAK-STAT	HERC5	9.119642406894489	1.8051378338630778e-17
JAK-STAT	STAT2	4.147176067876936	2.4810959964039948e-17
JAK-STAT	OGFR	2.042478137505971	2.7911505714082124e-17
JAK-STAT	GBP1	10.3986860770214	5.654091330182895e-17
JAK-STAT	MYD88	4.304430722950055	7.772022721329228e-17
JAK-STAT	TRIM22	10.56745749719138	1.027256265176968e-16
JAK-STAT	TMEM140	5.107141044091232	2.2282380091893144e-16
JAK-STAT	RNF213	4.9375160567301375	4.10880000552221e-16
JAK-STAT	CMPK2	15.928771442465818	4.555258447683739e-16
JAK-STAT	LAMP3	9.973230294016131	8.369215425219702e-16
JAK-STAT	NLRC5	6.546845260659191	1.534353957734478e-15
JAK-STAT	TRANK1	3.58887468491964	3.300040899880732e-15
JAK-STAT	ZBP1	1.9414515596319637	3.607425337620383e-15
JAK-STAT	PRKD2	2.1554948782429326	3.766519944573518e-15
JAK-STAT	APOL1	5.347499122701419	4.008821204257916e-15
JAK-STAT	PSMB9	8.15851150604537	4.423974274298841e-15
JAK-STAT	GBP4	8.084657669824605	9.20942809794626e-15
JAK-STAT	CYP2J2	2.0935776003100357	9.793793150076291e-15
JAK-STAT	TRIM25	3.414130920724213	1.0240423072997953e-14
JAK-STAT	ZC3HAV1	5.133726992521155	2.9736142902994704e-14
JAK-STAT	ZNFX1	6.496398214168282	2.9842717693784384e-14
JAK-STAT	DTX3L	8.35841869796418	3.194910130000911e-14
JAK-STAT	CNP	2.9606567575687763	5.3510572580180957e-14
JAK-STAT	SP140L	2.337863253955628	5.5599227387223077e-14
JAK-STAT	APOL3	4.845007401792425	6.325228743610611e-14
JAK-STAT	CXCL11	15.007662719331066	1.7969766654187657e-13
JAK-STAT	PLSCR2	1.5066712034746164	1.9060661368744367e-13
JAK-STAT	CASP4	2.426577480250146	2.1574545595906052e-13
JAK-STAT	IL22RA1	1.820616941589412	3.4466694007791977e-13
JAK-STAT	TRIM69	3.1731239239428435	4.02670507399451e-13
JAK-STAT	TLR3	4.431237653748525	4.159705728305981e-13
JAK-STAT	PLEKHA4	2.327439663660651	4.626504825782473e-13
JAK-STAT	CXCL9	10.70474512064692	9.019911912511276e-13
JAK-STAT	WARS1	6.96351974965593	9.461935022280653e-13
JAK-STAT	GMPR	3.5601628444920848	1.8321545153229786e-12
JAK-STAT	SERPING1	3.2487155882612075	2.3120353831004037e-12
JAK-STAT	DUOX2	1.7959153959243213	3.2410441469409937e-12
JAK-STAT	TNFSF13B	4.958929435443967	4.0126472186453335e-12
JAK-STAT	JAK2	2.684968400916874	5.79495979246809e-12
JAK-STAT	CASP7	3.431773902304565	6.919512790453555e-12
JAK-STAT	AIM2	4.588176918676369	7.1327705819713405e-12
JAK-STAT	CASP10	1.36007040915029	9.43806802850211e-12
JAK-STAT	MLKL	5.452211299272141	1.2075172257836827e-11
JAK-STAT	ANKFY1	1.492374310143589	1.4235118799690609e-11
JAK-STAT	IL18BP	1.4945768195494693	2.401027634744473e-11
JAK-STAT	TRAFD1	2.628593179168037	3.0556691249838244e-11
JAK-STAT	BLZF1	1.9632485643219764	3.249891943237443e-11
JAK-STAT	BCL2L14	2.1228928620071885	3.38366125964371e-11
JAK-STAT	THEMIS2	3.2165744457642105	3.7974751273797625e-11
JAK-STAT	PARP10	1.8385121207510835	4.520029243948146e-11
JAK-STAT	LGALS3BP	3.5891397073426217	8.76803861907492e-11
JAK-STAT	ERAP2	2.6752864555404883	2.1340063634260923e-10
JAK-STAT	N4BP1	2.28696069449629	2.3281161980670446e-10
JAK-STAT	IL15	4.242639418032903	2.8559575931150863e-10
JAK-STAT	STARD5	2.9493650148819595	4.6287377709318203e-10
JAK-STAT	TRIM26	2.199474679269352	5.23092973082569e-10
JAK-STAT	ZCCHC2	2.19162726926418	6.546338257158378e-10
JAK-STAT	RASGRP3	2.6104112310528698	7.661700710702838e-10
JAK-STAT	NUB1	1.85953937792532	8.468178289929516e-10
JAK-STAT	IFITM3	4.803347999065916	1.214899920223078e-09
JAK-STAT	HLA-F	2.720231518380166	1.2228538252246012e-09
JAK-STAT	PLAAT2	1.2842720041839282	1.2311648589599143e-09
JAK-STAT	HLA-E	3.6482545455512825	1.2794962636608086e-09
JAK-STAT	SOCS1	2.6166277010481966	1.3661446881650791e-09
JAK-STAT	ZNF107	1.8440652171941607	1.5298786872865234e-09
JAK-STAT	ISG20	6.953194231352241	1.743802566471935e-09
JAK-STAT	TNFSF10	8.614124678861511	1.9156011480919663e-09
JAK-STAT	IDO1	8.620170710553744	1.95816317279488e-09
JAK-STAT	LY6E	3.282944535843616	2.4058889921771643e-09
JAK-STAT	REC8	1.1656689611235738	2.8053602768858907e-09
JAK-STAT	TENT5A	3.4404751452404088	2.966122905668852e-09
JAK-STAT	CX3CL1	3.234392501330581	3.024552640428368e-09
JAK-STAT	DDO	1.137225281397651	3.1551444782699166e-09
JAK-STAT	LGALS9	2.3022922278752924	3.3254393542964516e-09
JAK-STAT	IFITM2	3.828035890761917	3.5346229264481303e-09
JAK-STAT	NAPA	1.929636045484114	4.420471950894542e-09
JAK-STAT	LGMN	2.6384529122520446	4.5221573772070966e-09
JAK-STAT	TRIM56	3.3363913903987523	4.99299685998802e-09
JAK-STAT	GTPBP1	1.248336733591327	6.843089398463301e-09
JAK-STAT	PPM1K	2.983025612212332	8.222182979795154e-09
JAK-STAT	B2M	2.1940482941357065	9.647298849310094e-09
JAK-STAT	DNPEP	1.377685409858808	1.01557095729111e-08
JAK-STAT	APOBEC3F	1.4227024188736046	1.1220966147918736e-08
JAK-STAT	PNPT1	5.9335415788081285	1.1925498034789768e-08
JAK-STAT	GCA	2.415401495472341	1.3242096953075093e-08
JAK-STAT	XRN1	2.9928234325580294	1.9613333075060763e-08
JAK-STAT	LYPD5	1.5415890809506612	1.9661614214664586e-08
JAK-STAT	HDX	2.449370687044759	2.4007156567710043e-08
JAK-STAT	GBP6	1.7881865211516417	2.68662818639516e-08
JAK-STAT	PDCD1LG2	2.81171252600302	2.961013765384268e-08
JAK-STAT	CD274	7.425557655047377	3.446041311165736e-08
JAK-STAT	CD47	1.807263715786931	3.5272078458304704e-08
JAK-STAT	TLK2	0.9553983777352794	3.831542183219968e-08
JAK-STAT	MOV10	2.7301809269949606	4.1060750586317886e-08
JAK-STAT	PLAAT4	5.973970354643039	4.26152212370892e-08
JAK-STAT	CASP1	3.199013353094676	5.659831523776944e-08
JAK-STAT	IL12RB2	2.4611897449257065	6.881580182563257e-08
JAK-STAT	IRF2	2.903167555642633	7.165136803065658e-08
JAK-STAT	TYMP	2.6504493133168165	7.398617980376723e-08
