rank_pos_NES	cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
97	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Hippo signaling pathway	0.2920925391749885	1.3319466062557648	0.02318840579710145	0.13799284333265344	0.9775	41/155	12.54%	Ajuba;Lats2;Wnt7b;Pard6b;Fzd6;Ppp2ca;Patj;Ctnna1;Ctnnb1;Ppp2cb;Ppp2r1b;Actg1;Prkcz;Smad2;Pard6g;Frmd6;Lats1;Tgfbr1;Bmpr1a;Fbxw11;Ppp2r2c;Ywhag;Dvl1;Apc;Dlg3;Limd1;Ppp1cb;Wnt7a;Csnk1e;Smad7;Wnt9a;Smad4;Wwc1;Yap1;Mpp5;Fzd3;Tead4;Dlg1;Stk3;Mob1b;Llgl2
98	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Apoptosis WP1254	0.3180679813647554	1.3302869731991838	0.03711790393013101	0.19571192920551547	0.9805	16/80	7.80%	Mdm2;Nfkb1;Pmaip1;Bak1;Akt1;Traf3;Apaf1;Trp53;Bax;Map2k4;Igf1r;Cflar;Ripk1;Tnfrsf10b;Bid;Irf6
99	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Renal cell carcinoma	0.33974147627604356	1.3278785273565832	0.052941176470588235	0.13847826534322033	0.979	23/68	13.14%	Rapgef1;Ptpn11;Akt1;Pik3cb;Pik3r3;Vegfa;Slc2a1;Crk;Pak2;Fh1;Pak6;Mapk1;Cul2;Cdkn1a;Met;Ets1;Tgfa;Map2k2;Pak3;Cdc42;Rac1;Hif1a;Hras
100	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Salmonella infection	0.3156558504537928	1.3245891852615437	0.05112474437627812	0.13801187948993057	0.981	23/78	9.93%	Cxcl3;Il1a;Klc3;Nfkb1;Mapk8;Mapk9;Flnb;Arpc5l;Actg1;Fos;Tjp1;Mapk13;Cxcl2;Rock1;Dync1li1;Mapk1;Mapk11;Dync1i2;Arpc3;Arpc1b;Dync1h1;Flna;Cdc42
101	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__TCA Cycle WP434	0.38188795744127474	1.323585802717698	0.11256117455138662	0.19549036499049108	0.9815	16/31	20.08%	Cs;Pdp2;Idh3a;Fh1;Pdk3;Pdk1;Sucla2;Dlat;Aco2;Dlst;Suclg2;Pdhb;Sdhb;Pdhx;Dld;Pdha1
102	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Non-small cell lung cancer	0.33242811652550647	1.3219253665568251	0.05952380952380952	0.1371122806443596	0.982	17/66	8.96%	Egfr;Stk4;Plcg2;Polk;Bak1;Akt1;Pik3cb;Pik3r3;Trp53;Bax;Foxo3;Cdk4;Mapk1;Cdkn1a;Tgfa;Map2k2;Pdpk1
103	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Bladder cancer	0.3558120280226869	1.3214987206184297	0.09105960264900662	0.13473428027800294	0.982	20/41	18.99%	Mdm2;Egfr;Vegfa;Trp53;Thbs1;Cdk4;Mapk1;Cdkn1a;Map2k2;Src;Rps6ka5;Hras;E2f3;Map2k1;Nras;Mmp9;Hbegf;Rb1;Kras;Mmp1b
104	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Hedgehog signaling pathway	0.35459787294118483	1.3186536328733007	0.08970099667774087	0.134387273452035	0.9845	11/44	9.25%	Smo;Smurf1;Csnk1g2;Smurf2;Csnk1a1;Csnk1g1;Fbxw11;Gpr161;Spopl;Csnk1e;Dhh
105	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__ErbB signaling pathway	0.32447519670821584	1.316626451171416	0.04602510460251046	0.13327089014592872	0.985	22/84	9.41%	Egfr;Plcg2;Mapk8;Akt1;Mapk9;Pik3cb;Pik3r3;Camk2g;Nrg1;Mtor;Crk;Ereg;Map2k4;Pak2;Pak6;Mapk1;Ptk2;Cdkn1a;Rps6kb1;Tgfa;Map2k2;Pak3
106	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Non-homologous end-joining	0.47901438027998683	1.3118792032477438	0.16991643454038996	0.13406790714447406	0.9865	6/13	16.86%	Rad50;Lig4;Dclre1c;Mre11a;Prkdc;Xrcc5
107	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__FoxO signaling pathway	0.3053594509409144	1.306266545664248	0.033854166666666664	0.1354771883853177	0.9875	34/130	12.11%	Plk2;Mdm2;Sgk3;Egfr;Stk4;Mapk8;Akt1;Mapk9;Pik3cb;Pik3r3;Prkaa1;Usp7;Smad2;Tgfbr1;Igf1r;Mapk13;Homer1;Foxo3;Mapk1;Mapk11;Irs1;Cdkn1a;Sirt1;Csnk1e;Map2k2;Pdpk1;Smad4;Plk3;Setd7;Atm;Skp2;Slc2a4;Gadd45b;Prkaa2
108	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__ESC Pluripotency Pathways WP339	0.30711679219401156	1.3031702836331411	0.04271356783919598	0.20874264753760335	0.988	24/115	9.33%	Fgf13;Mdm2;Wnt7b;Egfr;Fzd6;Ptpn11;Actr2;Nog;Akt1;Ctnnb1;Lif;Mtor;Pdgfa;Fos;Bmpr1a;Fgf20;Mapk1;Dvl1;Apc;Wnt7a;Map2k2;Smad7;Mapk6;Smad4
109	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Glycolysis and Gluconeogenesis WP157	0.33826878944735755	1.3009569818135607	0.0989399293286219	0.20399394229214088	0.988	12/50	11.53%	Eno1b;Eno1;Slc2a1;Got2;Hk2;Aldoa;Pkm;Pfkl;Pgk1;Ldha;Dlat;Slc2a4
110	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Measles	0.31650139702003144	1.2965438953997015	0.038461538461538464	0.1397478835163468	0.9895	27/137	7.88%	Ikbke;Il1a;Eif2ak3;Nfkb1;Mapk8;Bak1;Akt1;Traf3;Mapk9;Hspa8;Pik3cb;Pik3r3;Map3k7;Tbk1;Apaf1;Trp53;Eif2s1;Bax;Eif2ak4;Fos;Cdk4;Ccne1;Traf6;Csnk2a1;Tnfaip3;Bid;Eif2ak2
111	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Melanoma	0.32626341099841394	1.2943683687571228	0.07676767676767676	0.13904708932449056	0.9895	16/70	6.61%	Mdm2;Egfr;Polk;Bak1;Akt1;Pik3cb;Pik3r3;Trp53;Bax;Pdgfa;Igf1r;Fgf20;Cdk4;Mapk1;Cdkn1a;Met
112	GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_ANDROGEN_RESPONSE	0.31563968210729815	1.2940939860553242	0.047619047619047616	0.07455190958048401	0.4095	27/95	10.69%	Map7;Abcc4;Appbp2;Stk39;Actn1;Akt1;Dhcr24;Hmgcr;Itgav;Hmgcs1;Cdc14b;Camkk2;Gsr;Pgm3;Srp19;Ell2;Ube2i;Sec24d;H1f0;Acsl3;Tpd52;Idi1;Lman1;Akap12;Rrp12;Cdk6;Slc38a2
113	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__PluriNetWork WP1763	0.3558434318896674	1.2921253385756875	0.10091743119266056	0.20591506956351877	0.9915	85/285	13.29%	Mdm2;Smo;Smurf1;Kdm4c;Ptpn11;Perp;Cd44;Nfkb1;Cad;Itgb1;Kdm1a;Rbbp4;Akt1;Ercc5;Kdm5c;Cabin1;Ctnnb1;Lif;Usp7;Mtor;Smad2;Trp53;Hnrnpu;Grsf1;Hdac2;Sumo1;Kpnb1;Pbrm1;Smarca4;Fos;Tgfbr1;Mtf2;Nr2c1;Eed;Rock1;Dnmt1;Gatad2a;Mapk1;Ube2i;Zfp143;Smarca5;Ctcf;Rtn4r;Rest;Ipo9;Kpna2;Irs1;Cdkn1a;Zmym2;Ctbp2;Ocln;Ehmt1;Epop;Atrx;Dvl1;Kdm6a;Creb1;Apc;Rif1;Sp3;Xpo4;Hdac4;Smarcad1;Smad7;Rbpj;Leo1;Brca1;Tfap2a;Pml;Smad4;Zfp281;Dnmt3b;Ptprs;Ncoa1;Tfap2c;Zfx;Suz12;Rnf2;Ctr9;Jade1;Psen1;Hif1a;Mybl2;Hras;Wdr61
114	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Necroptosis	0.291237380669617	1.28652835862528	0.03003003003003003	0.142572877581212	0.9925	46/149	17.11%	Il33;Mlkl;Il1a;Mapk8;Faf1;Mapk9;Camk2g;H2afy;Hsp90aa1;Bax;Cflar;Trpm7;Cyld;Pgam5;Capn2;Ripk1;Tnfrsf10b;Tnfaip3;Chmp6;Bid;Eif2ak2;Hist1h2ab;Dnm1l;Vps4b;Vdac3;Slc25a5;Hist1h2ac;Hist1h2ai;Hist1h2ae;Hist1h2ak;Hist1h2ad;Hist2h2ac;Ppia;Hist2h2aa2;H2afy2;Jak1;Tlr4;Hist1h2ag;H2afx;Hist1h2an;Hist1h2ap;Hist2h2ab;Pla2g4e;Hist1h2ah;Hist1h2ao;Stat6
115	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Base excision repair	0.36779393769895147	1.2810541853831512	0.12654320987654322	0.144006712966373	0.9935	9/34	14.61%	Lig3;Tdg;Apex1;Polb;Pole2;Pcna;Smug1;Pole;Apex2
116	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Sphingolipid signaling pathway	0.29526807632434965	1.2810295765591415	0.051351351351351354	0.14170504541611356	0.9935	27/119	8.96%	Cers3;Ppp2ca;Nfkb1;Mapk8;Akt1;Mapk9;Pik3cb;Pik3r3;Ppp2cb;Ppp2r1b;Prkcz;Trp53;Bax;Abcc1;Sgpp1;Mapk13;Sptlc1;Rock1;Mapk1;Nsmaf;Mapk11;Ppp2r2c;Bid;Asah2;Map2k2;Rac3;Pdpk1
117	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Prostate cancer	0.30532887445482687	1.276303678174697	0.04148471615720524	0.14279682189080534	0.9945	20/95	8.96%	Plau;Mdm2;Egfr;Nfkb1;Akt1;Pik3cb;Ctnnb1;Pik3r3;Mtor;Hsp90aa1;Trp53;Pdgfa;Igf1r;Mapk1;Ccne1;Cdkn1a;Creb1;Tgfa;Map2k2;Pdpk1
118	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Keap1-Nrf2 WP1245	0.4469509005740414	1.2733819602623961	0.16666666666666666	0.21693636383367892	0.9955	3/14	1.47%	Cebpb;Ephb2;Mapk8
119	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Primary Focal Segmental Glomerulosclerosis FSGS WP2573	0.307592715335829	1.2637818578973326	0.10082304526748971	0.21951864113344424	0.997	17/72	7.85%	Ctsl;Itga3;Cldn1;Itgb4;Itgb1;Akt1;Vcl;Ctnnb1;Itgav;Lama5;Agrn;Ptk2;Cdkn1a;Cdk5rap2;Pcna;Irf6;Myh9
120	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Regulation of Actin Cytoskeleton WP523	0.27641086405807175	1.2521224727017919	0.03498542274052478	0.22469931258158637	0.997	35/146	10.42%	Fgf13;Enah;Egfr;Arhgef4;Pip4k2b;Rras2;Pip5k1c;Actn1;Vcl;Pik3cb;Pik3r3;Actg1;Pxn;Rdx;Pdgfa;Crk;Pak2;Fgf20;Pak6;Pip4k2c;Rock1;Mapk1;Nckap1;Ptk2;Arhgap35;Apc;Pik3c2a;Diaph3;Map2k2;Ppp1r12a;Rac3;Mapk6;Pak3;Cdc42;Pip5k1a
121	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__mTOR signaling pathway	0.30311691455782064	1.245975749862428	0.043596730245231606	0.16473822463146776	0.9965	41/145	13.14%	Wnt7b;Eif4e2;Fzd6;Akt1;Pik3cb;Pik3r3;Prkaa1;Rragc;Mtor;Sesn2;Atp6v1a;Igf1r;Atp6v1d;Mapk1;Ddit4;Irs1;Rps6kb1;Atp6v1c1;Dvl1;Sec13;Atp6v1h;Tti1;Rps6;Wnt7a;Map2k2;Tbc1d7;Rheb;Pdpk1;Fnip1;Wnt9a;Seh1l;Cab39l;Depdc5;Rictor;Mapkap1;Fzd3;Skp2;Prkaa2;Cab39;Clip1;Hras
122	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Novel Jun-Dmp1 Pathway WP3654	0.3758830088812963	1.2427662012553315	0.17518248175182483	0.22747596206020881	0.9995	9/26	8.39%	Mdm2;Trp53;Fos;Ets2;Cdk4;Mapk1;Arf1;Ets1;Map2k2
123	GSE137244_epithelium_cell_lines	32546	prerank	CURATED__CLAUDIN_FAMILY	0.3659924196723675	1.23095915031447	0.1853448275862069	0.1853448275862069	0.0645	6/27	6.10%	Cldn6;Cldn4;Cldn1;Cldn7;Cldn3;Cldn12
124	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Bacterial invasion of epithelial cells	0.3097837310370016	1.2231770689710786	0.11460258780036968	0.18269606728322196	0.9985	24/65	13.67%	Ctnna1;Itgb1;Vcl;Pik3cb;Ctnnb1;Pik3r3;Arpc5l;Actg1;Pxn;Cltc;Crk;Ptk2;Met;Dnm2;Arpc3;Arpc1b;Cttn;Cdc42;Src;Arhgap10;Rac1;Dock1;Cav2;Arpc5
125	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Neurotrophin signaling pathway	0.29102976793059937	1.221428178084691	0.07380952380952381	0.18169533253803494	0.9985	22/120	6.15%	Rapgef1;Ptpn11;Plcg2;Nfkb1;Mapk8;Akt1;Mapk9;Pik3cb;Pik3r3;Camk2g;Trp53;Bax;Crk;Prdm4;Mapk13;Ntf5;Kidins220;Foxo3;Mapk1;Mapk11;Irs1;Traf6
126	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__G13 Signaling Pathway WP298	0.3289863713707579	1.2127029609910267	0.17064846416382254	0.253321843537371	0.9995	14/38	16.14%	Pik3cb;Rhpn2;Tnk2;Rock1;Rps6kb1;Ppp1cb;Pak3;Cdc42;Sh3rf1;Sra1;Rac1;Map3k4;Pip4k2a;Cit
127	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Regulation of actin cytoskeleton	0.27595370409930026	1.2124875928679792	0.041666666666666664	0.1873189051620776	0.999	51/210	10.81%	Vav3;Enah;Egfr;Arhgef4;Pip4k2b;Rras2;Itga3;Itgb4;Spata13;Pip5k1c;Actn1;Itgb1;Vcl;Pik3cb;Pik3r3;Arpc5l;Actg1;Pxn;Rdx;Itgav;Pdgfa;Crk;Pak2;Fgf20;Itga2;Pak6;Fgd3;Tiam1;Pip4k2c;Rock1;Mapk1;Nckap1;Ptk2;Cyfip1;Arhgap35;Pikfyve;Apc;Diaph3;Ppp1cb;Ppp1r12b;Myh9;Map2k2;Ppp1r12a;Arpc3;Rac3;Arpc1b;Pak3;Cdc42;Itgb6;Pip5k1a;Src
128	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Oxidative Damage WP1496	0.3324869240360863	1.2044202889481548	0.176759410801964	0.2565408213738609	1.0	11/41	6.84%	Map3k9;Nfkb1;Bak1;Traf3;Apaf1;Tnk2;Map2k4;Mapk13;Cdkn1a;Traf6;Pcna
129	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__One carbon pool by folate	0.38673578237198725	1.203457672687981	0.2387005649717514	0.19364915624847423	0.9995	7/19	14.38%	Mthfd2l;Atic;Gart;Mtfmt;Tyms;Mtr;Mthfd1
130	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Fc epsilon RI signaling pathway	0.2972791111454658	1.1991226745153694	0.14615384615384616	0.1949509533309295	0.9995	21/67	16.43%	Vav3;Plcg2;Mapk8;Akt1;Mapk9;Pik3cb;Pik3r3;Map2k4;Mapk13;Mapk1;Mapk11;Map2k2;Rac3;Pdpk1;Gm11787;Rac1;Hras;Csf2;Map2k1;Nras;Pla2g4e
131	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Thyroid cancer	0.33083204968553515	1.1970210483674377	0.1821138211382114	0.19435366356775868	0.9995	11/37	8.81%	Polk;Bak1;Ctnnb1;Trp53;Bax;Mapk1;Cdkn1a;Tpr;Ccdc6;Map2k2;Ret
132	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Thyroid hormone signaling pathway	0.282967300104789	1.1941949978431445	0.088	0.1944891097015966	0.9995	24/115	8.96%	Mdm2;Plcg2;Akt1;Pik3cb;Ctnnb1;Pik3r3;Med1;Actg1;Mtor;Slc2a1;Trp53;Itgav;Hdac3;Hdac2;Med17;Mapk1;Med12l;Plcd1;Kat2b;Med14;Med13;Map2k2;Rheb;Pdpk1
133	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__RNA degradation	0.2889337968553978	1.1895352276873503	0.1282565130260521	0.19636761077689593	0.9995	18/74	14.99%	Eno1b;Eno1;Cnot2;Dcp1a;Xrn2;Pfkl;Dis3l;Cnot1;Btg3;Ttc37;Exosc10;Dis3;Dcp2;Wdr61;Cnot9;Hspa9;Pabpc4;Cnot7
134	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Alanine, aspartate and glutamate metabolism	0.33499383490263546	1.1788131289269748	0.20063694267515925	0.20463985526046624	0.9995	8/35	7.16%	Asl;Cad;Adsl;Got2;Gls;Ass1;Aldh5a1;Nat8l
135	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Endocytosis	0.2902405407336373	1.1779665881774206	0.0635593220338983	0.20261417672602944	0.9995	80/258	14.44%	Rab11fip5;Mdm2;Smurf1;Egfr;Pard6b;Tfrc;Pip5k1c;Cblc;Ap2b1;Hspa8;Snx2;Arpc5l;Rab35;Smurf2;Kif5b;Prkcz;Smad2;Ldlrap1;Pard6g;Cltc;Bin1;Itch;Vta1;Ldlr;Zfyve9;Tgfbr1;Igf1r;Vps29;Arap2;Arfgef1;Washc4;Rab11fip1;Snx5;Arf1;Traf6;Stam2;Wwp1;Chmp6;Dnm2;Capza1;Arfgef2;Eea1;Eps15;Washc5;Rab10;Vps35;Arpc3;Arpc1b;Agap3;Smap1;Pml;Cyth3;Vps36;Arf6;Ehd1;Cdc42;Rab5a;Ap2a2;Vps37b;Pip5k1a;Igf2r;Rnf41;H2-Bl;Vps4b;Src;Vps37a;Grk6;Mvb12b;Washc3;Epn2;Vps26a;Zfyve16;Hras;Cav2;Rab31;Arpc5;Vps26b;Rabep1;Smad3;Acap1
136	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Leptin and adiponectin WP683	0.4484155187950751	1.1677009583600972	0.280970625798212	0.29365939337072106	1.0	4/10	12.04%	Prkaa1;Adipor1;Acaca;Lepr
137	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Longevity regulating pathway	0.2835905475531473	1.1669711938035356	0.0835214446952596	0.21144273487857357	0.9995	25/99	9.40%	Eif4e2;Nfkb1;Akt1;Hspa8;Pik3cb;Pik3r3;Prkaa1;Mtor;Trp53;Bax;Hdac2;Sesn2;Appl1;Adipor1;Igf1r;Camkk2;Foxo3;Irs1;Rps6kb1;Ehmt1;Creb1;Sirt1;Rheb;Sesn3;Atg5
138	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Hepatitis B	0.2698469685989084	1.1561461145917156	0.07267441860465117	0.2212308188309862	0.9995	51/155	19.23%	Ikbke;Nfkb1;Mapk8;Akt1;Traf3;Mapk9;Pik3cb;Pik3r3;Map3k7;Tbk1;Smad2;Apaf1;Trp53;Bax;Fos;Map2k4;Tgfbr1;Mapk13;Mapk1;Tirap;Ccne1;Mapk11;Cdkn1a;Traf6;Ddx3x;Pcna;Creb1;Bid;Map2k2;Smad4;Src;Vdac3;Hras;Ccne2;Casp3;Smad3;E2f3;Jak1;Tlr4;Ywhaq;Map2k1;Nras;Cycs;Mmp9;Stat6;Ddb1;Atf2;Rb1;Kras;Irak1;Chuk
139	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling WP3855	0.34690725405457473	1.1492794652631984	0.24220963172804533	0.3094366548737873	1.0	7/26	9.18%	Eif4e2;Pik3r3;Prkx;Mtor;Acaca;Rheb;Fasn
140	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Protein export	0.34286640343624236	1.147210145087562	0.2600297176820208	0.22912281605115378	0.9995	5/26	7.12%	Srp72;Srp19;Sec61g;Srp54a;Srp54b
141	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Influenza A	0.2781457005523899	1.1429782141535128	0.08670520231213873	0.23118142264327296	0.9995	27/155	6.66%	Il33;Ikbke;Il1a;Eif2ak3;Nfkb1;Mapk8;Akt1;Mapk9;Hspa8;Pik3cb;Pik3r3;Actg1;Tbk1;Ivns1abp;Eif2s1;Eif2ak4;Map2k4;Mapk13;Nup98;Kpna1;Nxt1;Rae1;Mapk1;Kpna2;Mapk11;Tnfrsf10b;Xpo1
142	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Breast cancer	0.27023336774223145	1.142128232524403	0.07462686567164178	0.22924494249610936	0.9995	33/143	11.72%	Wnt7b;Egfr;Fzd6;Polk;Bak1;Akt1;Jag2;Pik3cb;Ctnnb1;Pik3r3;Mtor;Trp53;Peg12;Bax;Fos;Igf1r;Csnk1a1;Fgf20;Cdk4;Mapk1;Cdkn1a;Rps6kb1;Dvl1;Apc;Wnt7a;Map2k2;Brca1;Wnt9a;Flt4;Cdk6;Ncoa1;Fzd3;Gadd45b
143	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__SREBF and miR33 in cholesterol and lipid homeostasis WP2084	0.43404313515372595	1.136992318004786	0.304	0.318283868706766	1.0	5/11	7.06%	Mtor;Hmgcr;Ldlr;Sirt6;Sirt1
144	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Alcoholism	0.2748288955654742	1.1353320221593184	0.06230529595015576	0.23411787201349973	1.0	81/174	18.84%	Gnb5;H2afy;Hdac3;Hdac2;Camkk2;Hist1h4i;Gnb1;Mapk1;H3f3b;Hat1;Creb1;Gng10;Ppp1cb;Hdac4;Hist1h2bj;Gnas;Hist1h2ab;Hist1h4n;Hist1h3b;Hist1h4b;Hist1h4m;Gnai1;Hist1h3c;Hist1h3h;Hist1h2ac;Hist1h2ai;Hist1h4c;Hist1h2bg;Hist1h2ae;Hist1h3e;Hist1h4d;Hist2h3c2;Hist1h2ak;Hist1h3i;Hist1h2bb;Hist1h3d;Hist1h2ad;Hist1h3f;Hist1h2bk;Hist1h4k;Hist2h2ac;Hist1h4j;Hras;Hist2h2aa2;Hist1h2be;Hist2h3b;Gnb2;Hist1h2bl;Hist1h2bn;H2afy2;Hist2h4;Hist1h4h;Hist1h4f;Crh;Hist1h2bm;Gnai3;Hist2h2bb;Hist1h2br;Hist1h3a;Hist1h2ag;Hist4h4;Hist1h2ba;Hist1h4a;Hist1h2bq;Hist1h2bf;H2afx;Hist1h2an;Map2k1;Hist1h2ap;Nras;Hist2h2ab;Hist1h2ah;Hist1h2bp;Ppp1cc;Hist1h2ao;Hist1h3g;Hist1h2bh;Atf2;Hist1h2bc;Kras;Slc6a3
145	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__BMP Signaling Pathway in Eyelid Development WP3663	0.36953612244536416	1.1349022706126348	0.27860026917900405	0.313649766984692	1.0	6/20	10.91%	Foxc1;Egfr;Mapk9;Tgfa;Smad4;Foxc2
146	GSE137244_epithelium_cell_lines	32546	prerank	HALLMARK__HALLMARK_DNA_REPAIR	0.2637207073581953	1.1343781250818763	0.09770114942528736	0.15443471574127474	0.706	39/144	13.95%	Gtf2h1;Alyref;Itpa;Sf3a3;Ercc5;Aaas;Gmpr2;Trp53;Ercc3;Polr1d;Rev3l;Ercc4;Rae1;Rala;Stx3;Polb;Pcna;Gtf2h3;Pde4b;Ercc8;Gtf2b;Cox17;Srsf6;Ak1;Vps37b;Taf13;Rfc3;Pola1;Polh;Eloa;Dctn4;Rrm2b;Rfc2;Ada;Cstf3;Rfc5;Tyms;Zwint;Taf6
147	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Gastric cancer	0.26878547427849186	1.1292556428164477	0.06744868035190615	0.2382912267945297	1.0	30/146	9.33%	Wnt7b;Egfr;Fzd6;Polk;Ctnna1;Bak1;Akt1;Pik3cb;Ctnnb1;Pik3r3;Mtor;Smad2;Trp53;Peg12;Bax;Tgfbr1;Abcb1b;Csnk1a1;Fgf20;Mapk1;Ccne1;Cdkn1a;Met;Rps6kb1;Dvl1;Apc;Wnt7a;Map2k2;Wnt9a;Smad4
148	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Amyotrophic lateral sclerosis (ALS)	0.2872613631208955	1.1268816397755999	0.24358974358974358	0.23795215041071463	1.0	16/50	16.65%	Als2;Apaf1;Trp53;Bax;Ppp3cc;Mapk13;Mapk11;Bid;Rab5a;Ppp3cb;Bcl2l1;Rac1;Casp3;Nefm;Derl1;Cycs
149	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__RNA polymerase	0.33668456775972533	1.1214642880158026	0.27994011976047906	0.24156262451111887	1.0	8/28	5.04%	Polr2b;Polr3a;Polr3k;Polr3d;Polr1d;Polr3b;Polr3g;Polr3f
150	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__Glycogen Metabolism WP317	0.3162922677505751	1.1167184702965276	0.27403846153846156	0.3302327600435911	1.0	7/34	7.99%	Ppp2ca;Gbe1;Phka1;Ppp2cb;Ppp2r1b;Ppp2r2c;Pgm2
151	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Choline metabolism in cancer	0.26064553969101945	1.1133338973486246	0.2058165548098434	0.24846957324440674	1.0	27/99	13.53%	Egfr;Pip5k1c;Mapk8;Akt1;Mapk9;Pik3cb;Pik3r3;Dgkq;Mtor;Pdgfa;Fos;Pcyt1b;Mapk1;Dgkh;Rps6kb1;Dgke;Map2k2;Rheb;Rac3;Pdpk1;Plpp2;Slc44a2;Pip5k1a;Rac1;Hif1a;Hras;Lypla1
152	GSE137244_epithelium_cell_lines	32546	prerank	WIKI__TGF Beta Signaling Pathway WP113	0.2873063909215365	1.109303347460019	0.2766323024054983	0.33330258502810756	1.0	18/52	14.98%	Nfkb1;Nog;Mapk9;Ctnnb1;Lif;Smad2;Fos;Zfyve9;Tgfbr1;Thbs1;Smad7;Inhba;Smad4;Itgb6;Fst;Hras;Smad3;Jak1
153	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.33098957461202105	1.0985466740854533	0.3039647577092511	0.26494294221348136	1.0	6/25	11.93%	Pigm;Pigf;Pign;Pigv;Pigc;Pigg
154	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Synthesis and degradation of ketone bodies	0.41150792078188114	1.093863408070819	0.3382352941176471	0.2678787215547756	1.0	4/11	9.77%	Bdh1;Hmgcs1;Acat2;Hmgcll1
155	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__DNA replication	0.3072383856750137	1.0936433286295506	0.28851963746223563	0.265084289952485	1.0	9/35	13.06%	Pole2;Prim2;Pcna;Rfc1;Rfc3;Pola1;Rfc2;Pole;Rfc5
156	GSE137244_epithelium_cell_lines	32546	prerank	KEGG__Oocyte meiosis	0.25460481038965205	1.0871714354996094	0.17899761336515513	0.2704843379639821	1.0	21/112	8.30%	Mad1l1;Ppp2ca;Cdc23;Anapc7;Camk2g;Ppp2cb;Ppp2r1b;Cdc27;Igf1r;Ppp3cc;Anapc4;Mapk1;Ccne1;Fbxw11;Anapc1;Ywhag;Cpeb4;Cdc16;Cpeb2;Ppp1cb;Itpr3
