term	nes	fdr	nom_p	es	lead_genes	cohort	split	n_high	n_low	n_rank_genes	bucket	expected	primary
GOBP_KERATINOCYTE_DIFFERENTIATION	2.084998874333992	0.0	0.0	0.43883544162226973	EVPL;TMEM79;PPL;GRHL1;ST14;IVL;FOXC1;ASAH1;AQP3;POU2F3;SPRR1A;EPHA2;SPRR3;KRT80;CSTA;EXPH5;KRT7;OVOL2;MSX2;IRF6;GRHL2;SLC39A2;AKR1C3;POU3F1;ABCA12;SFN;LCE1E;NUMA1;TRIM16;NCOA3;TP63;CASP3;PRKCH;FOXN1;TXNIP;KRT4;KRT78;CNFN;LIPK;ZFP36;KRT17;INTU;HOXA7;NFKBIZ	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.066287827618882	0.0005042101547925175	0.0	0.4173478454335115	EVPL;TMEM79;PPL;HES1;GRHL1;ST14;OVOL1;IVL;SLC44A4;FOXC1;FA2H;ASAH1;AQP3;TRIOBP;KCNQ1;POU2F3;SPRR1A;EPHA2;SPRR3;KRT80;CSTA;EXPH5;KRT7;OVOL2;MSX2;IRF6;GRHL2;MAFF;SLC39A2;MYO6;ESRP1;PLS1;SLITRK6;AKR1C3;POU3F1;ABCA12;SFN;LCE1E;NUMA1;TRIM16;NCOA3;TP63;CASP3;PRKCH;FOXN1;TXNIP;TMC1;KRT4;KRT78;TPRN;CNFN;LIPK;HDAC1;STRC;CDH23;ZFP36;KRT17;INTU;HOXA7;NFKBIZ;KEAP1;FOSL2;CDKN1A	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	2.045041136041128	0.0007563152321887763	0.0	0.4788411001442742	EVPL;TMEM79;PPL;IVL;SPRR1A;SPRR3;KRT80;KRT7;ABCA12;SFN;LCE1E;KRT4;KRT78;CNFN;LIPK;KRT17	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
CUSTOM_BARRIER_KERATIN	2.008514937750826	0.000605052185751021	0.0	0.5830426669996218	EVPL;PPL;IVL;SPRR1A;SPRR3;CSTA;CNFN;KRT17;S100A9;KRT10;S100A8;LOR;KRT16;PKP1;LCE1A;SPRR1B	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.0039349592405125	0.0005042101547925175	0.002079002079002079	0.5949832929002956	TMEM79;CLDN4;GRHL3;GRHL1;ELOVL1;LSR;FA2H;ABCA12;SFN;CLDN1;TP63	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.7560718616692486	0.0032413509950947558	0.0	0.4237593005873972	CLDN4;CLDN23;ILDR1;POF1B;OCLN;CLDN7;LSR;CLDN8;MPP7;MARVELD2;MARVELD3;EPHA2;OCEL1;GRHL2;F11R;DLG1;CLDN1;FRMPD2;PRKCH;FZD5;TJP1;PDCD6IP;CLDN3;CLDN16;PARD3;CLDN12;MICALL2;IKBKB	TCGA-BLCA	quartile	102	102	20198	TJ	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.738358479325851	0.003592497352896687	0.0	0.8572772743029762	CLDN4;CLDN7;F11R;CLDN1;PARD3	TCGA-BLCA	quartile	102	102	20198	TJ	UP	True
KEGG_TIGHT_JUNCTION	1.7346625117910541	0.003193330980352611	0.0	0.37255219312065435	CLDN4;TJP3;CLDN23;EPB41L1;CRB3;SRC;CGN;MYH14;LLGL2;PRKCD;CDC42;TJP2;OCLN;CLDN7;CLDN8;PARD6B;F11R;MYLPF;IGSF5;MAGI1;PRKCZ;EPB41;PPP2R2D;CTTN;CLDN1;PRKCH;PARD6G;TJP1;MYL5;MYL12B	TCGA-BLCA	quartile	102	102	20198	TJ	UP	True
HALLMARK_APICAL_JUNCTION	-1.4981811000792622	0.028871746289529484	0.0019193857965451055	-0.30773837522715636	SORBS3;MSN;EPB41L2;YWHAH;SIRPA;CD209;PFN1;VAV2;CD274;ACTN1;TGFBI;PLCG1;MYH10;FBN1;ACTN2;TSPAN4;SLIT2;SGCE;BMP1;SDC3;CLDN14;ACTB;ADRA1B;RHOF;PARVA;AKT3;CLDN6;NF2;MAPK11;LAYN;ADAMTS5;TNFRSF11B;PTPRC;CD86;CADM3;JAM3;SLC30A3;FLNC;FSCN1;RSU1;MMP9;VCAM1;NLGN2;THY1;PKD1;CDH15;CLDN19;VCAN;TRO;CD276;EVL;NEXN;TRAF1;ITGB1;MAP4K2;LAMA3;PECAM1;GTF2F1;MYL9;PPP2R2C;ITGA9;CDH6;ZYX;SHC1;CERCAM;CD34;NRXN2;CDK8;COL16A1;ACTN3;SPEG;RAC2;CDH11;ADAM23	TCGA-BLCA	quartile	102	102	20198	TJ	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-1.349816408996764	0.06455542021924482	0.023679417122040074	-0.28503311147592303	LOXL3;HMGA2;MAD2L2;TCOF1;FERMT2;EOMES;LOXL2;GLIPR2;WNT11;FGFR1;FLNA;FAM83D;TGFB2;ACVRL1;SPRED1;MSX1;PHLDB1;SLC39A10;SNAI1;EDNRA;IL6;HEYL;HGF;TGFB3;TGFB1I1;POLR1B;HIF1A;SDCBP;ALX1;TRIM28;LEF1;EZH2;TWIST1;WWTR1;ENG;HPN;TGFB1;TGFBR2;IL17RD;ROCK1;SFRP1;COL1A1;NCAM1;KBTBD8;CTNNB1;FOXA2;NOLC1;TGFBR1;FGF8;OLFM1	TCGA-BLCA	quartile	102	102	20198	EMT	DOWN	True
GOBP_CORNIFICATION	1.16564389348272	0.19255785811526244	0.266384778012685	0.4806394340157187	TMEM79;LIPK	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	3.4074898736011283	0.0	0.0	0.6998377358389053	IVL;TGM1;TMEM79;SPRR3;CSTA;SFN;ANXA1;KRT4;KRT78;SPRR1A;EPHA2;GRHL1;SLC39A2;PPL;SPRR1B;KRT16;KRT6A;KRT5;EVPL;KRT6C;AQP3;SPRR2D;SCEL;IRF6;KRT6B;KRT14;TP63;FOXN1;POU3F1;PRKCH;ZFP36;TRIM16;MAFB;CDKN1A;SPRR2E;KRT74;JAG1;CNFN;DSP;KRT3;SPRR2F;IL1A;S100A7;CDH3;VDR;ALOX15B;KRT79;KRT80;LCE3E;KRT75;CD109;FOSL2;KRT17;KRT1;SPRR2B;TCHH;CYP27B1;POU2F3;KRT10;HOXA7;ABCA12;SPRR4;LCE1C;DSG4;LCE3D;TXNIP;CASP14;GRHL2;LCE1B;FLG;BCL11B;NOTCH1;ZFP36L1;MAP2K1	TCGA-CESC	quartile	76	76	20052	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	3.354174261597247	0.0	0.0	0.7866594647661591	IVL;TGM1;TMEM79;SPRR3;SFN;KRT4;KRT78;SPRR1A;PPL;SPRR1B;KRT16;KRT6A;KRT5;EVPL;KRT6C;SPRR2D;KRT6B;SPRR2E;KRT74;CNFN;KRT3;SPRR2F;IL1A;CDH3;KRT79;KRT80;LCE3E;KRT75;KRT17;KRT1;SPRR2B;TCHH;ABCA12;SPRR4;LCE1C;LCE3D;CASP14;LCE1B	TCGA-CESC	quartile	76	76	20052	KERATIN_BARRIER	UP	True
CUSTOM_BARRIER_KERATIN	3.0433460054258115	0.0	0.0	0.8885449641526358	IVL;S100A8;TGM1;SPRR3;CSTA;S100A9;SPRR1A;PPL;SPRR1B;KRT16;KRT6A;KRT5;EVPL;SPRR2A;SPRR2D;KRT6B;PKP1;KRT14;CNFN;S100A7;DSG1;KRT17;KRT1;KRT10;DSC1;LCE3D	TCGA-CESC	quartile	76	76	20052	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.9941812804970938	0.0	0.0	0.5911427569291072	IVL;TGM1;TMEM79;SPRR3;CSTA;SFN;ANXA1;KRT4;KRT78;SPRR1A;EPHA2;GRHL1;SLC39A2;PPL;SPRR1B;OVOL1;KRT16;KRT6A;KRT5;EVPL;KRT6C;AQP3;SPRR2D;SCEL;IRF6;KRT6B;KRT14;TP63;FOXN1;POU3F1;PRKCH;ZFP36;TRIM16;MAFB;CDKN1A;SPRR2E;HES1;KRT74;SPINK5;JAG1;KLF4;CNFN;DSP;KRT3;SPRR2F;IL1A;S100A7;CDH3;VDR;SULT2B1;ALOX15B;KRT79;KRT80;LCE3E;KRT75;CD109;FOSL2;KRT17;KRT1;SPRR2B;TCHH;CYP27B1;POU2F3;KRT10;HOXA7;ABCA12;PITX2;SPRR4;LCE1C;DSG4;LCE3D;KEAP1;TXNIP;CASP14;HES5;GRHL2;LCE1B;FLG;BCL11B;NOTCH1;HDAC1;ZFP36L1;MAP2K1	TCGA-CESC	quartile	76	76	20052	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.7481592606952865	0.0	0.0	0.7928556808361086	GRHL3;TMEM79;SFN;TMPRSS11F;GRHL1;KRT16;TP63;CLDN1;KLF4;CLDN4;ELOVL1;IL18;ALOX12;KRT1;ALOXE3;ABCA12;FLG;ALOX12B;UGCG;PLEC;FLG2;NFKBIZ;HRNR	TCGA-CESC	quartile	76	76	20052	KERATIN_BARRIER	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.8031880408704264	0.003625576796308504	0.0	0.9118571357310319	F11R;CLDN1;PARD3;CLDN4;CLDN7	TCGA-CESC	quartile	76	76	20052	TJ	UP	True
GOBP_CORNIFICATION	1.7405294130061348	0.005179395423297863	0.01809954751131222	0.7253168181372197	TMEM79;CASP14;LIPK;KLK5;CYP26B1	TCGA-CESC	quartile	76	76	20052	KERATIN_BARRIER	UP	True
CUSTOM_TJ_CORE	1.7280325316046747	0.0049851680949241925	0.002232142857142857	0.521930966338592	F11R;CLDN1;PARD3;CLDN8;TJP2;CLDN4;TJP1;CLDN7;AMOTL1;INADL;CRB3	TCGA-CESC	quartile	76	76	20052	TJ	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.5567965583504504	0.023163407309748772	0.009280742459396751	0.3705417929074444	EPHA2;F11R;CLDN1;PRKCH;PARD3;MPP7;SNAI2;CLDN8;CLDN4;TJP1;EXT1;CLDN16;GRHL2;CLDN7;DLG1;PRKACA;PAK2;ILDR1;CLDN17;CLDN23;PDCD6IP;PLEC;RAB13	TCGA-CESC	quartile	76	76	20052	TJ	UP	True
HALLMARK_APICAL_JUNCTION	1.5430899950771844	0.022116018457481873	0.0	0.31325052638251066	JUP;MPZL2;DSC3;KRT31;CTNND1;ADAM15;PARD6G;ITGA2;GNAI1;CDH3;NFASC;CLDN8;ALOX15B;CD86;CLDN4;TJP1;CAP1;ARPC2;SHROOM2;IKBKG;ICAM4;DSC1;CD274;EGFR;BAIAP2;CDH1;PCDH1;FSCN1;CLDN7;ACTB;LDLRAP1;PTPRC;DLG1;HRAS;ITGB4;WASL;LAMB3;ICAM1;CRB3;ZYX;CX3CL1;ACTN4;SYK;MSN;MYL12B;MAPK13;CNN2;GRB7;CRAT;LAYN;STX4;RAC2;PIK3CB;ICAM5;RSU1;HADH;LAMC2;EXOC4;CADM3;RRAS;CD209;IRS1;MVD;SHC1;ADAM23;NEXN;ACTG1;PTEN;PPP2R2C;SRC;SKAP2;BMP1;YWHAH	TCGA-CESC	quartile	76	76	20052	TJ	UP	True
KEGG_TIGHT_JUNCTION	1.4332823167102016	0.03889255108767304	0.007228915662650603	0.313162530023331	F11R;CLDN1;PRKCH;PARD3;CDC42;EPB41L1;PARD6G;GNAI1;CLDN8;TJP2;GNAI3;CLDN4;TJP1;CLDN16;VAPA;CLDN7;ACTB;MYH14;HCLS1;AMOTL1;HRAS;CRB3;ACTN4;PPP2R2A;CLDN17;CLDN23;MYL12B;RAB13;PRKCB;PPP2R2D;MYL12A;PRKCE;PRKCQ;PPP2R2B;EXOC4;MAGI3;RRAS;EPB41L3;PRKCD;PPP2CA;OCLN;ACTG1;PTEN;PPP2R2C;SRC	TCGA-CESC	quartile	76	76	20052	TJ	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.1032440411649143	0.8313161875945537	0.20526315789473684	-0.23133693125958416	FERMT2;MEST;SGCB;TPM1;PLOD3;LOXL2;CALU;CDH6;TIMP1;GPX7;OXTR;CDH2;SLIT2;FZD8;SERPINH1;PLOD1;LAMC1;COL4A2;FBN2;SCG2;SNTB1;ANPEP;COL4A1;HTRA1;CADM1;PFN2;TPM2;PPIB;ITGB3;PTX3;LAMA1;TNFRSF11B;FMOD;FSTL1;RHOB;NT5E;MSX1;ENO2;FBLN5;TGM2;BDNF;EFEMP2;TGFBR3;FGF2;SERPINE2;FUCA1;SPOCK1;CAP2;COL6A2;PCOLCE;NID2;APLP1;MATN3;LGALS1;IL6;NNMT;FOXC2;ITGB1;PMP22	TCGA-CESC	quartile	76	76	20052	EMT	DOWN	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-1.068271357172868	0.5001891074130106	0.3045774647887324	-0.2301634415381663	SLC39A10;FOXA2;LRP6;CUL7;HPN;FERMT2;PHLDB1;FGFR1;NOG;BMP4;LOXL2;ALX1;TRIM28;CTNNB1;SPRED1;AXIN2;SPRED2;POFUT2;MSX2;LOXL3;FUZ;NOTCH4;BAMBI;TGFB1I1;HEYL;DAG1;AGT;SPRY1;HMGA2;BMP5;CRB2;TGFBR2;HDAC2;MSX1;SPRY2;ACVRL1;WNT11;TGFBR3;GCNT2;RBPJ;ROCK2;ROCK1;TMEM100;TCF7L2;SPRED3;IL6;OVOL2;SOX9;VASN;NKX2-1;EDNRA;SDCBP;TWIST1;HEY1;SDHAF2	TCGA-CESC	quartile	76	76	20052	EMT	DOWN	True
CUSTOM_EMT_CORE	-0.5949928019147356	0.9814674735249622	0.9516129032258065	-0.21697541068740667	CDH2;TWIST1;ZEB1;FN1;SPARC;VIM;COL1A1	TCGA-CESC	quartile	76	76	20052	EMT	DOWN	True
GOBP_KERATINIZATION	2.5600289219998906	0.0	0.0	0.6309711588819997	KLK5;KRT17;KRT6B;KRT81;KRT7;KRT5;PPL;KRT6C;KRT16;KRT86;KRT83;SFN;KRT6A;CDH3;TMEM79;TGM1;CNFN;EVPL;KRT4;KRT75;KRT78;SPRR2D;KRT80;KRT77;LCE1C;SPRR2E;SPRR1B;KRT71;LIPK;KRT74;SPRR2G	TCGA-BRCA	quartile	275	275	20196	KERATIN_BARRIER	UP	True
CUSTOM_BARRIER_KERATIN	2.532532524604525	0.0	0.0	0.7503416775652132	KRT17;KRT14;KRT6B;KRT5;PPL;KRT16;PI3;PKP1;DSG1;KRT6A;TGM1;CNFN;EVPL;SPRR2D;KRT10;SPRR2A;LOR;CSTA;DSC1;SPRR1B	TCGA-BRCA	quartile	275	275	20196	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.4141247478389807	0.0	0.0	0.7325111944974033	LSR;CLDN4;KRT16;GRHL3;SFN;GRHL1;CLDN1;ELOVL1;SRF;MET;KLF4;TMEM79;NFKBIZ;TP63	TCGA-BRCA	quartile	275	275	20196	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.3736186886217054	0.0	0.0	0.5224241798830486	KLK5;KRT17;KRT14;KRT6B;KRT81;ST14;KRT7;KRT5;EPHA2;PPL;KRT6C;KRT16;KRT86;KRT83;SFN;SLC39A2;GRHL1;AQP3;YAP1;KRT6A;FOXC1;CDH3;ZFP36;ANXA1;TMEM79;SAV1;TGM1;POU2F3;CNFN;WNT5A;ZFP36L1;AKR1C3;IRF6;NFKBIZ;EVPL;TP63;KRT4;KRT75;SCEL;KRT78;SPRR2D;NOTCH1;KRT10;KRT80;KRT77;JAG1;LCE1C;SPRR2E;CSTA;ERRFI1;SPRR1B;KRT71;LIPK;HOXA7;OPN3;KRT74;OVOL2;ETV4;SPRR2G	TCGA-BRCA	quartile	275	275	20196	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.224181898355327	0.0	0.0	0.4695751968387297	KLK5;KRT17;KRT14;KRT6B;KRT81;ST14;KRT7;KRT5;EPHA2;HES1;PPL;KRT6C;KRT16;KRT86;KRT83;SFN;SLC39A2;OVOL1;GRHL1;AQP3;YAP1;KRT6A;FOXC1;CDH3;ZFP36;MAFF;ANXA1;KLF4;JAG2;TMEM79;SAV1;TRIOBP;DLL1;TGM1;FGF2;POU2F3;CNFN;WNT5A;ZFP36L1;AKR1C3;IRF6;NFKBIZ;HEY2;EVPL;TP63;KRT4;KRT75;SCEL;KRT78;SPRR2D;NOTCH1;KRT10;KRT80;KRT77;KCNQ1;JAG1;LCE1C;SPRR2E;CSTA;ERRFI1;SPRR1B;GATA6;SPINK5;KRT71;LIPK;HOXA7;OPN3;KRT74;KEAP1;OVOL2;ETV4;SPRR2G	TCGA-BRCA	quartile	275	275	20196	KERATIN_BARRIER	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.9522015267959292	0.0007403189066059225	0.0	0.419080559315744	TNFRSF12A;JUN;SFRP1;ANPEP;LAMC2;PDLIM4;TAGLN;TPM2;MYL9;FOXC2;TPM1;FZD8;OXTR;SDC4;PMEPA1;FGF2;PPIB;TIMP1;WNT5A;CAPG;MGP;GADD45B;TPM4;ACTA2;SDC1;PTX3;FBLN5;NNMT;PLOD1;CXCL1;CRLF1;GPC1;CXCL6;MYLK;CD59;IL6;FBLN2;COL16A1;QSOX1;VIM;GAS1;COL7A1;PLAUR;ELN;PMP22;IGFBP3;LGALS1;SERPINE2;SERPINH1;TNFRSF11B;GADD45A;PLOD3;MMP3;GEM;COL6A2;GPX7;DST;PCOLCE2;MMP14;FBLN1;FSTL3;SAT1;CALD1;MATN2;SNAI2;TFPI2;GLIPR1;LOXL1;PCOLCE;LAMA1;IL32;DKK1;VEGFA;COL8A2;BGN;EMP3	TCGA-BRCA	quartile	275	275	20196	EMT	DOWN	True
KEGG_TIGHT_JUNCTION	1.9324372234904033	0.0006345590628050765	0.0	0.4272955022331475	CLDN4;CLDN3;CLDN1;MYL12B;CLDN23;ACTB;RRAS;MYL9;PRKCZ;F11R;ACTN4;CLDN8;MYL7;MYL12A;CLDN19;CLDN9;CLDN5;CLDN7;RAB13;ACTN1;CSNK2B;AKT1;PARD3;CLDN11;MYH11;PPP2R2D;TJP2;CLDN10;MYH14;TJAP1;CLDN16;HRAS;MRAS;CRB3;CLDN14;EPB41L1;MYLPF	TCGA-BRCA	quartile	275	275	20196	TJ	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.906783374908487	0.0005552391799544419	0.0	0.47074896729014565	LSR;EPHA2;CLDN4;CLDN3;CLDN1;CLDN23;MARVELD3;SRF;WNT11;F11R;CLDN8;CLDN19;CLDN9;CLDN5;CLDN7;POF1B;RAB13;PARD3;CLDN11;SNAI1;CLDN25;CLDN10;EXT1;CLDN16	TCGA-BRCA	quartile	275	275	20196	TJ	UP	True
CUSTOM_TJ_CORE	1.8803310105658735	0.0006580612503163756	0.0	0.5884021804346361	CLDN4;CLDN3;CLDN1;F11R;CLDN8;CLDN7;PARD3;TJP2;AMOT;INADL;CRB3	TCGA-BRCA	quartile	275	275	20196	TJ	UP	True
HALLMARK_APICAL_JUNCTION	1.8506795155430507	0.0007403189066059225	0.0	0.397634478716661	MPZL2;CLDN4;ITGB4;LAMB3;DSC3;CNN2;VASP;LAMC2;ACTG2;MYL12B;ACTB;CX3CL1;ADAM15;RRAS;SPEG;COL17A1;MYL9;CDH3;ICAM5;ACTN4;CLDN8;CLDN19;CLDN9;CLDN5;CLDN7;CALB2;STX4;LDLRAP1;MVD;ACTN1;ZYX;FSCN1;IKBKG;CLDN11;JUP;ICAM1;SORBS3;COL16A1;ICAM4;ICAM2;PFN1;MPZL1;EGFR;NRTN;HRAS;DSC1;CAP1;SHC1;CRB3;CLDN14;RSU1;ADAMTS5;CD99	TCGA-BRCA	quartile	275	275	20196	TJ	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.849545306784225	0.000673017187823566	0.0	0.9356644049328909	CLDN4;CLDN1;F11R;CLDN7;PARD3	TCGA-BRCA	quartile	275	275	20196	TJ	UP	True
GOBP_CORNIFICATION	1.515140854129998	0.021962794229309034	0.044964028776978415	0.6537135212597662	KLK5;TMEM79;LIPK	TCGA-BRCA	quartile	275	275	20196	KERATIN_BARRIER	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.2827774451181635	0.10068337129840546	0.051515151515151514	0.28106165627664503	EFNA1;SOX9;SFRP1;ADAM15;FOXC1;EDN1;ZNF750;TCF7L2;VASN;WNT11;WNT5A;IL17RD;GCNT2;HEY2;CRB2;TGFB1I1;BAMBI;PEF1;SPRY2;SNAI1;DAB2IP;NOTCH1;IL6;SERPINB3;POFUT2;JAG1;BMP2;SPRY1;LRG1;PDCD6;GSC;OVOL2;GLIPR2;WWTR1;S100A4;ENG;DACT3;TMEM100;TGFB2;RTN4;AGT;APLF;NOG;SDHAF2;SNAI2;FOXF2;NOTCH4;ACVR1;TNXB;PHLDB1;MSX2	TCGA-BRCA	quartile	275	275	20196	EMT	DOWN	True
CUSTOM_EMT_CORE	-0.6862524457559784	0.9415708812260536	0.8708133971291866	-0.23031818992044523	ZEB2;FN1;CDH2;ZEB1;AXL	TCGA-BRCA	quartile	275	275	20196	EMT	DOWN	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.715761377038675	0.0	0.0	0.6457661574285383	NNMT;PRRX1;LOXL1;CTHRC1;LAMC2;MMP14;CAPG;SERPINE1;FSTL3;EMP3;BGN;FBLN2;ITGA5;GAS1;ADAM12;PCOLCE;MMP2;GREM1;SPOCK1;LGALS1;VIM;LAMA1;LUM;COL1A1;SPP1;TGFB1;COL6A2;COL3A1;NTM;COL1A2;FAP;HTRA1;THBS2;POSTN;PMP22;PDLIM4;BASP1;COL11A1;TNC;COL5A2;PTHLH;SNAI2;FGF2;LOX;DCN;SPARC;ENO2;TIMP1;COL6A3;EFEMP2;CDH2;DPYSL3;ITGAV;COL16A1;FMOD;FBN1;PDGFRB;MMP1;COL5A1;LRRC15;FSTL1;SCG2;MXRA5;ECM1;PLAUR;THY1;CDH11;COL12A1;TAGLN;BMP1;FBLN5;VEGFC;MFAP5;APLP1;COL8A2;NOTCH2;SGCD;SFRP4;TPM2;TIMP3;INHBA;LAMA3;GADD45B;FBLN1;VCAN;CALD1;LOXL2;NID2;ACTA2;MGP;FLNA;ITGB1;ECM2;TNFRSF11B;CALU;FERMT2;GEM;SLIT3;LAMA2;VCAM1;DST;COMP;COL7A1;QSOX1;GPC1;COL5A3;FN1;SLIT2;COL4A2;GPX7;TPM4;PCOLCE2;DKK1;THBS1;MYL9;SERPINH1;SFRP1;WIPF1;RGS4;LAMC1;FOXC2;GLIPR1;CXCL6;TGFBR3;ITGB5;PTX3;MATN2;COL4A1;PLOD1;CAP2;CD59;ELN;SGCG;NT5E;GJA1;IGFBP4;MYLK;ITGB3;CRLF1	TCGA-COAD	quartile	72	72	19904	EMT	DOWN	True
CUSTOM_EMT_CORE	2.2066122717771894	0.0	0.0	0.8120585251205696	TWIST1;ITGA5;MMP2;VIM;COL1A1;COL3A1;AXL;SNAI2;SPARC;CDH2;ZEB2;MMP9;FN1;SNAI1	TCGA-COAD	quartile	72	72	19904	EMT	DOWN	True
CUSTOM_BARRIER_KERATIN	2.199556361579654	0.0	0.0	0.694978131951253	KRT16;KRT6A;KRT17;PPL;S100A8;KRT5;KRT14;SPRR1B;KRT6B;IVL;SPRR3;S100A9;PKP1;SPRR2A;SPRR2D;CNFN;SPRR1A;PI3;FLG	TCGA-COAD	quartile	72	72	19904	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	2.1742535592853773	0.0	0.0	0.5894787371020667	KRT16;KRT86;KRT81;KRT6A;KRT17;PPL;KRT7;KRT6C;TMEM79;ABCA12;KRT80;KRT5;SPRR1B;CYP26B1;KLK5;KRT6B;IVL;SPRR3;KRT4;CDH3;KRT84;KRT79;SPRR2D;SFN;CNFN;SPRR1A;KRT85;CDSN;IL1A;SPRR2E;TGM1;LIPK;KRT78;LCE3D;KRT2;LIPN;KRT75;KRT3;KRT72;KRT1	TCGA-COAD	quartile	72	72	19904	KERATIN_BARRIER	UP	True
HALLMARK_APICAL_JUNCTION	2.089690519418633	0.0	0.0	0.4975699937357811	ALOX15B;LAMC2;BAIAP2;CALB2;CERCAM;MMP2;AMIGO2;NLGN2;ITGA3;FLNC;TSPAN4;CX3CL1;PECAM1;ICAM5;CLDN5;NRAP;ICAM2;LAYN;MSN;FSCN1;VCL;COL16A1;FBN1;THBS3;CD86;GNAI2;LAMB3;TRO;CLDN18;THY1;CDH11;BMP1;MAPK11;NEXN;RHOF;CAP1;LAMA3;CDH3;SGCE;ICAM4;MMP9;ACTN2;RAC2;VCAN;SPEG;CNTN1;JAM3;ACTC1;ADAM15;ITGB1;ITGA10;TNFRSF11B;AKT3;CADM3;CD276;EVL;VCAM1;ACTN1;MADCAM1;VWF;LDLRAP1;MYH10;SLIT2;SHC1;KRT31;PFN1;CDSN;MYL9;ACTB;CRAT;ITGB4;ARHGEF6;CD34;PTPRC;TJP1;ADAM9;VASP;PIK3R3;CD274;YWHAH;CLDN11;CD209;CNN2;B4GALT1;MYL12B;GNAI1;ARPC2;GAMT;IRS1;SDC3;ICAM1;LIMA1;COL17A1;SIRPA	TCGA-COAD	quartile	72	72	19904	TJ	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.072679287274598	0.0	0.0	0.5053578520081092	GRHL1;ANXA1;SCEL;KRT16;KRT86;KRT81;KRT6A;KRT17;PPL;FOXN1;ALOX15B;POU2F3;KRT7;KRT6C;AQP3;CD109;TP63;TMEM79;LATS2;MAFB;ZBED2;PRKCH;ABCA12;CLIC4;FOXC1;SAV1;KRT80;KRT5;PALLD;KRT14;SPRR1B;CYP26B1;FOSL2;TRIM16;KLK5;KRT6B;PLEC;ROCK1;IVL;SPRR3;KRT4;CDH3;TXNIP;KRT84;KRT79;POU3F1;SPRR2D;SFN;CNFN;SPRR1A;KRT85;CDSN;OVOL2;FLG;PPP3CA;ADAM9;ERRFI1;MAP2K1;IRF6;EPHA2;IL1A;SPRR2E;TGM1;OPN3;UGCG;CYP27B1;LIPK;FLNB;S100A7;SGPP1;KRT78;LCE3D;KRT2;LIPN;KRT75;KRT3;KRT72;KRT1;EXPH5;WNT5A	TCGA-COAD	quartile	72	72	19904	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.9436216352325728	0.0	0.0	0.602485274972178	GRHL1;KRT16;GRHL3;TP63;TMEM79;ABCA12;ALOXE3;CYP26B1;PLEC;IL18;SFN;FLG;ALOX12;ELOVL1;UGCG	TCGA-COAD	quartile	72	72	19904	KERATIN_BARRIER	UP	True
