term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	cohort	contrast	n_high	n_low	bucket	expected	primary	source	enrichr_name	n	fdr_all	fdr_primary
GOBP_CORNIFICATION	0.4802311594204152	1.2234551765492534	0.14185814185814186	9	0.682324759969236	TMEM79,CERS3,CDSN,LIPM	4	GSE205335	tacstd2_median	10	10	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		9	0.14185814185814186	0.14185814185814186
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.5262109010570165	2.2790590194912252	0.000999000999000999	80	0.7955955115949624	CLDN4,LSR,F11R,EPHA2,CLDN1,RAB13,MARVELD3,TJP1,CLDN7,PLEC,POF1B,MPP7,SNAI2,CLDN16,GRHL2,NPHP1,CLDN15,OCLN,CLDN23,ARL2,EPHB2,MYO1C,MICALL2,CLDN20,CLDN24	31	GSE205335	tacstd2_median	10	10	TJ	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		82	0.0012487512487512488	0.0012487512487512488
KRT_EPITHELIAL	0.7466482812208286	2.3005045543850042	0.000999000999000999	17	1.5084285230171968	KRT19,KRT14,KRT13,KRT8,KRT16,KRT5,KRT6B,KRT15,KRT10,KRT17,KRT6A	11	GSE205335	tacstd2_median	10	10	KERATIN_BARRIER	UP	True	Fixed keratin cytokeratin panel (simple + squamous; not an MSigDB set)		17	0.0012487512487512488	0.0012487512487512488
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.5126226063722519	2.2700822263273883	0.000999000999000999	96	0.8046666664514945	LY6E,IFITM1,PROCR,TRIM5,IFITM3,CSF1,LPAR6,STAT2,LAMP3,RSAD2,CD74,BST2,DHX58,OASL,IFI44L,IFIT2,MX1,MVB12A,MOV10,IL7,PARP14,IRF9,LGALS3BP,ELF1,HERC6	62	GSE205335	tacstd2_median	10	10	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Alpha Response	97	0.0012487512487512488	0.0012487512487512488
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.5189742886795631	2.5897164133194615	0.000999000999000999	198	0.7884425722762275	PTGS2,CMKLR1,LY6E,ICAM1,GBP6,SSPN,SERPING1,MX2,VAMP8,MYD88,BANK1,FPR1,IRF5,IFITM3,METTL7B,STAT2,HLA-DQA1,RSAD2,HLA-G,FGL2,CD74,UPP1,BST2,CCL2,DHX58	110	GSE205335	tacstd2_median	10	10	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Gamma Response	200	0.0012487512487512488	0.0012487512487512488
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.4740259266081002	1.541570870646337	0.02197802197802198	21	0.6094692613015985	HLA-E,HLA-G,PDIA3,TAPBPL,HLA-F,B2M,HLA-B,TAPBP,TAP2,HLA-C,ERAP1,CALR,CANX	13	GSE205335	tacstd2_median	10	10	MHC_I	UNDIRECTED	True	Locked custom classical MHC-I / antigen-processing panel (not MSigDB; MHC-II excluded)		21	0.025359256128486902	0.025359256128486902
HALLMARK_APICAL_JUNCTION	-0.25564882925795024	-1.1925236758085889	0.04195804195804196	192	0.01720790677840049	CNTN1,VCL,MVD,VCAM1,MYL12B,INSIG1,NEXN,LAMC2,SYK,YWHAH,EVL,ITGA3,GTF2F1,RRAS,ICAM2,MYL9,ALOX15B,TJP1,CD86,CD276,AMH,CRB3,ARPC2,ICAM1,ICAM5	38	GSE291670	tacstd2_median	3	3	TJ	UP	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Apical Junction	200	0.19480519480519481	0.19480519480519481
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.23624994185176734	-1.117517705600856	0.06593406593406594	198	0.00899184265248831	LAMC1,SCG2,EDIL3,ENO2,ANPEP,PTX3,SDC4,GADD45B,GEM,FN1,FBN2,FAS,MYLK,PCOLCE2,MSX1,ECM2,INHBA,WIPF1,VCAM1,DKK1,FERMT2,TGFB1,FSTL3,LAMC2,DAB2	50	GSE291670	tacstd2_median	3	3	EMT	DOWN	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Epithelial Mesenchymal Transition	200	0.19780219780219782	0.19780219780219782
KEGG_TIGHT_JUNCTION	-0.25085299078331397	-1.1562943088509825	0.05194805194805195	161	0.024045474990929867	CDC42,ARPC1B,PRKCZ,ACTR3,YBX3,RAB8A,MYL12B,GATA4,CGNL1,CLDN2,HCLS1,PARD6A,MYL9,RAB8B,TJP1,PRKCE,CLDN20,TUBA1A,ROCK1,AMOTL1,CRB3,PRKCI,ARHGEF2,ARPC2,TUBA1C	38	GSE291670	tacstd2_median	3	3	TJ	UP	True	Enrichr KEGG_2021_Human	Tight junction	169	0.19480519480519481	0.19480519480519481
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.33638068352931794	1.1334758800022064	0.17382617382617382	44	0.39901803633468186	CLDN10,MARVELD2,CLDN3,MICALL2,CLDN4,GRHL2,SLC39A9,CLDN8,FRMPD2,MARVELD3,ARL2,PARD3,CLDN16,CLDN1,CLDN22,CHAF1B,STRN,CLDN7	18	GSE291670	tacstd2_median	3	3	TJ	UP	True	Enrichr GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	47	0.3259240759240759	0.3259240759240759
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.25273885668234125	0.8838648257225153	0.39760239760239763	50	0.10156164527448905	BCR,ST14,PPP3CA,TGM1,CASP3,HDAC1,EPHA2,UGCG,PITX2	9	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	54	0.42600256885971177	0.42600256885971177
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.38180201005081704	-1.3985017079785957	0.023976023976023976	46	-0.305777085155233	TGFB1,AMELX,DDX5,GSK3B,ROCK1,RBPJ,LIMS1,BMP2,IGF1,FOXF2	10	GSE291670	tacstd2_median	3	3	EMT	DOWN	True	Enrichr GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	47	0.1798201798201798	0.1798201798201798
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.4275860753678053	1.2013441368071365	0.13786213786213786	19	0.3759319243045353	TMEM79,CLDN4,FA2H,UGCG,LSR,KDF1,SFN,CLDN1	8	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Establishment Of Skin Barrier (GO:0061436)	19	0.2954188668474383	0.2954188668474383
GOBP_KERATINOCYTE_DIFFERENTIATION	0.29024974553596783	0.9540679813291013	0.3246753246753247	38	0.04867290974731534	BCR,ST14,PPP3CA,TGM1,CASP3,EPHA2,UGCG	7	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	42	0.40584415584415584	0.40584415584415584
GOBP_KERATINIZATION	0.21094845387410868	0.7402470852821761	0.5514485514485514	52	0.1592479410991177	TMEM79,PPL,CNFN,TGM1,CDH3,KRT81,SFN,LIPK	8	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		83	0.5514485514485514	0.5514485514485514
GOBP_CORNIFICATION	0.34073990827847755	0.7886104094975517	0.3856143856143856	9	0.2397995192910464	TMEM79	1	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		9	0.42600256885971177	0.42600256885971177
GOBP_TIGHT_JUNCTION_ORGANIZATION	-0.2678242493180294	-1.06753632688397	0.13186813186813187	74	0.1093527145061164	FZD5,TNF,CLDN2,ESAM,TJP1,CLDN20,ROCK1,CLDN5,CLDN18,PECAM1,CLDN15,WNT11,ABCC8,GPBAR1	14	GSE291670	tacstd2_median	3	3	TJ	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		82	0.2954188668474383	0.2954188668474383
KRT_EPITHELIAL	0.36747277164866504	1.0175593900319733	0.25374625374625376	17	0.5397277733300436	KRT19,KRT8,KRT15,KRT5,KRT10,KRT20,KRT18,KRT7,KRT6B,KRT17,KRT4	11	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	Fixed keratin cytokeratin panel (simple + squamous; not an MSigDB set)		17	0.3977840341476705	0.3977840341476705
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.19358925486463205	-0.8169301380364956	0.2917082917082917	95	0.06578633574798516	RIPK2,OASL,CD47,PSMA3,C1S,CCRL2,IFI30,LAMP3	8	GSE291670	tacstd2_median	3	3	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Alpha Response	97	0.3977840341476705	0.3977840341476705
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.35426213272138146	-1.6778320429450277	0.000999000999000999	197	-0.36679557708044885	RAPGEF6,PNPT1,CD274,CIITA,SAMHD1,CD74,PARP12,CXCL10,HLA-DRB1,DHX58,ZBP1,FAS,PARP14,IRF5,NAMPT,ZNFX1,EPSTI1,VCAM1,PELI1,PLSCR1,STAT3,UPP1,SOCS1,FCGR1A,TRIM25	55	GSE291670	tacstd2_median	3	3	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Gamma Response	200	0.014985014985014984	0.014985014985014984
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.35474030114625665	1.0060599383352065	0.2707292707292707	21	0.5013238597030014	CANX,PDIA3,HLA-A,PSMB8,ERAP2,HLA-B,TAPBP,CALR	8	GSE291670	tacstd2_median	3	3	MHC_I	UNDIRECTED	True	Locked custom classical MHC-I / antigen-processing panel (not MSigDB; MHC-II excluded)		21	0.3977840341476705	0.3977840341476705
