cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	n_mal_high	n_mal_low	n_tnk	n_mal
GSE123902	LX653	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	72	73	49	145
GSE123902	LX653	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	49	49	49	145
GSE123902	LX653	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	49	49	49	145
GSE123902	LX653	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	49	49	49	145
GSE123902	LX653	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	49	49	49	145
GSE123902	LX653	tertile	LGALS9_CD45	LGALS9	PTPRC	0.046489675418260816	0.03723698542923191	0.009252689989028909	True	True	True	49	49	49	145
GSE123902	LX653	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.002456471072253022	0.0019496482003300607	0.0005068228719229614	True	True	True	49	49	49	145
GSE123902	LX653	tertile	LGALS9_CD44	LGALS9	CD44	0.03711474050265055	0.029669854509392704	0.007444885993257849	True	True	True	49	49	49	145
GSE123902	LX653	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	49	49	49	145
GSE123902	LX653	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	49	49	49	145
GSE123902	LX653	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	49	49	49	145
GSE123902	LX653	tertile	HLA-A_CD8A	HLA-A	CD8A	0.5170562545361577	0.4865302646818449	0.030525989854312763	True	True	True	49	49	49	145
GSE123902	LX653	tertile	HLA-B_CD8A	HLA-B	CD8A	0.5598031662998357	0.5265976991101029	0.03320546718973283	True	True	True	49	49	49	145
GSE123902	LX653	tertile	HLA-C_CD8A	HLA-C	CD8A	0.4399332296602618	0.37862867153102653	0.0613045581292353	True	True	True	49	49	49	145
GSE123902	LX653	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	49	49	49	145
GSE123902	LX653	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	37	41	49	145
GSE123902	LX653	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	37	41	49	145
GSE123902	LX653	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	37	41	49	145
GSE123902	LX653	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	37	41	49	145
GSE123902	LX653	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.04381169736702176	0.0	0.04381169736702176	True	True	False	37	41	49	145
GSE123902	LX653	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0023088273939138797	0.0	0.0023088273939138797	True	True	False	37	41	49	145
GSE123902	LX653	q4q1	LGALS9_CD44	LGALS9	CD44	0.034956995258362024	0.0	0.034956995258362024	True	True	False	37	41	49	145
GSE123902	LX653	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	37	41	49	145
GSE123902	LX653	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	37	41	49	145
GSE123902	LX653	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	37	41	49	145
GSE123902	LX653	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.5021006176960895	0.478633007883146	0.02346760981294349	True	True	True	37	41	49	145
GSE123902	LX653	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.5536398709660706	0.5186557478418405	0.03498412312423005	True	True	True	37	41	49	145
GSE123902	LX653	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.4245720688540395	0.3658878164997607	0.058684252354278765	True	True	True	37	41	49	145
GSE123902	LX653	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	37	41	49	145
GSE123902	LX661	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	58	59	3726	117
GSE123902	LX661	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	58	59	3726	117
GSE123902	LX661	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	58	59	3726	117
GSE123902	LX661	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	58	59	3726	117
GSE123902	LX661	median	LGALS9_CD45	LGALS9	PTPRC	0.33045478134491035	0.1692771497369931	0.16117763160791726	True	True	True	58	59	3726	117
GSE123902	LX661	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.004637439767275049	0.0019198727459360427	0.0027175670213390067	True	True	True	58	59	3726	117
GSE123902	LX661	median	LGALS9_CD44	LGALS9	CD44	0.31799890184280044	0.1614317689547725	0.15656713288802795	True	True	True	58	59	3726	117
GSE123902	LX661	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.06100564747620093	0.022574008513740265	0.038431638962460664	True	True	True	58	59	3726	117
GSE123902	LX661	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	58	59	3726	117
GSE123902	LX661	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0850650064117022	0.026813042435009288	0.05825196397669291	True	True	True	58	59	3726	117
GSE123902	LX661	median	HLA-A_CD8A	HLA-A	CD8A	0.4547488777009976	0.44519833591932834	0.009550541781669253	True	True	True	58	59	3726	117
GSE123902	LX661	median	HLA-B_CD8A	HLA-B	CD8A	0.4746225439328563	0.47446007349560226	0.00016247043725403643	True	True	True	58	59	3726	117
GSE123902	LX661	median	HLA-C_CD8A	HLA-C	CD8A	0.42317854684503764	0.4509996189973296	-0.02782107215229196	True	True	True	58	59	3726	117
GSE123902	LX661	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.03650677964520872	0.022210952155031344	0.014295827490177378	True	True	True	58	59	3726	117
GSE123902	LX661	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	39	48	3726	117
GSE123902	LX661	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	39	48	3726	117
GSE123902	LX661	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	39	48	3726	117
GSE123902	LX661	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	39	48	3726	117
GSE123902	LX661	tertile	LGALS9_CD45	LGALS9	PTPRC	0.2746430792617122	0.09947717288879045	0.1751659063729218	True	True	True	39	48	3726	117
GSE123902	LX661	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0035614943208875796	0.0010416958245499483	0.0025197984963376313	True	True	True	39	48	3726	117
GSE123902	LX661	tertile	LGALS9_CD44	LGALS9	CD44	0.2634631142319876	0.09449877319205292	0.16896434103993468	True	True	True	39	48	3726	117
GSE123902	LX661	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.05741200517338466	0.008016913542153458	0.04939509163123121	True	True	True	39	48	3726	117
GSE123902	LX661	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	39	48	3726	117
GSE123902	LX661	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.08418923866181367	0.014920928966304689	0.06926830969550898	True	True	True	39	48	3726	117
GSE123902	LX661	tertile	HLA-A_CD8A	HLA-A	CD8A	0.4610066365474332	0.45075737180336983	0.010249264744063347	True	True	True	39	48	3726	117
GSE123902	LX661	tertile	HLA-B_CD8A	HLA-B	CD8A	0.4712980662472084	0.4734600150439212	-0.0021619487967128315	True	True	True	39	48	3726	117
GSE123902	LX661	tertile	HLA-C_CD8A	HLA-C	CD8A	0.42327515581509545	0.4590480536990426	-0.03577289788394716	True	True	True	39	48	3726	117
GSE123902	LX661	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.03830723599793516	0.012410527250883749	0.02589670874705141	True	True	True	39	48	3726	117
GSE123902	LX661	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	30	48	3726	117
GSE123902	LX661	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	30	48	3726	117
GSE123902	LX661	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	30	48	3726	117
GSE123902	LX661	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	30	48	3726	117
GSE123902	LX661	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.23962539496300433	0.09947717288879045	0.1401482220742139	True	True	True	30	48	3726	117
GSE123902	LX661	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0029660606939260117	0.0010416958245499483	0.0019243648693760633	True	True	True	30	48	3726	117
GSE123902	LX661	q4q1	LGALS9_CD44	LGALS9	CD44	0.2294200466354735	0.09449877319205292	0.1349212734434206	True	True	True	30	48	3726	117
GSE123902	LX661	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.056287924963190454	0.008016913542153458	0.048271011421037	True	True	True	30	48	3726	117
GSE123902	LX661	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	30	48	3726	117
GSE123902	LX661	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0825926395934902	0.014920928966304689	0.06767171062718551	True	True	True	30	48	3726	117
GSE123902	LX661	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.4625601510283177	0.45075737180336983	0.011802779224947879	True	True	True	30	48	3726	117
GSE123902	LX661	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.46786639577742917	0.4734600150439212	-0.005593619266492045	True	True	True	30	48	3726	117
GSE123902	LX661	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.41573048955055925	0.4590480536990426	-0.04331756414848337	True	True	True	30	48	3726	117
GSE123902	LX661	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.051926514382485994	0.012410527250883749	0.039515987131602245	True	True	True	30	48	3726	117
GSE123902	LX666	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	393	393	177	786
GSE123902	LX666	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	393	393	177	786
GSE123902	LX666	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	393	393	177	786
GSE123902	LX666	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	393	393	177	786
GSE123902	LX666	median	LGALS9_CD45	LGALS9	PTPRC	0.21510243010888153	0.16709870665186696	0.04800372345701456	True	True	True	393	393	177	786
GSE123902	LX666	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.00915232177944737	0.00671652774950166	0.002435794029945709	True	True	True	393	393	177	786
GSE123902	LX666	median	LGALS9_CD44	LGALS9	CD44	0.16443068964803367	0.12592103544841002	0.038509654199623655	True	True	True	393	393	177	786
GSE123902	LX666	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	393	393	177	786
GSE123902	LX666	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	393	393	177	786
GSE123902	LX666	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	393	393	177	786
GSE123902	LX666	median	HLA-A_CD8A	HLA-A	CD8A	0.7110384790622343	0.6981948195278264	0.012843659534407914	True	True	True	393	393	177	786
GSE123902	LX666	median	HLA-B_CD8A	HLA-B	CD8A	0.7197067228575248	0.7096391566600928	0.010067566197431987	True	True	True	393	393	177	786
GSE123902	LX666	median	HLA-C_CD8A	HLA-C	CD8A	0.6728750899421643	0.65876839671943	0.014106693222734279	True	True	True	393	393	177	786
GSE123902	LX666	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.02948805942216757	0.020056330229955004	0.009431729192212565	True	True	True	393	393	177	786
GSE123902	LX666	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	262	262	177	786
GSE123902	LX666	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	262	262	177	786
GSE123902	LX666	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	262	262	177	786
GSE123902	LX666	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	262	262	177	786
GSE123902	LX666	tertile	LGALS9_CD45	LGALS9	PTPRC	0.19846024419236102	0.09582346909549751	0.10263677509686352	True	True	True	262	262	177	786
GSE123902	LX666	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.008276204998088444	0.0035592801987377764	0.004716924799350668	True	True	True	262	262	177	786
GSE123902	LX666	tertile	LGALS9_CD44	LGALS9	CD44	0.1509549189287614	0.0707186476839263	0.0802362712448351	True	True	True	262	262	177	786
GSE123902	LX666	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	262	262	177	786
GSE123902	LX666	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	262	262	177	786
GSE123902	LX666	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	262	262	177	786
GSE123902	LX666	tertile	HLA-A_CD8A	HLA-A	CD8A	0.7124101724721381	0.6900838798737969	0.02232629259834118	True	True	True	262	262	177	786
GSE123902	LX666	tertile	HLA-B_CD8A	HLA-B	CD8A	0.7210636421582913	0.6981895360998198	0.02287410605847151	True	True	True	262	262	177	786
GSE123902	LX666	tertile	HLA-C_CD8A	HLA-C	CD8A	0.6753018855105786	0.6473161309303079	0.02798575458027064	True	True	True	262	262	177	786
GSE123902	LX666	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.029748907778646205	0.015545491877818108	0.014203415900828097	True	True	True	262	262	177	786
GSE123902	LX666	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	197	258	177	786
GSE123902	LX666	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	197	258	177	786
GSE123902	LX666	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	197	258	177	786
GSE123902	LX666	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	197	258	177	786
GSE123902	LX666	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.22964096619952723	0.10085424370246791	0.1287867224970593	True	True	True	197	258	177	786
GSE123902	LX666	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.009947330261485195	0.003766321157284616	0.00618100910420058	True	True	True	197	258	177	786
GSE123902	LX666	q4q1	LGALS9_CD44	LGALS9	CD44	0.17631371153661113	0.07454006477047993	0.1017736467661312	True	True	True	197	258	177	786
GSE123902	LX666	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	197	258	177	786
GSE123902	LX666	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	197	258	177	786
GSE123902	LX666	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	197	258	177	786
GSE123902	LX666	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.713646551937564	0.6896564303028897	0.02399012163467429	True	True	True	197	258	177	786
GSE123902	LX666	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.722311881077576	0.6977192452515233	0.024592635826052756	True	True	True	197	258	177	786
GSE123902	LX666	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.67687520799336	0.6471503474848216	0.029724860508538398	True	True	True	197	258	177	786
GSE123902	LX666	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.02944646565538746	0.01577081822156487	0.013675647433822592	True	True	True	197	258	177	786
GSE123902	LX675	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	194	424	1336	618
GSE123902	LX675	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	194	424	1336	618
GSE123902	LX675	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	194	424	1336	618
GSE123902	LX675	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	194	424	1336	618
GSE123902	LX675	median	LGALS9_CD45	LGALS9	PTPRC	0.40178910313841165	0.24309953529837178	0.15868956784003987	True	True	True	194	424	1336	618
GSE123902	LX675	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.027945245442486798	0.013560914994033208	0.01438433044845359	True	True	True	194	424	1336	618
GSE123902	LX675	median	LGALS9_CD44	LGALS9	CD44	0.3583778684426336	0.21079227703383172	0.14758559140880187	True	True	True	194	424	1336	618
GSE123902	LX675	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.02782297396289917	0.0	0.02782297396289917	True	True	False	194	424	1336	618
GSE123902	LX675	median	CDH1_KLRG1	CDH1	KLRG1	0.06581695793096747	0.0	0.06581695793096747	True	True	False	194	424	1336	618
GSE123902	LX675	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	194	424	1336	618
GSE123902	LX675	median	HLA-A_CD8A	HLA-A	CD8A	0.5216700965841854	0.47000192033047344	0.05166817625371195	True	True	True	194	424	1336	618
GSE123902	LX675	median	HLA-B_CD8A	HLA-B	CD8A	0.543088690533495	0.5107866139760717	0.03230207655742323	True	True	True	194	424	1336	618
GSE123902	LX675	median	HLA-C_CD8A	HLA-C	CD8A	0.47761554082407	0.4506523085851616	0.026963232238908397	True	True	True	194	424	1336	618
GSE123902	LX675	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.09489540988073818	0.06129581994137005	0.033599589939368124	True	True	True	194	424	1336	618
GSE123902	LX675	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	618	424	1336	618
GSE123902	LX675	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	618	424	1336	618
GSE123902	LX675	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	618	424	1336	618
GSE123902	LX675	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	618	424	1336	618
GSE123902	LX675	tertile	LGALS9_CD45	LGALS9	PTPRC	0.29904778081802247	0.24309953529837178	0.05594824551965069	True	True	True	618	424	1336	618
GSE123902	LX675	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.01793355570673267	0.013560914994033208	0.004372640712699461	True	True	True	618	424	1336	618
GSE123902	LX675	tertile	LGALS9_CD44	LGALS9	CD44	0.26187769520457876	0.21079227703383172	0.05108541817074705	True	True	True	618	424	1336	618
GSE123902	LX675	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.007657756975669106	0.0	0.007657756975669106	True	True	False	618	424	1336	618
GSE123902	LX675	tertile	CDH1_KLRG1	CDH1	KLRG1	0.01864295601068668	0.0	0.01864295601068668	True	True	False	618	424	1336	618
GSE123902	LX675	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	618	424	1336	618
GSE123902	LX675	tertile	HLA-A_CD8A	HLA-A	CD8A	0.4903030612773392	0.47000192033047344	0.020301140946865748	True	True	True	618	424	1336	618
GSE123902	LX675	tertile	HLA-B_CD8A	HLA-B	CD8A	0.5222408592109735	0.5107866139760717	0.011454245234901794	True	True	True	618	424	1336	618
GSE123902	LX675	tertile	HLA-C_CD8A	HLA-C	CD8A	0.4631605333334196	0.4506523085851616	0.012508224748258023	True	True	True	618	424	1336	618
