gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,match,ensembl,spearman_q,pearson_q,pearson_rank
SLC26A9,338,0.3442229786283608,0.008743910413024568,0.18208740643758503,0.1752146212898923,0.5065015660553212,96.49122807017544,ensembl,ENSG00000174502,0.05406246461386255,0.40766398385479297,792
UNC5C,339,0.3428182525278714,0.009040793472960402,0.36529220094874126,0.005205040569552749,2.395533605671608,100.0,ensembl,ENSG00000182168,0.05572605154900352,0.037031410638701696,299
NRCAM,340,0.342753435312419,0.009054701000474553,0.4236969824299252,0.001022866994901722,3.228240308321849,100.0,ensembl,ENSG00000091129,0.05572605154900352,0.01092831097353,203
TLR3,341,0.3420404459424423,0.009208913767102242,0.36758474727624346,0.004909207945605614,1.4427708607188543,100.0,ensembl,ENSG00000164342,0.05654484752167836,0.03537560007103948,295
TMEM67,342,0.3411978221415608,0.009394099007323659,0.376991043652607,0.003844507395268644,2.7729901770585172,100.0,ensembl,ENSG00000164953,0.05728684577297145,0.029653994643731404,276
ERMAP,343,0.3411978221415608,0.009394099007323659,0.36299774800931356,0.005516685455861853,2.196683902838831,100.0,ensembl,ENSG00000164010,0.05728684577297145,0.03854085863349454,306
TLR5,344,0.3403551983406793,0.009582505484814213,0.38288395657553326,0.003286567025588653,1.5393971140947103,100.0,ensembl,ENSG00000187554,0.05817016397713355,0.026601274319234217,265
UMODL1,345,0.3394532579726523,0.009787796075421686,0.3570361590567091,0.006404161507220538,0.36037874373674444,98.24561403508771,ensembl,ENSG00000177398,0.059281640175626586,0.04287096587916306,317
GPRC5D,346,0.3392188882193439,0.009841760630552872,0.2999653143871654,0.023390451488728543,1.0300916682181265,89.47368421052632,ensembl,ENSG00000111291,0.059473625891870406,0.10903297718393358,437
EMR3,347,0.33842244418400214,0.010027075830084418,0.3274617098331521,0.012901254457494299,0.11503098476529931,73.68421052631578,ensembl,ENSG00000131355,0.06015770181404122,0.0731618909893148,366
SIGLEC10,348,0.3383458646616541,0.010045052418218788,0.28298479634765866,0.03292755231073977,1.5264139228723939,100.0,ensembl,ENSG00000142512,0.06015770181404122,0.1404943965207443,470
CEACAM3,349,0.337996030200045,0.010127529355725412,0.26966899092085556,0.04249887277847562,0.20324974127306658,85.96491228070175,ensembl,ENSG00000170956,0.060515952816873775,0.16942461073329607,503
OXGR1,350,0.3367254342753435,0.010432035877986405,0.31945297346436025,0.015425828184007293,1.4797213374381137,98.24561403508771,ensembl,ENSG00000165621,0.061509862759606376,0.08240477415896696,387
ROBO2,351,0.3367254342753435,0.010432035877986405,0.3319661953800077,0.011644083475574508,1.73969574906362,100.0,ensembl,ENSG00000185008,0.061509862759606376,0.06746496087474949,358
SLC23A1,352,0.3361420793362717,0.010574472929421574,0.3074259502184119,0.02000578900438585,1.0072683816081052,100.0,ensembl,ENSG00000170482,0.06217624018834982,0.09788027177336535,417
IL2RG,353,0.33594762768991443,0.010622324199478506,0.23149975193953876,0.0831513824201473,1.993861654457514,100.0,ensembl,ENSG00000147168,0.06221979810703309,0.2597629736189631,621
LRRC4C,354,0.33542908996629506,0.010750843987151922,0.37738474137381545,0.003804779727255169,2.2761818553975766,98.24561403508771,ensembl,ENSG00000148948,0.06269760761939472,0.029628474202619697,274
CEACAM4,355,0.3348246301866016,0.01090235424197224,0.3430237192593829,0.008996829923316643,0.5532876523851834,91.22807017543859,symbol,ENSG00000105352;ENSG00000274131,0.06330475691371272,0.05549776610895787,338
TNFSF13B,356,0.3347161005963184,0.010929752092486571,0.2994991883360291,0.023617061605883054,2.3013189669721577,100.0,ensembl,ENSG00000102524,0.06332617752501439,0.10961087207150189,439
P2RY13,357,0.3334845735027223,0.011244837602930064,0.2863339222516113,0.03082574306034302,0.8642391348476558,98.24561403508771,ensembl,ENSG00000181631,0.06487032664670886,0.13383711059094056,462
HEPHL1,358,0.33296603577910294,0.011379833258059597,0.3835369568604897,0.0032293883501307644,0.5200636320753967,98.24561403508771,ensembl,ENSG00000181333,0.06550761774197669,0.026378276095410616,263
GJB6,359,0.33272833414040065,0.011442182405923497,0.2775338311758749,0.03660278883505083,1.4875808138577475,94.73684210526315,ensembl,ENSG00000121742,0.06572488001337991,0.150641061600032,486
IL2RA,360,0.3323826808400311,0.011533373221061863,0.2650341966879941,0.04632491730780789,1.1188849502171394,100.0,ensembl,ENSG00000134460,0.06610652333359707,0.17803432248799264,520
ECSCR,361,0.33218822919367386,0.01158494885293923,0.36050996082040637,0.005872978102112492,1.5515255944744892,100.0,symbol,ENSG00000279686;ENSG00000249751,0.06611837262008693,0.04051007028059704,309
EFNA4,362,0.332058594762769,0.011619443043201295,0.3577991505171587,0.006284020364780142,6.273335595558873,100.0,ensembl,ENSG00000243364,0.06617384300296515,0.04248117255384874,316
CDH16,363,0.33184132021538393,0.011677455938024682,0.3056063180606278,0.02079039434159186,1.8361977635726994,87.71929824561403,ensembl,ENSG00000166589,0.06636273363928495,0.1002367207335593,425
SELL,364,0.33141042260824477,0.011793246124359376,0.3110692710023394,0.01851014711272922,2.1599653267592003,100.0,ensembl,ENSG00000188404,0.06673678050458452,0.09258539876048641,410
ACP2,365,0.3307622504537205,0.011969286367930886,0.3849533625433597,0.003108382806841443,5.81476285759098,100.0,ensembl,ENSG00000134575,0.06758977566330528,0.02554612454484152,261
SLC44A1,366,0.3306326160228157,0.012004764918314766,0.3649891419981924,0.005245296549743566,4.474820205407718,100.0,ensembl,ENSG00000070214,0.06764710357978636,0.037031410638701696,302
PLXNA4,367,0.3290121856365051,0.012455952058043153,0.3664739621875272,0.00505064537233967,2.114531788951275,100.0,ensembl,ENSG00000221866,0.06974810890363367,0.03616695385930096,298
PKHD1L1,368,0.32771584132745657,0.01282734206799261,0.34179054080521376,0.009263502637669722,1.0164568764442128,100.0,ensembl,ENSG00000205038,0.07123041718005876,0.05688003573612835,340
LGR6,369,0.32771584132745657,0.01282734206799261,0.3400225557665219,0.009657779566756293,2.427235816528759,100.0,ensembl,ENSG00000133067,0.07123041718005876,0.05876065882188168,344
HLA-DRA,370,0.3275213896810993,0.012883864151764363,0.3742302447156802,0.004133540108780141,8.66199568985818,100.0,symbol,ENSG00000227993;ENSG00000206308;ENSG00000204287;ENSG00000234794;ENSG00000230726;ENSG00000228987;ENSG00000226260,0.07129326658850137,0.031209044449452366,282
GPR111,371,0.32749331181145774,0.012892043340414135,0.22128198156733192,0.09808540748058504,0.1457447909072993,71.9298245614035,ensembl,ENSG00000164393,0.07129326658850137,0.2891679066011508,653
OR2A7,372,0.3269143658793271,0.013061690794975146,0.3503943908976259,0.007537716910273466,0.42909719305178085,91.22807017543859,ensembl,ENSG00000243896,0.07208218205243515,0.04898129638840985,324
HLA-DQB2,373,0.3264194970184081,0.013208219559095872,0.3194636772663454,0.015422190531583821,2.9400124824947627,100.0,symbol,ENSG00000196610;ENSG00000232629;ENSG00000226165;ENSG00000228813;ENSG00000228254;ENSG00000224305;ENSG00000230675;ENSG00000229493,0.07274052462339191,0.08240477415896696,386
TNFRSF1A,374,0.32609541094114597,0.013304944036398321,0.36855530659390373,0.004788489166087048,6.709494327753661,100.0,ensembl,ENSG00000067182,0.07312243934407389,0.034945504269449465,292
CLCA2,375,0.32591465797126784,0.013359154290698852,0.10035089650033241,0.45764791460345056,0.7120408706254748,91.22807017543859,ensembl,ENSG00000137975,0.07326961213646126,0.6753467292297328,1190
TMEM178A,376,0.3251231527093596,0.013598778610068347,0.3961581630797648,0.002284328816989375,3.603486259309798,100.0,ensembl,ENSG00000152154,0.07443101981043557,0.020270572326174817,244
SELP,377,0.32447498055483537,0.013797750092097718,0.32892905129807437,0.012479488250441458,1.0411541528671824,100.0,ensembl,ENSG00000174175,0.07521181733876123,0.0712237459763443,364
GPR65,378,0.3232434534612393,0.014182688548189501,0.26222289590593884,0.04877997396922992,0.9586973240665283,100.0,ensembl,ENSG00000140030,0.07666302995068465,0.18350888798846918,526
DNER,379,0.3231838732579042,0.014201542863400798,0.33241369540969046,0.011525165378309781,2.38066978433054,96.49122807017544,ensembl,ENSG00000187957,0.07666302995068465,0.06706692097051291,356
TNFRSF14,380,0.3229841845994296,0.014264891757952178,0.29891996325545395,0.023901233798298227,3.4607517867517914,100.0,symbol,ENSG00000157873;ENSG00000273936,0.07666302995068465,0.11045016518210132,441
SHISA9,381,0.32285455016852477,0.014306146388093521,0.19589185512695712,0.14418664609874485,0.6924236351500553,98.24561403508771,ensembl,ENSG00000237515,0.07668720436939391,0.3622977720881914,739
ANO1,382,0.32278973295307234,0.014326812048044764,0.3507865275173698,0.007466233057309029,3.056024980661769,100.0,ensembl,ENSG00000131620,0.07668720436939391,0.048758700479394665,323
GPR114,383,0.3224656468758102,0.014430524810768426,0.21407123656783356,0.1098220102985126,0.9741543796326098,100.0,ensembl,ENSG00000159618,0.07704499198057128,0.3113955302625554,675
SLC2A8,384,0.32240082966035777,0.014451344433645156,0.3745430451350609,0.004099857058123853,4.393246160837798,100.0,ensembl,ENSG00000136856,0.07704499198057128,0.031109994892752305,281
ENG,385,0.32220637801400054,0.014513957900724964,0.3684006467459157,0.004807549149145315,6.25544882147019,100.0,ensembl,ENSG00000106991,0.07722466444788123,0.034989002118166586,293
TMEM9B,386,0.32123411978221417,0.01483052553083187,0.3294885755513431,0.012321816837892607,5.324404670942277,100.0,ensembl,ENSG00000175348,0.07859590018423002,0.07047445990152282,363
CSPG5,387,0.320910033704952,0.014937354304799184,0.24556152816337706,0.06559547245989987,2.2007216890797783,100.0,ensembl,ENSG00000114646,0.07900529375865074,0.222709465084619,576
SLC12A1,388,0.32056021914069677,0.015053403045145566,0.25223980739710355,0.05836960917995001,0.17130312199736705,91.22807017543859,ensembl,ENSG00000074803,0.07946173820866366,0.20704545301413874,557
EMP1,389,0.3200674099040705,0.015218198874956342,0.39946512139017554,0.002081569933271503,5.3089969684086205,100.0,ensembl,ENSG00000134531,0.07977354144467312,0.019040661958110223,236
GJB2,390,0.3200025926886181,0.015239988309853297,0.3635489530619518,0.005440360568567504,3.6700013599228685,98.24561403508771,ensembl,ENSG00000165474,0.07977354144467312,0.03813964062636169,305
TREML2,391,0.31997536910101165,0.0152491479538371,0.20721860956230884,0.12194842958061303,0.7081554795424153,96.49122807017544,ensembl,ENSG00000112195,0.07977354144467312,0.32868239698266133,698
SUSD4,392,0.31993777547316565,0.015261804447108934,0.3651681182971625,0.005221489808730225,3.663771741973827,100.0,ensembl,ENSG00000143502,0.07977354144467312,0.037031410638701696,300
LAMP3,393,0.31993777547316565,0.015261804447108934,0.34271977005308607,0.00906193172326417,2.552156343142498,100.0,ensembl,ENSG00000078081,0.07977354144467312,0.05577055214939769,339
ITGA1,394,0.3197433238268084,0.015327413333795654,0.37944209744935375,0.0036030163673393934,2.793928447895159,100.0,ensembl,ENSG00000213949,0.0799600019815785,0.02847235715137136,270
EMB,395,0.31961368939590357,0.015371286581743453,0.3762189975115721,0.003923478982060163,3.068194996633478,100.0,ensembl,ENSG00000170571,0.0800325661985122,0.03011382862380085,278
GJA4,396,0.31935442053409385,0.015459355595305242,0.34145385408861145,0.009337491720012567,4.076815509999023,100.0,ensembl,ENSG00000187513,0.08033451127443639,0.05715600029311169,341
CD14,397,0.3176691729323308,0.01604239537950873,0.32343075557090917,0.014123556095275866,6.894520856588721,100.0,ensembl,ENSG00000170458,0.08256115232883973,0.07810355762004521,375
CATSPERG,398,0.317479865867873,0.016109048521302557,0.27883622097529787,0.03569514815963378,0.934650513018231,100.0,ensembl,ENSG00000099338,0.08274474730845988,0.14827642415922523,481
SLC26A8,399,0.31675338018164745,0.016367038368353154,0.28917392757944343,0.02913232146921501,0.1521472976367781,92.98245614035088,ensembl,ENSG00000112053,0.08390855946616367,0.12819181325250953,457
OR2A12,400,0.3164146409812201,0.01648853293198605,0.29158908246305576,0.02775414129773104,0.02738130500782315,47.368421052631575,ensembl,ENSG00000221858,0.08420816723008556,0.12375844975999933,452
HCAR1,401,0.3161783769769251,0.016573728254326223,0.307419625804011,0.020008471878793517,1.6675026732921574,100.0,ensembl,ENSG00000196917,0.0842197356548939,0.09788027177336535,418
CD3D,402,0.31611355976147265,0.016597166536530976,0.24637643705949774,0.06467711073696839,2.3254317835251865,100.0,ensembl,ENSG00000167286,0.0842197356548939,0.22062907123683595,574
PCDHGB7,403,0.3160589857436941,0.016616922759314524,0.28168154584369925,0.03377704720416692,0.9854017216318345,96.49122807017544,ensembl,ENSG00000254122,0.0842197356548939,0.1429770096391915,472
GABRA2,404,0.315968726394158,0.016649641417466908,0.35434322323940487,0.006844403743537808,0.6140247933615648,89.47368421052632,ensembl,ENSG00000151834,0.08422574285237522,0.04542478984567241,319
SLC26A2,405,0.3157894736842105,0.01671478292381194,0.3604307062704616,0.005884652665245845,4.190856413929678,100.0,ensembl,ENSG00000155850,0.08439543514083496,0.04051007028059704,311
SEMA7A,406,0.315400570391496,0.016856861114910426,0.35929452227733766,0.00605426736009515,4.067809509318591,100.0,ensembl,ENSG00000138623,0.08491184821388752,0.04125241867044425,313
LAG3,407,0.31507648431423385,0.016976045699249064,0.2005159823822276,0.13476863896245256,2.68370204487955,100.0,ensembl,ENSG00000089692,0.08523123695995159,0.34828601623425076,723
CCR3,408,0.3143705458962212,0.017238149672281444,0.24027648933421833,0.07180795617407207,0.21471833676572843,78.94736842105263,ensembl,ENSG00000183625,0.08606186499937146,0.2379640830532835,589
SUSD1,409,0.3138449572206378,0.017435526833688857,0.31432051378990855,0.017256856069360168,3.159812386366286,100.0,ensembl,ENSG00000106868,0.08688487345668458,0.08881129587911563,402
PLA2R1,410,0.31371532278973296,0.01748450429201423,0.3009780527018902,0.02290442116381606,1.4008845128405727,100.0,ensembl,ENSG00000153246,0.08696668708374304,0.10695403658837883,436
EREG,411,0.31326160228156597,0.01765685004237452,0.1204383706327704,0.37217897967739927,0.6403046398020605,98.24561403508771,ensembl,ENSG00000124882,0.08733601196885618,0.5941960876977487,1116
ADRA1B,412,0.3129375162043039,0.01778083864675967,0.2804958096262452,0.034565698751283555,1.4462951883183608,100.0,ensembl,ENSG00000170214,0.0877593375712706,0.14493717639666936,477
SUSD2,413,0.3125486129115893,0.01793060342448558,0.3229956471175719,0.014261248861886297,2.745988501441539,100.0,ensembl,ENSG00000099994,0.08820007688176977,0.07870205725226923,376
TMEM8A,414,0.3119004407570651,0.01818259902924264,0.34605435064324064,0.00836960138454953,6.076599299481008,100.0,ensembl,ENSG00000129925,0.08870910756925177,0.053100250114327306,330
HEPH,415,0.31183562354161265,0.018207963613106573,0.30311368328913146,0.021907404722398154,2.63744018190279,100.0,ensembl,ENSG00000089472,0.08870910756925177,0.10467742041775575,428
NTNG1,416,0.31144672024889813,0.018360784550048224,0.27478857569024234,0.03857867212872447,1.97993362701975,100.0,ensembl,ENSG00000162631,0.08916664642396147,0.15666539333687815,492
GPR55,417,0.310429766646869,0.018765568752519408,0.32129938402239655,0.014809091790488225,0.2937027706294353,94.73684210526315,ensembl,ENSG00000135898,0.09080223575720894,0.08105527089260099,378
CD274,418,0.3086595799844439,0.019488276278295705,0.3023792516706612,0.02224604826839296,1.0060082259596184,100.0,ensembl,ENSG00000120217,0.0937895242150051,0.10535318249091773,432
PLXNB2,419,0.30840031112263416,0.019596086453700805,0.28626765857155434,0.030866214947218043,7.370506419582997,100.0,ensembl,ENSG00000196576,0.09396974311999075,0.13383711059094056,463
HLA-DQA1,420,0.30840031112263416,0.019596086453700805,0.2739201460230189,0.03922176951080467,3.5569828952563354,100.0,symbol,ENSG00000196735;ENSG00000206305;ENSG00000232062,0.09396974311999075,0.15848917755425004,495
UPK3B,421,0.30801140782991965,0.019758751204432875,0.27658712640667604,0.03727448208238677,1.9977413328328335,100.0,symbol,ENSG00000243566;ENSG00000276184,0.0945799721631545,0.15265558586082523,488
NPR1,422,0.30775213896810993,0.019867830073357632,0.2867542925563855,0.030570024010988656,3.497477740880881,100.0,ensembl,ENSG00000169418,0.09485411801900134,0.13310746410929586,461
HRH1,423,0.3076873217526575,0.019895179520025782,0.35194057410967045,0.007259276643964032,2.8367909960974553,100.0,ensembl,ENSG00000196639,0.09485411801900134,0.04775745792125106,320
SPN,424,0.3076225045372051,0.019922560916757676,0.21584468041589586,0.10684002892924575,1.1309069754671837,100.0,ensembl,ENSG00000197471,0.09485411801900134,0.3052082537647224,671
ITM2C,425,0.3074280528908478,0.02000489709914191,0.47363612449384773,0.0001982198808670415,10.091197691443002,100.0,ensembl,ENSG00000135916,0.09507665507439153,0.00318942952889077,147
BEST4,426,0.30729841845994293,0.020059948172975715,0.2684290500962713,0.043496043198120005,1.4163897820370503,100.0,ensembl,ENSG00000142959,0.09516895483129331,0.17211545389952373,507
HTR3B,427,0.30720463117558877,0.020099856354928718,0.34692569367073395,0.008196456908017248,0.04948643525349875,50.877192982456144,ensembl,ENSG00000149305,0.09518921334045143,0.05237496746725853,328
SEZ6L2,428,0.30697433238268085,0.020198138563496868,0.3649197637092167,0.0052545505923129706,6.000647208569522,100.0,ensembl,ENSG00000174938,0.09531665742597197,0.037031410638701696,303
HLA-DPA1,429,0.3064557946590614,0.020420922853314954,0.3094274816009801,0.019171915715097746,5.090083010750699,100.0,symbol,ENSG00000168384;ENSG00000206291;ENSG00000224103;ENSG00000231389;ENSG00000228163;ENSG00000235844;ENSG00000229685;ENSG00000236177,0.09602867067113424,0.09448004958491897,414
ICOSLG,430,0.305942214556219,0.020643627823642312,0.30288730093942146,0.022011320644141796,0.42688579989036424,98.24561403508771,symbol,ENSG00000160223;ENSG00000277117,0.09674543628898845,0.10480172246750653,429
FCGRT,431,0.3058076225045372,0.020702330631286608,0.32701716449863444,0.01303142849324243,7.258899248699458,100.0,ensembl,ENSG00000104870,0.09684049932778727,0.07358762263308781,368
SLC5A8,432,0.30522528769754476,0.020957951286043268,0.2245720099219023,0.09306524615042445,0.18792001509927306,63.1578947368421,symbol,ENSG00000256870;ENSG00000262217,0.09769404517455772,0.2802985976817714,643
IL7R,433,0.3050298159191081,0.021044352533285526,0.31645204139457117,0.01647508092464703,1.4060716451833677,100.0,ensembl,ENSG00000168685,0.0978889874620839,0.08628419833280826,394
SLC16A12,434,0.3049649987036557,0.021073069184087696,0.3168919240122194,0.01631756807056197,0.9628020148176485,98.24561403508771,ensembl,ENSG00000152779,0.0978889874620839,0.08579571715840753,392
SELE,435,0.304581030974507,0.02124386407962706,0.1977597224447727,0.14032497270840646,0.6603085517676833,96.49122807017544,ensembl,ENSG00000007908,0.09831413429596955,0.3573135238691477,731
PRRT3,436,0.30451127819548873,0.021275016706503332,0.34456689278117586,0.008672529649241393,3.132195401878063,100.0,ensembl,ENSG00000163704,0.09831413429596955,0.054249008649001784,333
LY6E,437,0.3043816437645839,0.02133301613479379,0.38909872547943397,0.0027770070812909893,8.91032851080858,100.0,symbol,ENSG00000160932;ENSG00000278032,0.09841189308468776,0.02337497463003278,253
BTN3A3,438,0.30405755768732173,0.021478600749889755,0.3431908029408042,0.008961216119954504,3.424361398905841,100.0,ensembl,ENSG00000111801,0.09891265966026816,0.05549776610895787,336
TLR1,439,0.3038631060409645,0.021566354578801464,0.27127209997093255,0.041237581169453565,1.5360588316970827,100.0,ensembl,ENSG00000174125,0.09907451682433775,0.16513580105488826,500
TLR2,440,0.3037982888255121,0.021595673212137168,0.3275832338155585,0.012865864466397876,2.640614326730836,100.0,ensembl,ENSG00000137462,0.09907451682433775,0.07311643402074197,365
VNN3,441,0.30342558253125135,0.02176491415564827,0.21151923514737067,0.1142248243009975,0.27939160104135385,87.71929824561403,ensembl,ENSG00000093134,0.09954466731119267,0.31617835456830345,686
VSIG10,442,0.3030852994555354,0.02192041090834656,0.31190914287538074,0.01817919596610371,2.7478575444751985,100.0,ensembl,ENSG00000176834,0.09974347110084099,0.09196331898761934,408
CSF3R,443,0.3019834067928442,0.02243039925570453,0.2335354298976261,0.0804022490095318,1.779823729475988,100.0,ensembl,ENSG00000119535,0.10171748117485026,0.2562282050340348,609
PKD2,444,0.3017889551464869,0.02252143027724206,0.33056797537560784,0.012022489710893087,4.223673412704652,100.0,ensembl,ENSG00000118762,0.10178467050848315,0.06905821509203319,361
FZD8,445,0.30133523463831996,0.022735050873138703,0.33370408044058464,0.01118810924146535,4.882312102551101,100.0,ensembl,ENSG00000177283,0.10257655554417817,0.0653904590458511,355
ADAM15,446,0.30081669691470053,0.022981282391800684,0.2121748414787089,0.11308105981140923,5.93002599659111,100.0,ensembl,ENSG00000143537,0.10333839270791184,0.3159096779807799,681
SLC10A5,447,0.29984443868291416,0.02344903900756841,0.2814412882980115,0.033935625989063765,1.2183568474521171,100.0,ensembl,ENSG00000253598,0.10508789125707252,0.14342097629238817,473
ERBB3,448,0.29926108374384236,0.02373353056774599,0.36018820552354086,0.0059205005578781625,4.839914295642492,100.0,ensembl,ENSG00000065361,0.1058301504949074,0.0405478384361348,312
GRPR,449,0.2991437590446012,0.023791097942585337,0.28931905401421826,0.02904791985037833,0.6252274923025367,87.71929824561403,ensembl,ENSG00000126010,0.10591003767440905,0.12819181325250953,454
PCDH11X,450,0.2978242889984411,0.024446669303251074,0.22253041805622745,0.09615625391537352,0.3701520766207862,85.96491228070175,ensembl,ENSG00000102290,0.1080143735830761,0.2847376432460783,651
CR2,451,0.2977702877884366,0.024473820508604957,0.2836106635026177,0.032525959915498184,1.0431099961286625,98.24561403508771,ensembl,ENSG00000117322,0.1080143735830761,0.1392257034203456,469
SLC39A10,452,0.2977054705729842,0.02450644342618649,0.3087940304444507,0.019432567227616885,4.649555645524842,100.0,ensembl,ENSG00000196950,0.1080143735830761,0.09541247622236158,416
CNTN1,453,0.2975110189266269,0.02460453207881172,0.29834819707247595,0.02418456920549619,2.145442787550991,98.24561403508771,ensembl,ENSG00000018236,0.1082680480766163,0.1115664669220731,442
KCNK5,454,0.2971869328493648,0.024768748063065154,0.3355285513320177,0.010726088785040045,4.339498792810431,100.0,ensembl,ENSG00000164626,0.1087491694701735,0.06352413114155644,351
DSG3,455,0.29713470326261354,0.024795299216524024,0.1480305155185176,0.2718057993374731,0.444125528749318,77.19298245614034,ensembl,ENSG00000134757,0.1087491694701735,0.507512129685915,969
ITGB3,456,0.29660357791029296,0.025066663070005563,0.32059159709814133,0.015042962181926347,2.030014093623831,100.0,ensembl,ENSG00000259207,0.10918887110571657,0.08135970713255457,382
KIR2DL4,457,0.2965430043581907,0.02509776966886427,0.22422754827144578,0.09358125773089418,0.3317794246275265,77.19298245614034,symbol,ENSG00000189013;ENSG00000274232;ENSG00000275456;ENSG00000275317;ENSG00000277362;ENSG00000277750;ENSG00000273575;ENSG00000278271;ENSG00000278430;ENSG00000276044;ENSG00000278074;ENSG00000274609;ENSG00000276779;ENSG00000274955;ENSG00000277964;ENSG00000275699,0.10918887110571657,0.2805449230461747,646
GPR126,458,0.295696136893959,0.025536079024062623,0.3438125366756321,0.008829766906411074,2.5153630198248513,100.0,ensembl,ENSG00000112414,0.11071369184045317,0.054975075540848434,335
OR5H1,459,0.29462391992269027,0.026100242120905948,0.2759827798522405,0.037708581175550454,0.0014720504827288195,8.771929824561402,ensembl,ENSG00000231192,0.11262317722930497,0.15377041270213015,490
RXFP1,460,0.29433497536945813,0.026254054139296854,0.29376071400442544,0.02656200883630939,1.1931320562395038,100.0,ensembl,ENSG00000171509,0.11292202674084043,0.12024936542674981,446
LPAR5,461,0.29414052372310084,0.0263579935290108,0.31142697080276516,0.018368574203425216,2.123230555627594,100.0,ensembl,ENSG00000184574,0.1131868178713631,0.09232189092638733,409
UPK2,462,0.2928441794140524,0.027059794473884513,0.3066853890714741,0.020322024268162233,2.409482434739393,100.0,ensembl,ENSG00000110375,0.11563042195858958,0.098512026897026,423
CD1C,463,0.2925896518022823,0.02719941370546717,0.24743707887320288,0.06349730318638326,0.8087389799058087,96.49122807017544,ensembl,ENSG00000158481,0.11563042195858958,0.21858076039513757,569
CLDN11,464,0.29258491055224267,0.027202020206939088,0.29272963976270316,0.027122549733538125,2.773612948538598,100.0,ensembl,ENSG00000013297,0.11563042195858958,0.12175517703912662,449
FPR1,465,0.2924552761213378,0.027273367964774028,0.31304053854804265,0.01774134426353634,2.3217866517315136,100.0,ensembl,ENSG00000171051,0.11563042195858958,0.09026120100553442,406
RHBDF2,466,0.29193673839771844,0.027560331057779736,0.3119772331881511,0.018152587184695188,3.8969267927834665,100.0,ensembl,ENSG00000129667,0.11642240551162793,0.09196331898761934,407
GPR6,467,0.2918817083169161,0.027590933241804744,0.19673334333535977,0.1424372429932457,0.07801684779963125,22.807017543859647,ensembl,ENSG00000146360,0.11642240551162793,0.36061599624166757,735
NLGN4X,468,0.29174228675136116,0.027668593041541418,0.34531016603539455,0.008519987974194926,2.5630924950549034,100.0,ensembl,ENSG00000146938,0.11656594954882828,0.053798789312233204,331
IL13RA1,469,0.291418200674099,0.027849822069047927,0.33426393050852,0.01104454179730717,5.947281458888887,100.0,ensembl,ENSG00000131724,0.11714468464004253,0.06505665160713174,352
CXCR1,470,0.2910489420729234,0.028057523367706002,0.2662438979369376,0.0453001031402243,0.2838881135088649,75.43859649122807,ensembl,ENSG00000163464,0.11783277502380933,0.17510358247111302,516
TREM1,471,0.2908348457350272,0.02817854212178247,0.2777692337515587,0.03643733493431824,1.413077773905851,100.0,ensembl,ENSG00000124731,0.11815523706009573,0.15037046367192242,484
HYAL2,472,0.28986258750324084,0.028733631650031493,0.29978928937400073,0.023475810562821674,5.802533624148468,100.0,ensembl,ENSG00000068001,0.1201056809659376,0.10924022650400121,438
CNNM4,473,0.2892144153487166,0.029108754262153994,0.3154615932427849,0.016834499674115138,4.205341372498803,100.0,ensembl,ENSG00000158158,0.12148356661595831,0.08765097198744938,397
HLA-DOB,474,0.28901996370235933,0.029222086938717903,0.2206750927980667,0.09903399990680688,1.2391451296515026,100.0,symbol,ENSG00000243612;ENSG00000241106;ENSG00000241386;ENSG00000243496;ENSG00000241910;ENSG00000239457,0.12157662650049146,0.2913213807831291,655
DIRC2,475,0.28901996370235933,0.029222086938717903,0.31348163595996775,0.01757309029606545,3.441850956471442,100.0,ensembl,ENSG00000138463,0.12157662650049146,0.08974708256365357,404
MILR1,476,0.2875291677469536,0.030103294920020916,0.3339536102639813,0.011123922195622978,2.166553580454256,100.0,ensembl,ENSG00000271605,0.1242510458049746,0.06530109051540434,353
SPPL2B,477,0.2875291677469536,0.030103294920020916,0.315102764740031,0.016966354201246904,4.584456503970218,100.0,ensembl,ENSG00000005206,0.1242510458049746,0.08782389936343116,400
FCGR1A,478,0.2873347161005963,0.03021985529232739,0.30708037585832515,0.020152832970233972,1.8756219200076534,100.0,ensembl,ENSG00000150337,0.1242510458049746,0.09807010410096129,420
L1CAM,479,0.28726989888514387,0.03025879244551071,0.28242554504611933,0.033289883758696265,3.5640916881753206,100.0,ensembl,ENSG00000198910,0.1242510458049746,0.14158802471254414,471
ALPP,480,0.2872286793374368,0.030283575746551283,0.33158287361126465,0.011746787054587449,0.6920525621239724,82.45614035087719,ensembl,ENSG00000163283,0.1242510458049746,0.06776602207948829,359
HTR3A,481,0.2867699493935579,0.03056053398983631,0.3133275405054632,0.017631713855160852,0.6369392779124295,94.73684210526315,ensembl,ENSG00000166736,0.1251950709921055,0.0898746330288829,405
SIGLEC6,482,0.28649291692495316,0.03072881447512874,0.3104404960883796,0.01876125875599444,0.14817361739803842,87.71929824561403,ensembl,ENSG00000105492,0.12549948541753647,0.09352319242696595,411
ACE,483,0.2862328234379051,0.030887508993527327,0.33221383087592915,0.011578147004196425,2.9168159099215827,100.0,ensembl,ENSG00000159640,0.12595501759039923,0.06722876227871445,357
PTCHD4,484,0.28578373389372236,0.031163128572149812,0.22915619965774517,0.08640740449778497,0.6033679765240115,96.49122807017544,ensembl,ENSG00000244694,0.1268852384393478,0.2658863241762723,629
