dataset	graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE131907	GSE131907_tLung	497	31	31	0	1.0	0.0	0.21353302896022797		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	498	31	0	31	0.0	1.0	1.718897819519043	1.718897819519043	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	499	31	31	0	1.0	0.0	0.12744919955730438		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	500	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	501	31	31	0	1.0	0.0	0.057825587689876556		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	502	31	31	0	1.0	0.0	0.1549549251794815		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	503	31	0	0	0.0	0.0	0.1153092235326767		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	504	31	0	31	0.0	1.0	1.5323972702026367	1.5323972702026367	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	505	31	31	0	1.0	0.0	0.20400969684123993		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	506	31	0	0	0.0	0.0	0.20890893042087555		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	507	31	0	0	0.0	0.0	0.059283457696437836		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	508	31	0	0	0.0	0.0	0.09586407244205475		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	509	31	0	0	0.0	0.0	0.008682969026267529		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	510	31	0	0	0.0	0.0	0.0		Myeloid cells	7	31	0.28571428571428575	0.5345092286010406	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	511	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	512	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	513	31	31	0	1.0	0.0	0.050509288907051086		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	514	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	515	31	0	0	0.0	0.0	0.21133644878864288		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	516	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	517	31	0	29	0.0	0.9354838709677419	1.6601343154907227	1.728922724723816	Epithelial cells	5	31	0.7	0.1881204043741873	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	518	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	519	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	520	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	521	31	0	31	0.0	1.0	1.4177772998809814	1.4177772998809814	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	522	31	0	31	0.0	1.0	1.5899122953414917	1.5899122953414917	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	523	31	0	31	0.0	1.0	1.4973704814910889	1.4973704814910889	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	524	31	0	0	0.0	0.0	0.0207230094820261		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	525	31	0	0	0.0	0.0	0.05333691090345383		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	526	31	31	0	1.0	0.0	0.05436215177178383		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	527	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	528	31	0	0	0.0	0.0	0.04324126988649368		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	529	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	530	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	531	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	532	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	533	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	534	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	535	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	536	31	0	31	0.0	1.0	2.061737298965454	2.061737298965454	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	537	31	31	0	1.0	0.0	0.03842505067586899		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	538	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	539	31	31	0	1.0	0.0	0.09451533854007721		NK cells	1	31			False		
GSE131907	GSE131907_tLung	540	31	0	0	0.0	0.0	0.05168354883790016		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	541	31	0	31	0.0	1.0	0.6341685056686401	0.6341685056686401	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	542	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	543	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	544	31	31	0	1.0	0.0	0.08956470340490341		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	545	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	546	31	4	0	0.12903225806451613	0.0	0.0		B lymphocytes	6	31	0.2571428571428572	0.6227871720116619	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	547	31	0	0	0.0	0.0	0.03931163623929024		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	548	31	0	0	0.0	0.0	0.13893505930900574		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	549	31	0	0	0.0	0.0	0.01946883089840412		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	550	31	31	0	1.0	0.0	0.18655094504356384		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	551	31	31	0	1.0	0.0	0.057678040117025375		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	552	31	31	0	1.0	0.0	0.06555671989917755		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	553	31	0	0	0.0	0.0	0.02098965272307396		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	554	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	555	31	31	0	1.0	0.0	0.15521575510501862		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	556	31	31	0	1.0	0.0	0.044860005378723145		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	557	31	31	0	1.0	0.0	0.03842505067586899		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	558	31	31	0	1.0	0.0	0.028219493106007576		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	559	31	31	0	1.0	0.0	0.10131348669528961		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	560	31	0	31	0.0	1.0	1.688611388206482	1.688611388206482	Epithelial cells	3	31			False		
GSE131907	GSE131907_tLung	561	31	31	0	1.0	0.0	0.07276587188243866		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	562	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	563	31	31	0	1.0	0.0	0.03865290805697441		T lymphocytes	5	31	-0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	564	31	0	0	0.0	0.0	1.078840970993042		Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	565	31	0	31	0.0	1.0	2.509909152984619	2.509909152984619	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	566	31	31	0	1.0	0.0	0.07584214955568314		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	567	31	31	0	1.0	0.0	0.0357079952955246		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	568	31	31	0	1.0	0.0	0.07412351667881012		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	569	31	0	31	0.0	1.0	1.2188971042633057	1.2188971042633057	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	570	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	571	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	572	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	573	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	574	31	1	0	0.03225806451612903	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	575	31	0	31	0.0	1.0	0.742746889591217	0.742746889591217	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	576	31	0	0	0.0	0.0	0.020839408040046692		Myeloid cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	577	31	0	0	0.0	0.0	0.02130134589970112		Myeloid cells	5	31	0.19999999999999998	0.7470600781046621	True	0.9370564495487935	0.9332209182681445
GSE131907	GSE131907_tLung	578	31	0	31	0.0	1.0	1.9636642932891846	1.9636642932891846	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	579	31	0	31	0.0	1.0	2.096001625061035	2.096001625061035	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	580	31	0	31	0.0	1.0	1.8714555501937866	1.8714555501937866	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	581	31	31	0	1.0	0.0	0.033494383096694946		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	582	31	0	0	0.0	0.0	0.04116455465555191		MAST cells	3	31			False		
GSE131907	GSE131907_tLung	583	31	1	21	0.03225806451612903	0.6774193548387096	0.3036259710788727	0.22862508893013	Epithelial cells	4	31			False		
GSE131907	GSE131907_tLung	584	31	0	31	0.0	1.0	1.8637125492095947	1.8637125492095947	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	585	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	586	31	0	0	0.0	0.0	0.016918327659368515		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	587	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	588	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	589	31	0	31	0.0	1.0	1.5514942407608032	1.5514942407608032	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	590	31	31	0	1.0	0.0	0.18598848581314087		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	591	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	592	31	0	5	0.0	0.16129032258064516	0.8738282918930054	1.1898348331451416	Epithelial cells	2	31			False		
GSE131907	GSE131907_tLung	593	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	594	31	0	31	0.0	1.0	0.6622039675712585	0.6622039675712585	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	595	31	0	31	0.0	1.0	1.907403588294983	1.907403588294983	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	596	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	597	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	598	31	0	31	0.0	1.0	1.7850470542907715	1.7850470542907715	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	599	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	600	31	0	31	0.0	1.0	2.1526436805725098	2.1526436805725098	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	601	31	22	0	0.7096774193548387	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	602	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	603	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	604	31	0	31	0.0	1.0	1.9618748426437378	1.9618748426437378	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	605	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	606	31	0	0	0.0	0.0	0.047083064913749695		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	607	31	0	0	0.0	0.0	0.08239776641130447		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	608	31	31	0	1.0	0.0	0.04432642087340355		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	609	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	610	31	0	31	0.0	1.0	0.5385511517524719	0.5385511517524719	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	611	31	31	0	1.0	0.0	0.13525138795375824		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	612	31	31	0	1.0	0.0	0.02768850512802601		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	613	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	614	31	0	0	0.0	0.0	0.013603760860860348		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	615	31	31	0	1.0	0.0	0.0		NK cells	5	31	-0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	616	31	0	0	0.0	0.0	0.05532960221171379		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	617	31	0	0	0.0	0.0	0.0		Myeloid cells	7	31	0.642857142857143	0.11939237342741109	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	618	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	619	31	31	0	1.0	0.0	0.02993941679596901		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	620	31	0	0	0.0	0.0	0.015622097067534924		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	621	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.19999999999999998	0.7470600781046621	True	0.9370564495487935	0.9332209182681445
GSE131907	GSE131907_tLung	622	31	0	0	0.0	0.0	0.17371460795402527		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	623	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	624	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	625	31	0	31	0.0	1.0	1.7460135221481323	1.7460135221481323	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	626	31	31	0	1.0	0.0	0.0		NK cells	3	31			False		
GSE131907	GSE131907_tLung	627	31	0	0	0.0	0.0	0.0		MAST cells	4	31			False		
GSE131907	GSE131907_tLung	628	31	0	31	0.0	1.0	1.6841661930084229	1.6841661930084229	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	629	31	31	0	1.0	0.0	0.05925481393933296		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	630	31	0	31	0.0	1.0	1.2509336471557617	1.2509336471557617	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	631	31	31	0	1.0	0.0	0.07765494287014008		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	632	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	633	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	634	31	31	0	1.0	0.0	0.06392066180706024		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	635	31	0	0	0.0	0.0	0.08093608170747757		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	636	31	31	0	1.0	0.0	0.15442751348018646		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	637	31	31	0	1.0	0.0	0.010482698678970337		T lymphocytes	7	31	0.3571428571428572	0.431611352038328	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	638	31	12	0	0.3870967741935484	0.0	0.15749703347682953		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	639	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	640	31	0	31	0.0	1.0	0.9823219180107117	0.9823219180107117	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	641	31	0	0	0.0	0.0	0.20838375389575958		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	642	31	0	0	0.0	0.0	0.14036038517951965		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	643	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	644	31	0	0	0.0	0.0	0.09488087147474289		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	645	31	31	0	1.0	0.0	0.03879423439502716		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	646	31	0	0	0.0	0.0	0.019266344606876373		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	647	31	31	0	1.0	0.0	0.03870219364762306		T lymphocytes	5	31	0.7	0.1881204043741873	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	648	31	0	0	0.0	0.0	0.0		Myeloid cells	0	31			False		
GSE131907	GSE131907_tLung	649	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	650	31	31	0	1.0	0.0	0.07195553183555603		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	651	31	0	0	0.0	0.0	0.05217697471380234		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	652	31	31	0	1.0	0.0	0.2239905446767807		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	653	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	654	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	655	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	656	31	31	0	1.0	0.0	0.06137999892234802		NK cells	1	31			False		
GSE131907	GSE131907_tLung	657	31	0	0	0.0	0.0	0.021637843921780586		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	658	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	659	31	0	0	0.0	0.0	0.0		MAST cells	3	31			False		
GSE131907	GSE131907_tLung	660	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	661	31	31	0	1.0	0.0	0.04798251762986183		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	662	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	663	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	664	31	0	31	0.0	1.0	2.2971596717834473	2.2971596717834473	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	665	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	666	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	667	31	31	0	1.0	0.0	0.20448246598243713		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	668	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	669	31	31	0	1.0	0.0	0.12413452565670013		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	670	31	0	31	0.0	1.0	2.159149408340454	2.159149408340454	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	671	31	0	0	0.0	0.0	0.01759200356900692		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	672	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	673	31	0	0	0.0	0.0	0.0		MAST cells	3	31			False		
GSE131907	GSE131907_tLung	674	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	675	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	676	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	677	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	678	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	-0.028571428571428574	0.9571545189504373	True	0.9853061224489795	0.984667611668254
GSE131907	GSE131907_tLung	679	31	31	0	1.0	0.0	0.18672792613506317		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	680	31	0	0	0.0	0.0	0.025231000036001205		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	681	31	31	0	1.0	0.0	0.046387653797864914		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	682	31	31	0	1.0	0.0	0.0		T lymphocytes	5	31	0.8999999999999998	0.03738607346849874	True	0.5134213685474178	0.43237923937046113
GSE131907	GSE131907_tLung	683	31	0	0	0.0	0.0	0.10349088162183762		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	684	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	685	31	0	0	0.0	0.0	0.122102752327919		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	686	31	0	0	0.0	0.0	0.17142929136753082		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	687	31	0	0	0.0	0.0	0.00933278538286686		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	688	31	31	0	1.0	0.0	0.05288854241371155		NK cells	1	31			False		
GSE131907	GSE131907_tLung	689	31	31	0	1.0	0.0	0.04091997817158699		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	690	31	31	0	1.0	0.0	0.04798251762986183		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	691	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	692	31	0	31	0.0	1.0	1.3126925230026245	1.3126925230026245	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	693	31	0	31	0.0	1.0	2.2411067485809326	2.2411067485809326	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	694	31	0	31	0.0	1.0	2.205453872680664	2.205453872680664	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	695	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	696	31	31	0	1.0	0.0	0.044678088277578354		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	697	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	698	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	699	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	700	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	701	31	0	31	0.0	1.0	1.4897693395614624	1.4897693395614624	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	702	31	31	0	1.0	0.0	0.11396493762731552		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	703	31	0	0	0.0	0.0	0.16350939869880676		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	704	31	26	5	0.8387096774193549	0.16129032258064516	0.27070069313049316	1.6783443689346313	T lymphocytes	7	31	-0.5714285714285715	0.18020198891152767	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	705	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	706	31	0	29	0.0	0.9354838709677419	1.4607106447219849	1.4316210746765137	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	707	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	708	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	709	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	710	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	711	31	0	0	0.0	0.0	0.10859330743551254		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	712	31	0	31	0.0	1.0	0.7075439095497131	0.7075439095497131	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	713	31	31	0	1.0	0.0	0.10139928758144379		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	714	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	715	31	0	31	0.0	1.0	1.510436773300171	1.510436773300171	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	716	31	0	0	0.0	0.0	0.033685751259326935		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	717	31	0	0	0.0	0.0	0.010854681022465229		Myeloid cells	6	31	-0.028571428571428574	0.9571545189504373	True	0.9853061224489795	0.984667611668254
GSE131907	GSE131907_tLung	718	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	719	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	-0.39999999999999997	0.5046315754686912	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	720	31	0	31	0.0	1.0	1.9959427118301392	1.9959427118301392	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	721	31	31	0	1.0	0.0	0.0		NK cells	2	31			False		
GSE131907	GSE131907_tLung	722	31	0	0	0.0	0.0	0.015622097067534924		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	723	31	0	0	0.0	0.0	0.011418935842812061		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	724	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	725	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	726	31	0	0	0.0	0.0	0.026483144611120224		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	727	31	25	0	0.8064516129032258	0.0	0.039934273809194565		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	728	31	31	0	1.0	0.0	0.010482698678970337		T lymphocytes	5	31	-0.09999999999999999	0.8728885715695384	True	0.9370564495487935	0.9332209182681445
GSE131907	GSE131907_tLung	729	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	730	31	0	0	0.0	0.0	0.014100723899900913		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	731	31	31	0	1.0	0.0	0.23389603197574615		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	732	31	0	31	0.0	1.0	2.601125955581665	2.601125955581665	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	733	31	31	0	1.0	0.0	0.050732702016830444		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	734	31	31	0	1.0	0.0	0.04798251762986183		T lymphocytes	2	31			False		
