method	split	family	n	mean_sum	median_sum	mean_per_ligand	frac_pos	p_wilcox	p_signflip	n_GSE123902	mean_GSE123902	n_GSE131907	mean_GSE131907	n_GSE205335	mean_GSE205335	n_GSE189357	mean_GSE189357	n_cohorts_pos	meta_mean	i2	p_meta
liana_logfc	q4q1	mhc_cd8	64	1.1333712112192265	1.2153786258624186	0.37779040373974215	0.6875	2.8568839680796968e-05		13	1.2116046491400239	21	1.6447757256337334	21	1.2561400978062154	9	-0.4593705792254158	3	1.0147620021128165	70.79723734706398	0.01795691732119447
cp10k_log2fc	q4q1	barrier	64	1.0855765936274733	0.8647964511072528	0.2713941484068683	0.9375	2.851024383234501e-11	9.999000099990002e-05	13	0.5624610913075313	21	0.9195012653626716	21	1.4586395601283886	9	1.3582167188720131	4	1.0543789364203824	76.21167107047928	2.1107751442856608e-07
cp10k_log2fc	q4q1	ifn_recruit	64	0.058297975866371914	0.0	0.01165959517327438	0.40625	0.017080799258781844		13	0.2830570654122243	21	0.18407100207565671	21	-0.22071773796909344	9	0.09121222876122866	3	0.12898403876148115	9.921090160807875	0.06312578490289895
cp10k_log2fc	q4q1	mhc_cd8	64	0.11323448206631453	0.21852892474910682	0.037744827355438194	0.5625	0.30790133626769767		13	-0.014726123355343474	21	0.9953353172214091	21	-0.025526692001946887	9	-1.4363927415272348	1	-0.006915756031249626	84.24616348822674	0.9883316637484997
cp10k_log2fc_trim	q4q1	barrier	64	1.5414750148496457	1.2222107950538372	0.3853687537124114	0.96875	4.2606363816938895e-12	9.999000099990002e-05	13	1.1048621286545361	21	1.2295553106119979	21	2.0125669052948383	9	1.8007363048694234	4	1.5017416268349086	64.83361801214879	7.845714146024785e-12
cp10k_log2fc_trim	q4q1	ifn_recruit	64	0.13613594474720944	0.0	0.027227188949441886	0.46875	2.9138356158910945e-05		13	0.305859669652642	21	0.07667178541568653	21	0.08319908447691408	9	0.15324849895471604	4	0.13203351506187477	49.74475112023981	0.012373927524986911
cp10k_log2fc_trim	q4q1	mhc_cd8	64	0.5201290882976212	0.6600011344399799	0.1733763627658737	0.640625	0.009947795495825255		13	0.4764379387786099	21	1.2798416741119691	21	0.5392317922675718	9	-1.2339971496716151	3	0.3868900190256261	80.28475066465492	0.4339719738119815
cp10k_delta	q4q1	barrier	64	1.4785017667922564	1.1937131276640152	0.3696254416980641	0.9375	2.2700792012848116e-11	9.999000099990002e-05	13	0.8173235822049316	21	1.2227043885119062	21	2.0426362158651186	9	1.714083757124752	4	1.4203624002946895	72.05111180102121	7.243812518717964e-08
cp10k_delta	q4q1	ifn_recruit	64	-0.008040387171817848	0.0	-0.001608077434363562	0.40625	0.016303017446483683		13	0.33032965511152107	21	0.3119006764393568	21	-0.6183225178795583	9	0.18066537497756852	3	0.22521753576547118	1.6667941400635127	0.047655494355225085
cp10k_delta	q4q1	mhc_cd8	64	2.5055211496700336	2.69180292580152	0.8351737165566778	0.578125	0.13128329184008034		13	4.094779979040949	21	7.838107886478053	21	1.7893027513752555	9	-10.56160106039663	3	1.8045612659357642	68.65104888379281	0.6632489136736593
cp10k_delta_trim	q4q1	barrier	64	1.6972380654620944	1.2568880241094376	0.4243095163655236	0.96875	4.2606363816938895e-12	9.999000099990002e-05	13	1.101409151169332	21	1.396490275437105	21	2.334274804529787	9	1.7732056161186656	4	1.6155070004192547	68.96404265078712	1.582407273244301e-09
cp10k_delta_trim	q4q1	ifn_recruit	64	0.1386634177755985	0.0	0.0277326835551197	0.46875	2.9138356158910945e-05		13	0.2961382216049536	21	0.06707520323286931	21	0.08303696763239188	9	0.20803402984482472	4	0.11904508799180304	44.244929185225786	0.0181935069862004
cp10k_delta_trim	q4q1	mhc_cd8	64	4.983634488727206	4.075750190520683	1.6612114962424016	0.640625	0.006601425002511375		13	6.321812071649617	21	9.419248252175077	21	5.222578945333254	9	-7.856591200064319	3	4.266854670067669	63.70059902757631	0.2618711790557665
expr_prop_pp	q4q1	barrier	64	102.4175522729827	94.64285714285714	25.604388068245676	0.96875	4.908681071049331e-12	9.999000099990002e-05	13	85.30823238663946	21	87.0805911970832	21	129.7495990496804	9	99.14248102917172	4	99.54647768852026	34.485956863138675	2.642638353090298e-22
expr_prop_pp	q4q1	ifn_recruit	64	15.141996004957907	0.0	3.0283992009915806	0.484375	2.0924620456622296e-06		13	25.852514276338596	21	11.907100334028927	21	16.25623143500977	9	4.619454619454618	4	13.834880818629959	60.75547462934586	0.0006967559978140873
expr_prop_pp	q4q1	mhc_cd8	64	43.10107023994597	32.302861973191646	14.367023413315323	0.828125	1.8168375043853747e-10		13	47.8888875185852	21	42.37866096239587	21	47.64865717188308	9	27.259919643897394	4	39.723488180824944	0.0	3.899410083709741e-15
conn_z	q4q1	barrier	64	3.4502215739143676	3.1905591915485743	0.8625553934785919	0.921875	1.572950757315325e-11	9.999000099990002e-05	13	2.919714229874319	21	3.2255483336201243	21	3.7071160615343257	9	4.1413270493233245	4	3.4905727967141975	0.0	1.1759371276887249e-36
conn_z	q4q1	ifn_recruit	64	0.7261840487698715	0.0	0.1452368097539743	0.46875	7.039707047214201e-05		13	1.6043049746406635	21	0.493210130284992	21	0.6462027556426596	9	0.1880159829402741	4	0.5593945745057208	56.43552006841779	0.010357897425514554
conn_z	q4q1	mhc_cd8	64	1.3477295088689898	1.171249241922851	0.4492431696229967	0.703125	3.180900905887987e-05		13	2.076358297729055	21	1.6840266430887827	21	1.4046783284026838	9	-0.6223081893536839	3	1.2164910740974202	66.92672589329467	0.0109276111314932
cellchat_hill	decile	barrier	60	0.3002832374530697	0.2481325736819413	0.07507080936326742	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	0.1909466115671859	19	0.26418553101738723	21	0.41284341512911693	9	0.24748274587814764	4	0.26808939856586766	63.76750373594275	4.5776255994800685e-11
cellchat_hill	decile	ifn_recruit	60	0.019461052758046195	0.0	0.0038922105516092384	0.45	8.187753439649276e-05		11	0.05175346695881691	19	0.01157138307978642	21	0.014286832981974692	9	0.008721695310930559	4	0.015940473938728064	41.867252351165405	0.01954877893385279
cellchat_hill	decile	mhc_cd8	60	0.049803398932001315	0.026348505736632874	0.016601132977333774	0.6833333333333333	7.961383389943982e-06		11	0.0161519048605	19	0.08197680636387467	21	0.06275096032694331	9	-0.007199611702761066	3	0.029845682725885125	80.31423721373257	0.07480987329990661
cellchat_hill_pop	decile	barrier	60	0.015074905477583618	0.007544089946753052	0.0037687263693959045	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	0.008977799026070866	19	0.013662403550298925	21	0.024090726230192958	9	0.004471957897611773	4	0.011615857538641814	85.67764515386006	0.0013879553549574564
cellchat_hill_pop	decile	ifn_recruit	60	0.0008270341724402196	0.0	0.00016540683448804393	0.45	0.00013594767036744938		11	0.002817505611188093	19	0.00046984264245091825	21	0.0003866162927009624	9	0.00017594847445072205	4	0.0003111050135518066	11.447315787037942	0.08274901951846036
cellchat_hill_pop	decile	mhc_cd8	60	0.003009116307003288	0.0007865463490577098	0.0010030387690010958	0.6833333333333333	9.160828492541191e-07		11	0.0009407558870810723	19	0.003218411823846057	21	0.005234244735911093	9	-9.670004943362274e-05	3	0.0017994312686843805	87.73053448974878	0.0460001592961663
cellchat_prod	decile	barrier	60	0.42096874006310253	0.32092564904364446	0.10524218501577563	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	0.24495909966467674	19	0.371642840242809	21	0.6050624785975639	9	0.310672032479166	4	0.3659755295591789	70.9353241003753	4.0119285763398765e-08
cellchat_prod	decile	ifn_recruit	60	0.023446091601663385	0.0	0.004689218320332676	0.45	8.187753439649276e-05		11	0.0620497310913623	19	0.011512202927030087	21	0.018622506123123193	9	0.012712663321739873	4	0.018258009738739304	34.77837229362319	0.026437950479164852
cellchat_prod	decile	mhc_cd8	60	0.13649997129499297	0.08635813136986092	0.04549999043166432	0.6833333333333333	5.9514197683419635e-05		11	0.08027500318266792	19	0.24177051542001343	21	0.14653110436291866	9	-0.040424415767924105	3	0.10494858700982358	78.04519150797803	0.06406060550050584
cpdb_means	decile	barrier	60	0.5086233561309548	0.4592189402105436	0.1271558390327387	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	0.3357265013376694	19	0.487124540455331	21	0.6332421737899738	9	0.47455088165579906	4	0.4752985761504397	60.17540473855353	1.1885144997912222e-14
cpdb_means	decile	ifn_recruit	60	0.043360112407911267	0.0	0.008672022481582253	0.43333333333333335	0.0016047403869176192		11	0.10441932275194091	19	0.03484132330092765	21	0.021903019927810005	9	0.036782848111298956	4	0.04634826273091717	32.82805228135935	0.0042300663214868825
cpdb_means	decile	mhc_cd8	60	0.5021988368323131	0.5988223408178794	0.16739961227743771	0.65	3.1104462177237534e-05		11	0.5215442107125575	19	0.8300695798546669	21	0.48597768139538744	9	-0.17576771493790555	3	0.4352209912245819	79.50259261186727	0.042166805578119554
conn_prod	decile	barrier	60	0.493338908309611	0.3848525448027924	0.12333472707740276	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	0.2538789339313735	19	0.4500921217285441	21	0.72255895776936	9	0.3424641999258504	4	0.41577022194207497	79.24967810069123	7.335525086583671e-07
conn_prod	decile	ifn_recruit	60	0.026249599035156657	0.0	0.005249919807031332	0.45	0.00016819865161111006		11	0.07051871817827378	19	0.01778810446659116	21	0.01320853987385077	9	0.02043519110358774	4	0.02892953910626213	50.335899865497524	0.0196037344843662
conn_prod	decile	mhc_cd8	60	0.558422165960051	0.4704867481461802	0.1861407219866837	0.65	5.1187040696836895e-05		11	0.43734343422456495	19	0.7139339718265404	21	0.7640613751697939	9	-0.10172024023745531	3	0.4363711283149692	82.2749696681734	0.05515978441246959
natmi_spec	decile	barrier	60	1.1110307618611668	1.1732566568986247	0.2777576904652917	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	0.8516482064548822	19	1.2282399914625972	21	1.210626865746325	9	0.9482212691337926	4	1.050356695995874	32.54104685628885	3.764784015472213e-31
natmi_spec	decile	ifn_recruit	60	0.1759316045191078	0.0	0.03518632090382156	0.4666666666666667	3.551540699779754e-05		11	0.27366067657718635	19	0.15282351881344308	21	0.19947560353713173	9	0.05033269967358145	4	0.14017963997653377	42.36828509032272	0.0022729217911110523
natmi_spec	decile	mhc_cd8	60	0.13129063143879355	0.13943351268485127	0.04376354381293117	0.65	6.468000970297107e-06		11	0.11977356145063502	19	0.22674433579316222	21	0.1308004759448902	9	-0.05500262939357207	3	0.11059338051636795	81.41128077776895	0.052653796298886835
sca_lrscore	decile	barrier	60	0.40068868664554264	0.35151747893782126	0.10017217166138566	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	0.30230764540443017	19	0.40586323240578287	21	0.4663757990941675	9	0.35673821139960415	4	0.37429154342587007	22.243953301654162	1.6200198885991458e-28
sca_lrscore	decile	ifn_recruit	60	0.04133500992555443	0.0	0.008267001985110886	0.43333333333333335	0.0003896820816017588		11	0.08241347712789186	19	0.037480539295198866	21	0.03403964812253192	9	0.01628772110494521	4	0.03620720397868614	24.43383011898009	0.0013907660170313766
sca_lrscore	decile	mhc_cd8	60	0.07609684770586982	0.06043909691449251	0.025365615901956608	0.65	3.4932884819715804e-05		11	0.06993022982675651	19	0.1375026604629924	21	0.06802611345134017	9	-0.027168955224125726	3	0.06026046560790161	80.68451011164282	0.08718720539049456
liana_logfc	decile	barrier	60	1.4675767871408594	1.3250257754480734	0.36689419678521484	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	0.9687019171497152	19	1.4055443176204423	21	1.8271506876170842	9	1.369264407228613	4	1.3714217975076493	60.175404738553475	1.1885144997911875e-14
liana_logfc	decile	ifn_recruit	60	0.1251108382865632	0.0	0.025022167657312636	0.43333333333333335	0.0016047403869176192		11	0.3012904782144185	19	0.10053080868851481	21	0.06319875646068725	9	0.10613286511988598	4	0.13373281759142594	32.82805228135936	0.0042300663214868825
liana_logfc	decile	mhc_cd8	60	1.4490395428763678	1.727836042942951	0.4830131809587892	0.65	3.1104462177237534e-05		11	1.5048584927987105	19	2.3950745328982266	21	1.402235181863684	9	-0.5071584213786025	3	1.2557823314609664	79.50259261186727	0.042166805578119575
cp10k_log2fc	decile	barrier	60	1.4781446228494157	1.3422638508164662	0.36953615571235393	0.95	5.321920362796559e-11	9.999000099990002e-05	11	0.8514523418715573	19	1.4027502475532743	21	1.861922570687192	9	1.5077858802705066	4	1.3751325687086993	69.54537605764418	8.709052382606638e-11
cp10k_log2fc	decile	ifn_recruit	60	0.03215234652750786	0.0	0.0064304693055015705	0.35	0.05731971467345786		11	0.2839179707975658	19	0.1349614621732884	21	-0.22447921258759948	9	0.10620431065826202	3	0.13595223897924294	0.0	0.016335489299088114
cp10k_log2fc	decile	mhc_cd8	60	0.5005985639279257	0.27271811745188845	0.16686618797597522	0.6	0.06239097524026501		11	0.4128307076499512	19	1.6265319107547522	21	0.29280990462048323	9	-1.2842598055382628	3	0.3404272110760943	82.34269032207128	0.5634373298659298
cp10k_log2fc_trim	decile	barrier	60	1.8192609720098476	1.4278228488247544	0.4548152430024619	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	1.2818386635136967	19	1.6864501019170308	21	2.1967440074477333	9	1.875695214346026	4	1.7450560386781506	43.78759934649415	9.050214753373235e-19
cp10k_log2fc_trim	decile	ifn_recruit	60	0.1528662041107536	0.0	0.030573240822150724	0.4166666666666667	0.0015002234696321196		11	0.3983429978743175	19	0.1289820419255993	21	0.03980963556164832	9	0.16705979184963585	4	0.1727312901472914	49.51798173054835	0.015528757190129389
cp10k_log2fc_trim	decile	mhc_cd8	60	0.8309137419281954	0.6833951679506478	0.2769712473093985	0.6666666666666666	0.004424942344898748		11	0.8998519969072906	19	1.9559795634712656	21	0.6545533700427968	9	-1.2169755474601378	3	0.6494129645720832	83.46862961571003	0.33558251077127865
cp10k_delta	decile	barrier	60	2.0127709689788342	1.5974809198674393	0.5031927422447086	0.95	7.259972123432285e-11	9.999000099990002e-05	11	1.0727243995367912	19	1.8575287752326615	21	2.673065262201	9	1.948763612020421	4	1.834158681223662	71.59919509718198	1.2437699037810014e-08
cp10k_delta	decile	ifn_recruit	60	-0.13969900034289023	0.0	-0.02793980006857805	0.35	0.07453982446665863		11	0.29312772288383304	19	0.15826458591908657	21	-0.7844470171721363	9	0.20666836176184863	3	0.1795220521928507	14.107987270920052	0.042718601742007464
cp10k_delta	decile	mhc_cd8	60	6.057247554651604	3.2688275946652237	2.019082518217201	0.6	0.03708509152407176		11	12.781656679868767	19	12.953915533467688	21	3.059362584406242	9	-9.726042178653039	3	4.482623192851126	68.04754259393309	0.4525427924715272
cp10k_delta_trim	decile	barrier	60	2.046630825154132	1.6952544088261436	0.511657706288533	0.9666666666666667	3.5060510731588664e-11	9.999000099990002e-05	11	1.3197839923483867	19	1.9333974194158987	21	2.6001724312947956	9	1.8824503963692096	4	1.9036351408163497	55.835248968602926	1.871386963538408e-12
cp10k_delta_trim	decile	ifn_recruit	60	0.15849817981139738	0.0	0.031699635962279475	0.4166666666666667	0.0017159231014322487		11	0.38556349827608954	19	0.11137520718509868	21	0.0561347456744703	9	0.2193037457740118	4	0.17270895130473626	49.21272940648958	0.01780665881762518
cp10k_delta_trim	decile	mhc_cd8	60	7.908889096570685	4.646404407697083	2.636296365523562	0.6666666666666666	0.005366084947406902		11	15.020217505159598	19	13.816129105963704	21	5.63151354106635	9	-7.939698237579797	3	6.230491607649585	68.33751711797478	0.2743881134838203
expr_prop_pp	decile	barrier	60	111.05167367454546	110.07848544307154	27.762918418636364	0.95	3.693949861431933e-11	9.999000099990002e-05	11	85.20517693179842	19	112.30845885618544	21	132.4006100529876	9	90.17443831585366	4	103.32710342777067	38.91878122026713	2.422628516057738e-22
expr_prop_pp	decile	ifn_recruit	60	14.72957808536493	0.0	2.945915617072986	0.48333333333333334	2.7448853443917952e-05		11	27.706218520674557	19	12.903639216716392	21	13.93108250510188	9	4.587155963302752	4	13.635852907789808	59.35148979949682	0.0024208592213021004
expr_prop_pp	decile	mhc_cd8	60	49.02344861849073	37.16153489091754	16.34114953949691	0.8166666666666667	9.916952571674e-10		11	51.448413696870155	19	59.76783249467205	21	50.43648577449286	9	20.079927531194794	4	44.04476421493869	69.97352782427379	1.2371784377791069e-05
conn_z	decile	barrier	60	3.930094939200617	3.754780217049991	0.9825237348001542	0.9333333333333333	4.796327819478128e-11	9.999000099990002e-05	11	3.2932637717746474	19	4.191492820128134	21	3.994374581270906	9	4.006618341488039	4	3.879692435446558	0.0	4.79972657062749e-47
conn_z	decile	ifn_recruit	60	0.7699493231668502	0.0	0.15398986463337005	0.4666666666666667	2.5171416880511184e-05		11	1.6103165593018567	19	0.5997358070235019	21	0.7285242224042863	9	0.19883202597267136	4	0.5686725636070604	51.38773403602982	0.00553805844824536
conn_z	decile	mhc_cd8	60	1.516516349360807	1.5998374008140244	0.5055054497869358	0.65	5.52020539498103e-05		11	2.3719061903983785	19	2.126987547454722	21	1.4462049212712917	9	-0.6536726534522869	3	1.397685821021678	71.56585047911295	0.014006919428605295
