family	gate	min_epi	study	genotype	treatment	x	y	n_mice	n_studies	n_genotypes	mice	rho	abs_rho	p_exact	n_extreme	n_perm	rho_dataset	p_dataset_asymp	rho_genotype	p_genotype_asymp
MHC_published	locked	10	all3	all	all	pct_gt0	MHC_published	8	3	3	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	-0.023809523809523808	0.023809523809523808	0.9767857142857143	39384	40320	0.6428571428571429	0.08555889101267325	-0.2142857142857143	0.6103444156452669
MHC_published	locked	10	all3	all	all	pct_ge2	MHC_published	8	3	3	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	-0.023809523809523808	0.023809523809523808	0.9767857142857143	39384	40320	0.5714285714285715	0.13895995716070672	-0.28571428571428575	0.49272624501695717
MHC_published	locked	10	all3	all	all	pct_ge5	MHC_published	8	3	3	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.047619047619047616	0.047619047619047616	0.9348710317460317	37694	40320	0.11904761904761905	0.7788857260523796	-0.28571428571428575	0.49272624501695717
MHC_published	locked	10	all3	all	all	pct_log1	MHC_published	8	3	3	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.023809523809523808	0.023809523809523808	0.9767857142857143	39384	40320	0.04761904761904763	0.9108491685195836	-0.261904761904762	0.530922861565801
IFN_APM	locked	10	all3	all	no_Cis72	pct_gt0	IFN	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.6	0.6	0.24166666666666667	174	720	0.8857142857142858	0.01884548104956266	-0.14285714285714288	0.7871720116618076
IFN_APM	locked	10	all3	all	no_Cis72	pct_ge2	IFN	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.6	0.6	0.24166666666666667	174	720	0.8857142857142858	0.01884548104956266	-0.48571428571428577	0.3287230320699708
IFN_APM	locked	10	all3	all	no_Cis72	pct_ge5	IFN	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.6	0.6	0.24166666666666667	174	720	0.8857142857142858	0.01884548104956266	-0.48571428571428577	0.3287230320699708
IFN_APM	locked	10	all3	all	no_Cis72	pct_log1	IFN	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.6	0.6	0.24166666666666667	174	720	0.8857142857142858	0.01884548104956266	-0.2	0.7040000000000001
IFN_APM	locked	10	all3	all	no_Cis72	pct_gt0	APM	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.3142857142857143	0.3142857142857143	0.5638888888888889	406	720	0.942857142857143	0.004804664723032055	-0.2	0.7040000000000001
IFN_APM	locked	10	all3	all	no_Cis72	pct_ge2	APM	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.3142857142857143	0.3142857142857143	0.5638888888888889	406	720	0.942857142857143	0.004804664723032055	-0.6	0.208
IFN_APM	locked	10	all3	all	no_Cis72	pct_ge5	APM	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.3142857142857143	0.3142857142857143	0.5638888888888889	406	720	0.3714285714285715	0.4684781341107872	-0.6	0.208
IFN_APM	locked	10	all3	all	no_Cis72	pct_log1	APM	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.3142857142857143	0.3142857142857143	0.5638888888888889	406	720	0.3714285714285715	0.4684781341107872	-0.4285714285714286	0.3965014577259473
IFN_APM	locked	10	all3	all	no_Cis72	pct_gt0	IFN_APM	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.3142857142857143	0.3142857142857143	0.5638888888888889	406	720	0.942857142857143	0.004804664723032055	-0.2	0.7040000000000001
IFN_APM	locked	10	all3	all	no_Cis72	pct_ge2	IFN_APM	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.3142857142857143	0.3142857142857143	0.5638888888888889	406	720	0.942857142857143	0.004804664723032055	-0.6	0.208
IFN_APM	locked	10	all3	all	no_Cis72	pct_ge5	IFN_APM	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.3142857142857143	0.3142857142857143	0.5638888888888889	406	720	0.3714285714285715	0.4684781341107872	-0.6	0.208
IFN_APM	locked	10	all3	all	no_Cis72	pct_log1	IFN_APM	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	0.3142857142857143	0.3142857142857143	0.5638888888888889	406	720	0.3714285714285715	0.4684781341107872	-0.4285714285714286	0.3965014577259473
MHC_published	locked	10	all3	all	no_Cis72	pct_gt0	MHC_published	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	-0.14285714285714285	0.14285714285714285	0.8027777777777778	578	720	0.7142857142857143	0.11078717201166179	-0.2	0.7040000000000001
MHC_published	locked	10	all3	all	no_Cis72	pct_ge2	MHC_published	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	-0.14285714285714285	0.14285714285714285	0.8027777777777778	578	720	0.7142857142857143	0.11078717201166179	-0.6	0.208
MHC_published	locked	10	all3	all	no_Cis72	pct_ge5	MHC_published	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	-0.14285714285714285	0.14285714285714285	0.8027777777777778	578	720	0.028571428571428574	0.9571545189504373	-0.6	0.208
MHC_published	locked	10	all3	all	no_Cis72	pct_log1	MHC_published	6	3	3	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_K,GSE180963_KL	-0.14285714285714285	0.14285714285714285	0.8027777777777778	578	720	0.028571428571428574	0.9571545189504373	-0.4285714285714286	0.3965014577259473
IFN_APM	locked	10	all3	KP	all	pct_gt0	IFN	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP	all	pct_ge2	IFN	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP	all	pct_ge5	IFN	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP	all	pct_log1	IFN	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.9999999999999998	0.9999999999999998	0.08333333333333333	2	24	1.0		1.0	
IFN_APM	locked	10	all3	KP	all	pct_gt0	APM	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP	all	pct_ge2	APM	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP	all	pct_ge5	APM	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP	all	pct_log1	APM	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.9999999999999998	0.9999999999999998	0.08333333333333333	2	24	1.0		1.0	
IFN_APM	locked	10	all3	KP	all	pct_gt0	IFN_APM	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP	all	pct_ge2	IFN_APM	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP	all	pct_ge5	IFN_APM	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP	all	pct_log1	IFN_APM	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.9999999999999998	0.9999999999999998	0.08333333333333333	2	24	1.0		1.0	
MHC_published	locked	10	all3	KP	all	pct_gt0	MHC_published	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.3999999999999999	0.3999999999999999	0.75	18	24	0.39999999999999997		0.39999999999999997	
MHC_published	locked	10	all3	KP	all	pct_ge2	MHC_published	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.3999999999999999	0.3999999999999999	0.75	18	24	0.39999999999999997		0.39999999999999997	
MHC_published	locked	10	all3	KP	all	pct_ge5	MHC_published	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.9999999999999998	0.9999999999999998	0.08333333333333333	2	24	1.0		1.0	
MHC_published	locked	10	all3	KP	all	pct_log1	MHC_published	4	1	1	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4	0.7999999999999998	0.7999999999999998	0.3333333333333333	8	24	0.7999999999999999		0.7999999999999999	
IFN_APM	locked	10	all3	KP_KL	all	pct_gt0	IFN	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.857142857142857	0.857142857142857	0.023809523809523808	120	5040	0.5	0.2531699951003227	0.03571428571428572	0.9394082054712856
IFN_APM	locked	10	all3	KP_KL	all	pct_ge2	IFN	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.857142857142857	0.857142857142857	0.023809523809523808	120	5040	0.642857142857143	0.11939237342741109	-0.07142857142857144	0.879048193148154
IFN_APM	locked	10	all3	KP_KL	all	pct_ge5	IFN	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.857142857142857	0.857142857142857	0.023809523809523808	120	5040	0.8571428571428573	0.013697326615325618	-0.21428571428571433	0.6445115810207203
IFN_APM	locked	10	all3	KP_KL	all	pct_log1	IFN	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.8928571428571428	0.8928571428571428	0.012301587301587301	62	5040	0.8928571428571429	0.006807187408935393	-0.1785714285714286	0.7016579425162727
IFN_APM	locked	10	all3	KP_KL	all	pct_gt0	APM	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.6785714285714285	0.6785714285714285	0.10952380952380952	552	5040	0.4642857142857144	0.29393410760025196	-0.07142857142857144	0.879048193148154
IFN_APM	locked	10	all3	KP_KL	all	pct_ge2	APM	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.6785714285714285	0.6785714285714285	0.10952380952380952	552	5040	0.42857142857142866	0.3373683110858243	-0.21428571428571433	0.6445115810207203
IFN_APM	locked	10	all3	KP_KL	all	pct_ge5	APM	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.7142857142857142	0.7142857142857142	0.0880952380952381	444	5040	-0.03571428571428572	0.9394082054712856	-0.3571428571428572	0.431611352038328
IFN_APM	locked	10	all3	KP_KL	all	pct_log1	APM	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.7499999999999999	0.7499999999999999	0.06626984126984127	334	5040	0.03571428571428572	0.9394082054712856	-0.3214285714285715	0.48207203829967776
IFN_APM	locked	10	all3	KP_KL	all	pct_gt0	IFN_APM	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.8214285714285713	0.8214285714285713	0.034126984126984124	172	5040	0.642857142857143	0.11939237342741109	-0.07142857142857144	0.879048193148154
IFN_APM	locked	10	all3	KP_KL	all	pct_ge2	IFN_APM	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.8214285714285713	0.8214285714285713	0.034126984126984124	172	5040	0.6071428571428572	0.14823116148116164	-0.21428571428571433	0.6445115810207203
IFN_APM	locked	10	all3	KP_KL	all	pct_ge5	IFN_APM	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.8214285714285713	0.8214285714285713	0.034126984126984124	172	5040	0.07142857142857144	0.879048193148154	-0.3571428571428572	0.431611352038328
IFN_APM	locked	10	all3	KP_KL	all	pct_log1	IFN_APM	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.857142857142857	0.857142857142857	0.023809523809523808	120	5040	0.1785714285714286	0.7016579425162727	-0.3214285714285715	0.48207203829967776
MHC_published	locked	10	all3	KP_KL	all	pct_gt0	MHC_published	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.10714285714285712	0.10714285714285712	0.8396825396825397	4232	5040	0.07142857142857144	0.879048193148154	-0.1785714285714286	0.7016579425162727
MHC_published	locked	10	all3	KP_KL	all	pct_ge2	MHC_published	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.10714285714285712	0.10714285714285712	0.8396825396825397	4232	5040	-0.07142857142857144	0.879048193148154	-0.28571428571428575	0.5345092286010406
MHC_published	locked	10	all3	KP_KL	all	pct_ge5	MHC_published	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.21428571428571425	0.21428571428571425	0.6615079365079365	3334	5040	-0.3214285714285715	0.48207203829967776	-0.3214285714285715	0.48207203829967776
MHC_published	locked	10	all3	KP_KL	all	pct_log1	MHC_published	7	3	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.17857142857142855	0.17857142857142855	0.7130952380952381	3594	5040	-0.39285714285714296	0.3833168704269727	-0.3571428571428572	0.431611352038328
IFN_APM	locked	10	all3	KP_KL	no_Cis72	pct_gt0	IFN	5	3	2	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.6999999999999998	0.6999999999999998	0.23333333333333334	28	120	0.7999999999999999	0.10408803866182788	-0.09999999999999999	0.8728885715695384
IFN_APM	locked	10	all3	KP_KL	no_Cis72	pct_ge2	IFN	5	3	2	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.6999999999999998	0.6999999999999998	0.23333333333333334	28	120	0.7999999999999999	0.10408803866182788	-0.49999999999999994	0.3910022189557703
IFN_APM	locked	10	all3	KP_KL	no_Cis72	pct_ge5	IFN	5	3	2	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.6999999999999998	0.6999999999999998	0.23333333333333334	28	120	0.9999999999999999	1.4042654220543602e-24	-0.49999999999999994	0.3910022189557703
IFN_APM	locked	10	all3	KP_KL	no_Cis72	pct_log1	IFN	5	3	2	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.6999999999999998	0.6999999999999998	0.23333333333333334	28	120	0.9999999999999999	1.4042654220543602e-24	-0.3	0.623837664781073
IFN_APM	locked	10	all3	KP_KL	no_Cis72	pct_gt0	APM	5	3	2	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.5999999999999999	0.5999999999999999	0.35	42	120	0.6	0.28475697986529386	-0.19999999999999998	0.7470600781046621
IFN_APM	locked	10	all3	KP_KL	no_Cis72	pct_ge2	APM	5	3	2	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.5999999999999999	0.5999999999999999	0.35	42	120	0.6	0.28475697986529386	-0.7	0.1881204043741873
IFN_APM	locked	10	all3	KP_KL	no_Cis72	pct_ge5	APM	5	3	2	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.5999999999999999	0.5999999999999999	0.35	42	120	0.0	1.0	-0.7	0.1881204043741873
IFN_APM	locked	10	all3	KP_KL	no_Cis72	pct_log1	APM	5	3	2	GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2,GSE180963_KL	0.5999999999999999	0.5999999999999999	0.35	42	120	0.0	1.0	-0.6	0.28475697986529386
