ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
CLEC2B,CLEC2B,0.18658593,0.2265,KLRF1,KLRF1,1.49142,0.6735,Malig_CLDN4low,NK,0.83900297,0.0
KLRF1,KLRF1,1.49142,0.6735,CLEC2B,CLEC2B,0.18658593,0.2265,NK,Malig_CLDN4low,0.83900297,0.0
KLRF1,KLRF1,1.49142,0.6735,CLEC2B,CLEC2B,0.17952333,0.222,NK,Malig_CLDN4high,0.8354717,0.0
CLEC2B,CLEC2B,0.17952333,0.222,KLRF1,KLRF1,1.49142,0.6735,Malig_CLDN4high,NK,0.8354717,0.0
CD48,CD48,1.3744485,0.6755,CD244,CD244,0.26754388,0.1655,T,NK,0.8209962,0.0
CD48,CD48,1.329743,0.66,CD244,CD244,0.26754388,0.1655,NK,NK,0.79864347,0.0
CEACAM6,CEACAM6,1.2643417,0.7535,CEACAM5,CEACAM5,0.32015967,0.2675,Malig_CLDN4high,Malig_CLDN4low,0.7922507,0.0
CLEC2D,CLEC2D,0.708624,0.4195,KLRB1,KLRB1,0.8472611,0.3155,T,T,0.77794254,0.0
LCK,LCK,1.084183,0.5925,CD8B,CD8A_CD8B,0.4644844,0.2245,T,T,0.7743337,0.0
CEACAM6,CEACAM6,1.1890295,0.656,CEACAM5,CEACAM5,0.32015967,0.2675,Malig_CLDN4low,Malig_CLDN4low,0.75459456,0.0
CEACAM6,CEACAM6,1.2643417,0.7535,CEACAM5,CEACAM5,0.23896319,0.23,Malig_CLDN4high,Malig_CLDN4high,0.7516525,0.0
SPP1,SPP1,0.5219552,0.274,CD44,CD44,0.94880694,0.5305,NK,T,0.73538107,0.0
HLA-E,HLA-E,0.81238955,0.6715,KLRC1,KLRC1_KLRD1,0.65545744,0.287,Malig_CLDN4high,NK,0.7339235,1.0
HLA-E,HLA-E,0.81238955,0.6715,KLRC1,KLRC1,0.65545744,0.287,Malig_CLDN4high,NK,0.7339235,1.0
CEACAM6,CEACAM6,1.1890295,0.656,CEACAM5,CEACAM5,0.23896319,0.23,Malig_CLDN4low,Malig_CLDN4high,0.7139963,0.0
LCK,LCK,0.9364741,0.502,CD8B,CD8A_CD8B,0.4644844,0.2245,NK,T,0.70047927,0.0
PSAP,PSAP,1.3094077,0.826,GPR37,GPR37,0.07797002,0.1305,Malig_CLDN4high,Malig_CLDN4high,0.69368887,0.0
CEACAM6,CEACAM6,1.2643417,0.7535,CEACAM1,CEACAM1,0.098130256,0.16,Malig_CLDN4high,Malig_CLDN4high,0.68123597,0.0
HLA-E,HLA-E,0.7042875,0.615,KLRC1,KLRC1_KLRD1,0.65545744,0.287,Malig_CLDN4low,NK,0.6798725,1.0
HLA-E,HLA-E,0.7042875,0.615,KLRC1,KLRC1,0.65545744,0.287,Malig_CLDN4low,NK,0.6798725,1.0
CEACAM6,CEACAM6,1.2643417,0.7535,CEACAM1,CEACAM1,0.081955194,0.1445,Malig_CLDN4high,Malig_CLDN4low,0.67314845,0.0
SPP1,SPP1,0.34385288,0.198,CD44,CD44,0.94880694,0.5305,T,T,0.6463299,0.0
CEACAM6,CEACAM6,1.1890295,0.656,CEACAM1,CEACAM1,0.098130256,0.16,Malig_CLDN4low,Malig_CLDN4high,0.64357984,0.0
PSAP,PSAP,1.1979021,0.7675,GPR37,GPR37,0.07797002,0.1305,Malig_CLDN4low,Malig_CLDN4high,0.63793606,0.0
CEACAM6,CEACAM6,1.1890295,0.656,CEACAM1,CEACAM1,0.081955194,0.1445,Malig_CLDN4low,Malig_CLDN4low,0.6354923,0.0
SPN,SPN,0.71957266,0.4025,ICAM1,ICAM1,0.54148704,0.471,NK,Malig_CLDN4high,0.6305299,0.0
SPP1,SPP1,0.2660258,0.255,CD44,CD44,0.94880694,0.5305,Malig_CLDN4low,T,0.6074164,0.0
CLEC2D,CLEC2D,0.35144436,0.2045,KLRB1,KLRB1,0.8472611,0.3155,NK,T,0.5993527,0.0
HLA-F,HLA-F,0.93317455,0.506,KIR3DL2,KIR3DL2,0.2641086,0.1525,NK,NK,0.5986416,0.0
CXCL2,CXCL2,0.9630906,0.57,DPP4,DPP4,0.2181499,0.3095,Malig_CLDN4high,Malig_CLDN4high,0.5906203,0.0
CXCL2,CXCL2,0.9630906,0.57,DPP4,DPP4,0.21557672,0.2955,Malig_CLDN4high,Malig_CLDN4low,0.58933365,0.0
AREG,AREG,0.6140962,0.245,ICAM1,ICAM1,0.54148704,0.471,NK,Malig_CLDN4high,0.57779163,0.0
ALOX5,ALOX5,0.08950696,0.1275,ALOX5AP,ALOX5AP,1.0512342,0.5165,Malig_CLDN4high,NK,0.5703706,0.0
ITGAL,ITGAL_ITGB2,0.35974312,0.22,ICAM3,ICAM3,0.7779021,0.44,NK,NK,0.5688226,0.0
HLA-E,HLA-E,0.81238955,0.6715,KLRC2,KLRC2_KLRD1,0.3127364,0.164,Malig_CLDN4high,NK,0.56256294,1.0
HLA-E,HLA-E,0.81238955,0.6715,KLRC2,KLRC2,0.3127364,0.164,Malig_CLDN4high,NK,0.56256294,1.0
CXCL2,CXCL2,0.9039113,0.52,DPP4,DPP4,0.2181499,0.3095,Malig_CLDN4low,Malig_CLDN4high,0.5610306,0.0
CXCL2,CXCL2,0.9039113,0.52,DPP4,DPP4,0.21557672,0.2955,Malig_CLDN4low,Malig_CLDN4low,0.559744,0.0
AREG,AREG,0.6140962,0.245,EGFR,EGFR,0.49261254,0.4685,NK,Malig_CLDN4high,0.5533544,0.0
SPN,SPN,0.71957266,0.4025,ICAM1,ICAM1,0.37810597,0.3945,NK,Malig_CLDN4low,0.54883933,0.0
LGALS9,LGALS9,0.14870752,0.2185,CD44,CD44,0.94880694,0.5305,Malig_CLDN4low,T,0.54875726,0.0
LGALS9,LGALS9,0.14743964,0.222,CD44,CD44,0.94880694,0.5305,Malig_CLDN4high,T,0.5481233,0.0
CD58,CD58,0.1882381,0.128,CD2,CD2,0.9032691,0.4625,T,NK,0.5457536,0.0
LGALS9,LGALS9,0.14253671,0.102,CD44,CD44,0.94880694,0.5305,T,T,0.5456718,0.0
SPP1,SPP1,0.14180176,0.165,CD44,CD44,0.94880694,0.5305,Malig_CLDN4high,T,0.54530436,0.0
TNFSF12,TNFSF12,0.088189445,0.17,TNFRSF12A,TNFRSF12A,0.99837005,0.6875,Malig_CLDN4high,Malig_CLDN4high,0.54327977,0.0
TNFSF12,TNFSF12,0.0804736,0.1655,TNFRSF12A,TNFRSF12A,0.99837005,0.6875,Malig_CLDN4low,Malig_CLDN4high,0.5394218,0.0
CD58,CD58,0.1735544,0.1105,CD2,CD2,0.9032691,0.4625,NK,NK,0.53841174,0.0
FGFR2,FGFR2,0.11727456,0.1545,CD44,CD44,0.94880694,0.5305,Malig_CLDN4high,T,0.53304076,0.0
HBEGF,HBEGF,0.112713225,0.17,CD44,CD44,0.94880694,0.5305,Malig_CLDN4high,T,0.5307601,0.0
ITGAL,ITGAL_ITGB2,0.35974312,0.22,ICAM3,ICAM3,0.6946277,0.4225,NK,T,0.52718544,0.0
HBEGF,HBEGF,0.09435989,0.1505,CD44,CD44,0.94880694,0.5305,Malig_CLDN4low,T,0.52158344,0.0
SPP1,SPP1,0.5219552,0.274,CD44,CD44,0.51149654,0.2875,NK,NK,0.5167259,0.0
SIRPG,SIRPG,0.23489808,0.151,CD47,CD47,0.7970673,0.635,T,Malig_CLDN4high,0.5159827,0.0
AREG,AREG,0.48912194,0.395,ICAM1,ICAM1,0.54148704,0.471,Malig_CLDN4high,Malig_CLDN4high,0.5153045,0.0
TGFB1,TGFB1,0.5376791,0.3175,EGFR,EGFR,0.49261254,0.4685,NK,Malig_CLDN4high,0.5151458,0.0
CD58,CD58,0.12309395,0.1965,CD2,CD2,0.9032691,0.4625,Malig_CLDN4high,NK,0.5131815,0.0
HLA-E,HLA-E,0.7042875,0.615,KLRC2,KLRC2_KLRD1,0.3127364,0.164,Malig_CLDN4low,NK,0.50851196,1.0
HLA-E,HLA-E,0.7042875,0.615,KLRC2,KLRC2,0.3127364,0.164,Malig_CLDN4low,NK,0.50851196,1.0
HLA-F,HLA-F,0.743567,0.4355,KIR3DL2,KIR3DL2,0.2641086,0.1525,T,NK,0.5038378,0.0
CDH1,CDH1,0.7386785,0.6665,ITGAE,ITGAE_ITGB7,0.26773965,0.1745,Malig_CLDN4high,T,0.5032091,0.0
AREG,AREG,0.45794085,0.3465,ICAM1,ICAM1,0.54148704,0.471,Malig_CLDN4low,Malig_CLDN4high,0.49971396,0.0
AREG,AREG,0.6140962,0.245,ICAM1,ICAM1,0.37810597,0.3945,NK,Malig_CLDN4low,0.49610108,0.0
CD58,CD58,0.0785017,0.149,CD2,CD2,0.9032691,0.4625,Malig_CLDN4low,NK,0.4908854,0.0
AREG,AREG,0.48912194,0.395,EGFR,EGFR,0.49261254,0.4685,Malig_CLDN4high,Malig_CLDN4high,0.49086726,0.0
AREG,AREG,0.6140962,0.245,EGFR,EGFR,0.35898593,0.399,NK,Malig_CLDN4low,0.4865411,0.0
SPP1,SPP1,0.5219552,0.274,PTGER4,PTGER4,0.44952625,0.252,NK,NK,0.48574072,0.0
ALOX5,ALOX5,0.08950696,0.1275,ALOX5AP,ALOX5AP,0.87342453,0.4415,Malig_CLDN4high,T,0.48146576,0.0
CDH1,CDH1,0.7386785,0.6665,ITGAE,ITGAE_ITGB7,0.2221216,0.1355,Malig_CLDN4high,NK,0.48040006,0.0
AREG,AREG,0.45794085,0.3465,EGFR,EGFR,0.49261254,0.4685,Malig_CLDN4low,Malig_CLDN4high,0.4752767,0.0
CDH1,CDH1,0.7386785,0.6665,KLRG1,KLRG1,0.20711657,0.1185,Malig_CLDN4high,T,0.47289753,0.0
LGALS9,LGALS9,0.14870752,0.2185,CD47,CD47,0.7970673,0.635,Malig_CLDN4low,Malig_CLDN4high,0.4728874,0.0
LGALS9,LGALS9,0.14743964,0.222,CD47,CD47,0.7970673,0.635,Malig_CLDN4high,Malig_CLDN4high,0.47225347,0.0
CDH1,CDH1,0.7386785,0.6665,KLRG1,KLRG1,0.20269041,0.116,Malig_CLDN4high,NK,0.47068447,0.0
ITGAL,ITGAL_ITGB2,0.16261484,0.114,ICAM3,ICAM3,0.7779021,0.44,T,NK,0.47025847,0.0
LGALS9,LGALS9,0.14253671,0.102,CD47,CD47,0.7970673,0.635,T,Malig_CLDN4high,0.469802,0.0
SIRPG,SIRPG,0.23489808,0.151,CD47,CD47,0.6796601,0.3855,T,NK,0.4572791,0.0
CLEC2D,CLEC2D,0.06205151,0.105,KLRB1,KLRB1,0.8472611,0.3155,Malig_CLDN4low,T,0.4546563,1.0
EFNA1,EFNA1,0.70903426,0.635,EPHA2,EPHA2,0.19556487,0.2765,Malig_CLDN4high,Malig_CLDN4high,0.45229957,0.0
ITGAL,ITGAL_ITGB2,0.35974312,0.22,ICAM1,ICAM1,0.54148704,0.471,NK,Malig_CLDN4high,0.45061508,0.0
TGFB1,TGFB1,0.5376791,0.3175,EGFR,EGFR,0.35898593,0.399,NK,Malig_CLDN4low,0.4483325,0.0
SPP1,SPP1,0.5219552,0.274,CD44,CD44,0.37344933,0.3745,NK,Malig_CLDN4low,0.44770226,0.1
SELL,SELL,0.47983766,0.2755,SELPLG,SELPLG,0.4141044,0.241,T,NK,0.44697103,0.0
SPP1,SPP1,0.5219552,0.274,CD44,CD44,0.36306098,0.3625,NK,Malig_CLDN4high,0.4425081,0.26
SIRPG,SIRPG,0.23489808,0.151,CD47,CD47,0.6448214,0.5495,T,Malig_CLDN4low,0.43985975,0.0
SPN,SPN,0.3375341,0.222,ICAM1,ICAM1,0.54148704,0.471,T,Malig_CLDN4high,0.43951058,0.0
CDH1,CDH1,0.7386785,0.6665,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4high,Malig_CLDN4low,0.43709224,0.0
AREG,AREG,0.48912194,0.395,ICAM1,ICAM1,0.37810597,0.3945,Malig_CLDN4high,Malig_CLDN4low,0.43361396,0.0
ITGAL,ITGAL_ITGB2,0.16261484,0.114,ICAM3,ICAM3,0.6946277,0.4225,T,T,0.42862126,0.0
CDH1,CDH1,0.7386785,0.6665,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4high,Malig_CLDN4high,0.42774117,0.0
SPP1,SPP1,0.34385288,0.198,CD44,CD44,0.51149654,0.2875,T,NK,0.4276747,0.76
AREG,AREG,0.48912194,0.395,EGFR,EGFR,0.35898593,0.399,Malig_CLDN4high,Malig_CLDN4low,0.42405394,0.0
TNFSF12,TNFSF12,0.088189445,0.17,TNFRSF12A,TNFRSF12A,0.75365597,0.5905,Malig_CLDN4high,Malig_CLDN4low,0.4209227,0.0
AREG,AREG,0.45794085,0.3465,ICAM1,ICAM1,0.37810597,0.3945,Malig_CLDN4low,Malig_CLDN4low,0.4180234,0.0
TNFSF12,TNFSF12,0.0804736,0.1655,TNFRSF12A,TNFRSF12A,0.75365597,0.5905,Malig_CLDN4low,Malig_CLDN4low,0.4170648,0.0
EFNA1,EFNA1,0.70903426,0.635,EPHA2,EPHA2,0.121707104,0.2035,Malig_CLDN4high,Malig_CLDN4low,0.41537067,0.0
LGALS9,LGALS9,0.14870752,0.2185,CD47,CD47,0.6796601,0.3855,Malig_CLDN4low,NK,0.4141838,0.0
ITGAL,ITGAL_ITGB2,0.35974312,0.22,F11R,F11R,0.4683044,0.5375,NK,Malig_CLDN4high,0.41402376,0.0
LGALS9,LGALS9,0.14743964,0.222,CD47,CD47,0.6796601,0.3855,Malig_CLDN4high,NK,0.41354987,0.04
SPP1,SPP1,0.5219552,0.274,PTGER4,PTGER4,0.30372986,0.188,NK,T,0.4128425,0.0
VEGFA,VEGFA,0.5740129,0.553,NRP2,NRP2,0.24984233,0.3015,Malig_CLDN4high,Malig_CLDN4high,0.4119276,0.0
LGALS9,LGALS9,0.14253671,0.102,CD47,CD47,0.6796601,0.3855,T,NK,0.4110984,0.04
AREG,AREG,0.45794085,0.3465,EGFR,EGFR,0.35898593,0.399,Malig_CLDN4low,Malig_CLDN4low,0.4084634,0.0
CDH1,CDH1,0.5455385,0.5445,ITGAE,ITGAE_ITGB7,0.26773965,0.1745,Malig_CLDN4low,T,0.40663907,0.0
BAG6,BAG6,0.30452484,0.394,NCR3,NCR3,0.49800286,0.288,Malig_CLDN4low,NK,0.40126383,0.0
CCL20,CCL20,0.41728204,0.297,CXCR3,CXCR3,0.3818721,0.2295,Malig_CLDN4high,T,0.39957708,0.0
LGALS9,LGALS9,0.14870752,0.2185,CD47,CD47,0.6448214,0.5495,Malig_CLDN4low,Malig_CLDN4low,0.39676446,0.42
SPP1,SPP1,0.34385288,0.198,PTGER4,PTGER4,0.44952625,0.252,T,NK,0.39668956,0.0
LGALS9,LGALS9,0.14743964,0.222,CD47,CD47,0.6448214,0.5495,Malig_CLDN4high,Malig_CLDN4low,0.39613053,0.52
EFNA1,EFNA1,0.70903426,0.635,EPHA4,EPHA4,0.0811409,0.12,Malig_CLDN4high,Malig_CLDN4high,0.39508757,0.0
EFNA1,EFNA1,0.70903426,0.635,EPHA4,EPHA4,0.078332976,0.115,Malig_CLDN4high,Malig_CLDN4low,0.3936836,0.0
LGALS9,LGALS9,0.14253671,0.102,CD47,CD47,0.6448214,0.5495,T,Malig_CLDN4low,0.39367905,0.6
VEGFA,VEGFA,0.5374148,0.5055,NRP2,NRP2,0.24984233,0.3015,Malig_CLDN4low,Malig_CLDN4high,0.39362857,0.0
SPP1,SPP1,0.2660258,0.255,CD44,CD44,0.51149654,0.2875,Malig_CLDN4low,NK,0.38876116,1.0
CDH1,CDH1,0.5455385,0.5445,ITGAE,ITGAE_ITGB7,0.2221216,0.1355,Malig_CLDN4low,NK,0.38383004,0.0
AREG,AREG,0.22575486,0.1185,ICAM1,ICAM1,0.54148704,0.471,T,Malig_CLDN4high,0.38362095,0.02
VEGFA,VEGFA,0.5740129,0.553,NRP1,NRP1,0.19302273,0.2655,Malig_CLDN4high,Malig_CLDN4low,0.3835178,0.0
ITGAL,ITGAL_ITGB2,0.35974312,0.22,F11R,F11R,0.40645832,0.495,NK,Malig_CLDN4low,0.38310072,0.0
VEGFA,VEGFA,0.5740129,0.553,NRP1,NRP1,0.18376018,0.253,Malig_CLDN4high,Malig_CLDN4high,0.37888652,0.0
CCL20,CCL20,0.3740926,0.265,CXCR3,CXCR3,0.3818721,0.2295,Malig_CLDN4low,T,0.37798235,0.0
PSAP,PSAP,0.6774899,0.383,GPR37,GPR37,0.07797002,0.1305,NK,Malig_CLDN4high,0.37772995,1.0
TGFB1,TGFB1,0.5376791,0.3175,TGFBR3,TGFBR3,0.21585818,0.1285,NK,NK,0.37676862,0.0
CDH1,CDH1,0.5455385,0.5445,KLRG1,KLRG1,0.20711657,0.1185,Malig_CLDN4low,T,0.3763275,0.0
TGFB1,TGFB1,0.25590402,0.1695,EGFR,EGFR,0.49261254,0.4685,T,Malig_CLDN4high,0.37425828,0.0
CDH1,CDH1,0.5455385,0.5445,KLRG1,KLRG1,0.20269041,0.116,Malig_CLDN4low,NK,0.37411445,0.0
TGFB1,TGFB1,0.5376791,0.3175,ITGB6,ITGAV_ITGB6,0.2009062,0.2785,NK,Malig_CLDN4high,0.36929265,0.0
ITGAL,ITGAL_ITGB2,0.35974312,0.22,ICAM1,ICAM1,0.37810597,0.3945,NK,Malig_CLDN4low,0.36892456,0.0
BAG6,BAG6,0.23871821,0.3445,NCR3,NCR3,0.49800286,0.288,Malig_CLDN4high,NK,0.36836052,0.0
EREG,EREG,0.23820272,0.243,EGFR,EGFR,0.49261254,0.4685,Malig_CLDN4high,Malig_CLDN4high,0.36540765,0.0
VEGFA,VEGFA,0.5374148,0.5055,NRP1,NRP1,0.19302273,0.2655,Malig_CLDN4low,Malig_CLDN4low,0.36521876,0.0
DSC2,DSC2,0.2192187,0.3025,DSG2,DSG2,0.50540245,0.5285,Malig_CLDN4high,Malig_CLDN4high,0.3623106,0.0
SELL,SELL,0.47983766,0.2755,SELPLG,SELPLG,0.24216637,0.1615,T,T,0.36100203,0.0
VEGFA,VEGFA,0.5374148,0.5055,NRP1,NRP1,0.18376018,0.253,Malig_CLDN4low,Malig_CLDN4high,0.36058748,0.0
AREG,AREG,0.22575486,0.1185,EGFR,EGFR,0.49261254,0.4685,T,Malig_CLDN4high,0.3591837,0.0
SPP1,SPP1,0.34385288,0.198,CD44,CD44,0.37344933,0.3745,T,Malig_CLDN4low,0.3586511,1.0
ITGAM,ITGAM_ITGB2,0.17492698,0.112,ICAM1,ICAM1,0.54148704,0.471,NK,Malig_CLDN4high,0.35820702,0.0
SPN,SPN,0.3375341,0.222,ICAM1,ICAM1,0.37810597,0.3945,T,Malig_CLDN4low,0.35782003,0.0
SPP1,SPP1,0.2660258,0.255,PTGER4,PTGER4,0.44952625,0.252,Malig_CLDN4low,NK,0.35777605,0.0
VEGFA,VEGFA,0.5740129,0.553,NRP2,NRP2,0.13948436,0.1825,Malig_CLDN4high,Malig_CLDN4low,0.3567486,0.0
CX3CL1,CX3CL1,0.17379273,0.2155,CX3CR1,CX3CR1,0.53860646,0.2985,Malig_CLDN4high,NK,0.3561996,0.0
SIRPG,SIRPG,0.23489808,0.151,CD47,CD47,0.47551984,0.305,T,T,0.35520896,0.4
TGFB1,TGFB1,0.5376791,0.3175,ITGB6,ITGAV_ITGB6,0.16953143,0.236,NK,Malig_CLDN4low,0.35360527,0.0
SPP1,SPP1,0.34385288,0.198,CD44,CD44,0.36306098,0.3625,T,Malig_CLDN4high,0.3534569,1.0
ITGAL,ITGAL_ITGB2,0.16261484,0.114,ICAM1,ICAM1,0.54148704,0.471,T,Malig_CLDN4high,0.35205093,0.0
EFNA1,EFNA1,0.50599664,0.516,EPHA2,EPHA2,0.19556487,0.2765,Malig_CLDN4low,Malig_CLDN4high,0.35078076,0.0
EREG,EREG,0.20378965,0.1775,EGFR,EGFR,0.49261254,0.4685,Malig_CLDN4low,Malig_CLDN4high,0.3482011,0.0
FASLG,FASLG,0.24158852,0.147,TNFRSF1A,TNFRSF1A,0.4539764,0.545,NK,Malig_CLDN4high,0.34778246,0.0
SPP1,SPP1,0.5219552,0.274,ITGA4,ITGA4_ITGB1,0.17263985,0.1185,NK,T,0.34729752,0.0
FN1,FN1,0.2346142,0.2375,ITGB1,ITGA3_ITGB1,0.45705438,0.5165,Malig_CLDN4high,Malig_CLDN4high,0.34583429,0.0
FN1,FN1,0.2308462,0.232,ITGB1,ITGA3_ITGB1,0.45705438,0.5165,Malig_CLDN4low,Malig_CLDN4high,0.34395027,0.0
CDH1,CDH1,0.5455385,0.5445,ITGA2,ITGA2_ITGB1,0.13550597,0.2,Malig_CLDN4low,Malig_CLDN4low,0.34052223,0.0
CX3CL1,CX3CL1,0.14150393,0.1905,CX3CR1,CX3CR1,0.53860646,0.2985,Malig_CLDN4low,NK,0.3400552,0.0
VEGFA,VEGFA,0.5374148,0.5055,NRP2,NRP2,0.13948436,0.1825,Malig_CLDN4low,Malig_CLDN4low,0.33844957,0.0
CDH1,CDH1,0.5455385,0.5445,ITGA2,ITGA2_ITGB1,0.11680385,0.177,Malig_CLDN4low,Malig_CLDN4high,0.33117115,0.0
LGALS9,LGALS9,0.14870752,0.2185,CD44,CD44,0.51149654,0.2875,Malig_CLDN4low,NK,0.33010203,0.92
LGALS9,LGALS9,0.14743964,0.222,CD44,CD44,0.51149654,0.2875,Malig_CLDN4high,NK,0.3294681,0.92
LGALS9,LGALS9,0.14253671,0.102,CD44,CD44,0.51149654,0.2875,T,NK,0.32701662,0.98
SPP1,SPP1,0.14180176,0.165,CD44,CD44,0.51149654,0.2875,Malig_CLDN4high,NK,0.32664916,1.0
DSC2,DSC2,0.14777754,0.2355,DSG2,DSG2,0.50540245,0.5285,Malig_CLDN4low,Malig_CLDN4high,0.32659,0.0
