gene	feature	unit	stratum	cohort	n	rho	abs_rho	rho_raw	rho_eligible	n_unique_x	n_unique_y	spearman_p	cliff	abs_cliff	cliff_eligible	n_high_gene	n_low_gene	OR	OR_low	OR_high	fisher_p	OR_eligible	a_high_high	b_high_low	c_low_high	d_low_low	OR_reason	OR_extreme	n_lines
Tacstd2	Macrophages_mMCPcounter	mouse	pan-cancer	baseline	209	0.25601080130623577	0.25601080130623577	0.25601080130623577	True	162	209	0.00018295906378528346	0.28644688644688654	0.28644688644688654	True	105	104	3.062326869806094	1.7428070795294548	5.380885794925931	0.00010180250614981679	True	67	38	38	66	ok	3.062326869806094	
Tacstd2	Mast activated_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.016578697846990603	0.016578697846990603	0.016578697846990603	True	240	169	0.7771201680495082	-0.0057383497616734225	0.0057383497616734225	True	147	147	0.9215999999999999	0.5833445208166037	1.4559947504281503	0.8155901543440685	True	72	75	75	72	ok	1.0850694444444446	
Tacstd2	Mast resting_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.16346692020397127	0.16346692020397127	0.16346692020397127	True	240	130	0.004956334244230577	0.20310981535471329	0.20310981535471329	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	Mast_mMCPcounter	mouse	pan-cancer	baseline	294	0.3928697528481211	0.3928697528481211	0.3928697528481211	True	240	193	2.7350535222136823e-12	0.443935397288167	0.443935397288167	True	147	147	5.137777777777778	3.1285605173287414	8.437350131991538	3.7548872600918355e-11	True	102	45	45	102	ok	5.137777777777778	
Tacstd2	Mast_xCell	mouse	pan-cancer	baseline	294	0.020539646490967185	0.020539646490967185	0.020539646490967185	True	240	279	0.7257997181022044	-0.04373177842565601	0.04373177842565601	True	147	147	0.7409069059445601	0.4684134476489915	1.1719199054415173	0.2433982413524891	True	68	79	79	68	ok	1.3496972318339102	
Tacstd2	Memory B_mMCPcounter	mouse	pan-cancer	baseline	293	0.06459788402591446	0.06459788402591446	0.06459788402591446	True	239	163	0.27039099055084	0.091324200913242	0.091324200913242	True	147	146	1.4078859434172422	0.8890436051386668	2.229522622079597	0.16148931623918097	True	80	67	67	79	ok	1.4078859434172422	
Tacstd2	Monocyte_quanTIseq	mouse	pan-cancer	baseline	294	-0.24236638204256972	0.24236638204256972	-0.24236638204256972	True	240	119	2.6595684474101793e-05	-0.16090517839788976	0.16090517839788976	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	Monocyte_xCell	mouse	pan-cancer	baseline	294	0.21479563940624322	0.21479563940624322	0.21479563940624322	True	240	246	0.00020669381774149573	0.2525336665278357	0.2525336665278357	True	147	147	1.7777777777777777	1.1200661146792392	2.821702920693735	0.01950224284971591	True	84	63	63	84	ok	1.7777777777777777	
Tacstd2	Monocytes_CIBERSORT_abs	mouse	pan-cancer	baseline	294	-0.1559850129752287	0.1559850129752287	-0.1559850129752287	True	240	164	0.007370721108419992	-0.09056411680318388	0.09056411680318388	True	147	147	0.5945710553055596	0.3749281113125834	0.9428867271903124	0.03558940134637445	True	64	83	83	64	ok	1.6818847656249998	
Tacstd2	Monocytes_mMCPcounter	mouse	pan-cancer	baseline	294	-0.11181894837759654	0.11181894837759654	-0.11181894837759654	True	240	290	0.05547491056324535	-0.060669165625433896	0.060669165625433896	True	147	147	0.5945710553055596	0.3749281113125834	0.9428867271903124	0.03558940134637445	True	64	83	83	64	ok	1.6818847656249998	
Tacstd2	Myeloid dendritic activated_xCell	mouse	pan-cancer	baseline	294	0.08192666488057461	0.08192666488057461	0.08192666488057461	True	240	268	0.16117766955354285	0.12138460826507469	0.12138460826507469	True	147	147	1.277882797731569	0.8082427582267724	2.0204133326488627	0.35076929819604247	True	78	69	69	78	ok	1.277882797731569	
Tacstd2	Myeloid dendritic_xCell	mouse	pan-cancer	baseline	294	0.43585913269939197	0.43585913269939197	0.43585913269939197	True	240	197	4.616958484458285e-15	0.4849368318756073	0.4849368318756073	True	147	147	4.820888468809073	2.9444121339105105	7.893244753692029	1.8742520777144965e-10	True	101	46	46	101	ok	4.820888468809073	
Tacstd2	NK activated_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.11839508580369831	0.11839508580369831	0.11839508580369831	True	240	189	0.04250467859302653	0.1327687537600073	0.1327687537600073	True	147	147	1.987637731792529	1.2497573525996615	3.161176643311887	0.005033587633537382	True	86	61	61	86	ok	1.987637731792529	
Tacstd2	NK resting_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.22601982118290798	0.22601982118290798	0.22601982118290798	True	240	174	9.243627007257146e-05	0.22976537553797027	0.22976537553797027	True	147	147	1.681884765625	1.0605727826712317	2.6671779731295864	0.03558940134637445	True	83	64	64	83	ok	1.681884765625	
Tacstd2	NK_EPIC	mouse	pan-cancer	baseline	294	0.054996737222487116	0.054996737222487116	0.054996737222487116	True	240	294	0.34737568165492444	0.03475403766948948	0.03475403766948948	True	147	147	1.0850694444444446	0.6868156631100076	1.714252837414389	0.8155901543440685	True	75	72	72	75	ok	1.0850694444444446	
Tacstd2	NK_mMCPcounter	mouse	pan-cancer	baseline	294	0.17654985920181987	0.17654985920181987	0.17654985920181987	True	240	181	0.0023799254774553597	0.22273126937849974	0.22273126937849974	True	147	147	2.224648089629417	1.3954188252712947	3.546647811440861	0.0010564934377523551	True	88	59	59	88	ok	2.224648089629417	
Tacstd2	NK_quanTIseq	mouse	pan-cancer	baseline	294	0.07900849296439559	0.07900849296439559	0.07900849296439559	True	240	294	0.1766777498142566	0.07751399879679766	0.07751399879679766	True	147	147	1.0275849127416026	0.650484791258627	1.6232981417613779	1.0	True	74	73	73	74	ok	1.0275849127416026	
Tacstd2	NK_xCell	mouse	pan-cancer	baseline	294	0.11137776997620004	0.11137776997620004	0.11137776997620004	True	240	72	0.05645142290399097	0.1388310426211301	0.1388310426211301	True	147	147	1.5914792899408283	1.0043467100589412	2.521844603007583	0.06182003682175443	True	82	65	65	82	ok	1.5914792899408283	
Tacstd2	Neutrophil_TIMER	mouse	pan-cancer	baseline	294	-0.004516713495234689	0.004516713495234689	-0.004516713495234689	True	240	294	0.938531284073674	-0.005969734832708573	0.005969734832708573	True	147	147	1.1458044038881172	0.7251361245737874	1.8105121059043456	0.6408843645662102	True	76	71	71	76	ok	1.1458044038881172	
Tacstd2	Neutrophil_quanTIseq	mouse	pan-cancer	baseline	294	0.37201557363750043	0.37201557363750043	0.37201557363750043	True	240	274	4.4107674407883624e-11	0.39478920820028685	0.39478920820028685	True	147	147	4.0	2.462852263499576	6.496532592363005	1.6145937693540933e-08	True	98	49	49	98	ok	4.0	
Tacstd2	Neutrophil_xCell	mouse	pan-cancer	baseline	294	0.2510665475189203	0.2510665475189203	0.2510665475189203	True	240	198	1.3213757850907862e-05	0.30445647646813834	0.30445647646813834	True	147	147	2.640625	1.6491151302714333	4.228267791999039	6.813658763128615e-05	True	91	56	56	91	ok	2.640625	
Tacstd2	Neutrophils_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.35796933003641135	0.35796933003641135	0.35796933003641135	True	240	193	2.573822370361398e-10	0.3586005830903789	0.3586005830903789	True	147	147	3.3376479289940826	2.069100624164563	5.383930374297975	8.144620337882563e-07	True	95	52	52	95	ok	3.3376479289940826	
Tacstd2	Neutrophils_mMCPcounter	mouse	pan-cancer	baseline	294	0.5268835970849228	0.5268835970849228	0.5268835970849228	True	240	133	2.1105400006563064e-22	0.4758665370910269	0.4758665370910269	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	Plasma_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.2935000517687117	0.2935000517687117	0.2935000517687117	True	240	262	2.9858962333982886e-07	0.33601740015734194	0.33601740015734194	True	147	147	2.3546373365041617	1.4749575996607023	3.758967029109733	0.00044714070695384985	True	89	58	58	89	ok	2.3546373365041617	
Tacstd2	Plasmacytoid dendritic_xCell	mouse	pan-cancer	baseline	294	0.10417734263599467	0.10417734263599467	0.10417734263599467	True	240	115	0.07450240773000762	0.17372391133324072	0.17372391133324072	True	147	147	1.7777777777777777	1.1200661146792392	2.821702920693735	0.01950224284971591	True	84	63	63	84	ok	1.7777777777777777	
Tacstd2	T CD4 Th1_xCell	mouse	pan-cancer	baseline	294	-0.04507536762976221	0.04507536762976221	-0.04507536762976221	True	240	257	0.44131146148542116	-0.06825859595538897	0.06825859595538897	True	147	147	1.1458044038881172	0.7251361245737874	1.8105121059043456	0.6408843645662102	True	76	71	71	76	ok	1.1458044038881172	
Tacstd2	T CD4 Th2_xCell	mouse	pan-cancer	baseline	294	-0.01726914323087829	0.01726914323087829	-0.01726914323087829	True	240	237	0.7680972392925105	0.0020824656393170216	0.0020824656393170216	True	147	147	0.9731555880204529	0.6160297817595841	1.5373149586865726	1.0	True	73	74	74	73	ok	1.0275849127416026	
Tacstd2	T CD4 central memory_xCell	mouse	pan-cancer	baseline	294	-0.0795515604436232	0.0795515604436232	-0.0795515604436232	True	240	9	0.17371249590696441	-0.07950391040770044	0.07950391040770044	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	T CD4 effector memory_xCell	mouse	pan-cancer	baseline	294	0.1398361612795014	0.1398361612795014	0.1398361612795014	True	240	163	0.016427511407196987	0.10537276134943774	0.10537276134943774	True	147	147	1.681884765625	1.0605727826712317	2.6671779731295864	0.03558940134637445	True	83	64	64	83	ok	1.681884765625	
Tacstd2	T CD4 memory activated_CIBERSORT_abs	mouse	pan-cancer	baseline	294	-0.025056154869515818	0.025056154869515818	-0.025056154869515818	True	240	77	0.6687526648263263	0.019806562080614487	0.019806562080614487	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	T CD4 memory resting_CIBERSORT_abs	mouse	pan-cancer	baseline	294	-0.22151543238147756	0.22151543238147756	-0.22151543238147756	True	240	128	0.00012829843259553754	-0.19755657364986812	0.19755657364986812	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	T CD4 memory_xCell	mouse	pan-cancer	baseline	294	0.03411318889084678	0.03411318889084678	0.03411318889084678	True	240	174	0.5601645173474056	0.037530658521912175	0.037530658521912175	True	147	147	0.9215999999999999	0.5833445208166037	1.4559947504281503	0.8155901543440685	True	72	75	75	72	ok	1.0850694444444446	
Tacstd2	T CD4 naive_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.11245011304992	0.11245011304992	0.11245011304992	True	240	70	0.054102262461653235	0.03771576657874043	0.03771576657874043	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	T CD4 naive_xCell	mouse	pan-cancer	baseline	294	0.05338525678149585	0.05338525678149585	0.05338525678149585	True	240	23	0.36170682643381924	0.0505807765282984	0.0505807765282984	True	147	147	1.2100000000000002	0.7655681664664824	1.9124358406353625	0.4840847083666908	True	77	70	70	77	ok	1.2100000000000002	
Tacstd2	T CD4 nonregulatory_xCell	mouse	pan-cancer	baseline	294	0.07691211243598071	0.07691211243598071	0.07691211243598071	True	240	26	0.18847670562447047	0.06140959785274647	0.06140959785274647	True	147	147	1.2100000000000002	0.7655681664664824	1.9124358406353625	0.4840847083666908	True	77	70	70	77	ok	1.2100000000000002	
Tacstd2	T CD4_EPIC	mouse	pan-cancer	baseline	294	-0.11510903682655459	0.11510903682655459	-0.11510903682655459	True	240	294	0.04862560511322592	-0.16988291915405618	0.16988291915405618	True	147	147	0.5945710553055596	0.3749281113125834	0.9428867271903124	0.03558940134637445	True	64	83	83	64	ok	1.6818847656249998	
Tacstd2	T CD4_TIMER	mouse	pan-cancer	baseline	294	0.1150038592531616	0.1150038592531616	0.1150038592531616	True	240	294	0.04883308894208064	0.12915914665185801	0.12915914665185801	True	147	147	1.2100000000000002	0.7655681664664824	1.9124358406353625	0.4840847083666908	True	77	70	70	77	ok	1.2100000000000002	
Tacstd2	T CD4_quanTIseq	mouse	pan-cancer	baseline	294	-0.01450759898984845	0.01450759898984845	-0.01450759898984845	True	240	26	0.8043612380863936	0.01818686658336799	0.01818686658336799	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	T CD8 central memory_xCell	mouse	pan-cancer	baseline	294	0.13046044918503183	0.13046044918503183	0.13046044918503183	True	240	179	0.025288301869937177	0.19487250682585966	0.19487250682585966	True	147	147	1.987637731792529	1.2497573525996615	3.161176643311887	0.005033587633537382	True	86	61	61	86	ok	1.987637731792529	
Tacstd2	T CD8 effector memory_xCell	mouse	pan-cancer	baseline	294	0.032233511633306164	0.032233511633306164	0.032233511633306164	True	240	115	0.5819914382913693	0.10639085566199258	0.10639085566199258	True	147	147	1.277882797731569	0.8082427582267724	2.0204133326488627	0.35076929819604247	True	78	69	69	78	ok	1.277882797731569	
Tacstd2	T CD8 naive_xCell	mouse	pan-cancer	baseline	294	0.03761906198588339	0.03761906198588339	0.03761906198588339	True	240	245	0.5205406990467689	0.008514970614095896	0.008514970614095896	True	147	147	0.9215999999999999	0.5833445208166037	1.4559947504281503	0.8155901543440685	True	72	75	75	72	ok	1.0850694444444446	
Tacstd2	T CD8_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.2531269674086853	0.2531269674086853	0.2531269674086853	True	240	268	1.115438026539037e-05	0.33536952195844316	0.33536952195844316	True	147	147	3.3376479289940826	2.069100624164563	5.383930374297975	8.144620337882563e-07	True	95	52	52	95	ok	3.3376479289940826	
Tacstd2	T CD8_EPIC	mouse	pan-cancer	baseline	294	0.00601478325680516	0.00601478325680516	0.00601478325680516	True	240	294	0.9182061285547118	0.061224489795918435	0.061224489795918435	True	147	147	1.34969723183391	0.8533006354416798	2.134866120985826	0.2433982413524891	True	79	68	68	79	ok	1.34969723183391	
Tacstd2	T CD8_TIMER	mouse	pan-cancer	baseline	294	-0.005094242603189908	0.005094242603189908	-0.005094242603189908	True	240	294	0.9306901734987474	-0.01661344810032861	0.01661344810032861	True	147	147	0.9215999999999999	0.5833445208166037	1.4559947504281503	0.8155901543440685	True	72	75	75	72	ok	1.0850694444444446	
Tacstd2	T CD8_quanTIseq	mouse	pan-cancer	baseline	294	0.24637383343299432	0.24637383343299432	0.24637383343299432	True	240	163	1.933148729814011e-05	0.3083437456615299	0.3083437456615299	True	147	147	2.640625	1.6491151302714333	4.228267791999039	6.813658763128615e-05	True	91	56	56	91	ok	2.640625	
Tacstd2	T CD8_xCell	mouse	pan-cancer	baseline	294	-0.005994880280719384	0.005994880280719384	-0.005994880280719384	True	240	139	0.9184758447152335	0.06409366467675515	0.06409366467675515	True	147	147	1.0850694444444446	0.6868156631100076	1.714252837414389	0.8155901543440685	True	75	72	72	75	ok	1.0850694444444446	
Tacstd2	T NK_xCell	mouse	pan-cancer	baseline	294	0.05433710678461411	0.05433710678461411	0.05433710678461411	True	240	265	0.35319786793593766	0.04498125780924611	0.04498125780924611	True	147	147	1.0850694444444446	0.6868156631100076	1.714252837414389	0.8155901543440685	True	75	72	72	75	ok	1.0850694444444446	
Tacstd2	T follicular helper_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.349264071688897	0.349264071688897	0.349264071688897	True	240	248	7.360788307029974e-10	0.3960849645980842	0.3960849645980842	True	147	147	3.5432525951557095	2.191856822314845	5.727855407917827	2.3366165762577637e-07	True	96	51	51	96	ok	3.5432525951557095	
Tacstd2	T gamma delta_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.08862479557078683	0.08862479557078683	0.08862479557078683	True	240	26	0.1294915775371533	0.00865380165671703	0.00865380165671703	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	T gamma delta_xCell	mouse	pan-cancer	baseline	294	0.10382650023937098	0.10382650023937098	0.10382650023937098	True	240	36	0.07548987960032566	0.09991207367300659	0.09991207367300659	True	147	147					False	147	0	147	0	split collapsed or empty cell		
Tacstd2	T regulatory Tregs_xCell	mouse	pan-cancer	baseline	294	-0.05105345548148188	0.05105345548148188	-0.05105345548148188	True	240	51	0.38308609084881606	-0.02559118885649503	0.02559118885649503	True	147	147	0.8727493074792245	0.5523299163473435	1.379051416846415	0.6408843645662102	True	71	76	76	71	ok	1.1458044038881172	
Tacstd2	T_mMCPcounter	mouse	pan-cancer	baseline	286	0.3042100544158518	0.3042100544158518	0.3042100544158518	True	232	278	1.545885267523584e-07	0.35566531370727184	0.35566531370727184	True	143	143	3.254133025759323	2.0057557344254677	5.279497182826586	1.928254596071793e-06	True	92	51	51	92	ok	3.254133025759323	
Tacstd2	Treg_CIBERSORT_abs	mouse	pan-cancer	baseline	294	0.3242077014322684	0.3242077014322684	0.3242077014322684	True	240	190	1.2723258575553526e-08	0.31676616224721177	0.31676616224721177	True	147	147	2.79801652892562	1.7444900528674174	4.487785117073393	2.4502021031446123e-05	True	92	55	55	92	ok	2.79801652892562	
Tacstd2	Tregs_quanTIseq	mouse	pan-cancer	baseline	294	0.18755977191941536	0.18755977191941536	0.18755977191941536	True	240	290	0.0012335755362691578	0.14665185802212033	0.14665185802212033	True	147	147	1.1458044038881172	0.7251361245737874	1.8105121059043456	0.6408843645662102	True	76	71	71	76	ok	1.1458044038881172	
Tacstd2	B derived_mMCPcounter	mouse	Colorectal	baseline	46	0.33656485060684094	0.33656485060684094	0.33656485060684094	True	38	45	0.022193158488275678	0.3270321361058601	0.3270321361058601	True	23	23	2.4197530864197527	0.7403725803358955	7.908457383148233	0.23798425365402487	True	14	9	9	14	ok	2.4197530864197527	
Tacstd2	B memory_CIBERSORT_abs	mouse	Colorectal	baseline	46	0.33679435157341303	0.33679435157341303	0.33679435157341303	True	38	41	0.022096609465897164	0.3289224952741021	0.3289224952741021	True	23	23	5.224489795918367	1.487730873134755	18.346929623193212	0.017369701896998574	True	16	7	7	16	ok	5.224489795918367	
Tacstd2	B memory_xCell	mouse	Colorectal	baseline	46	0.2534478193073154	0.2534478193073154	0.2534478193073154	True	38	24	0.08921862440603552	0.2117202268431002	0.2117202268431002	True	23	23	1.1900826446280992	0.3741807500936691	3.785060296903215	1.0	True	12	11	11	12	ok	1.1900826446280992	
