gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2tpm,pct_expressed,spearman_q,pearson_q,pearson_rank
SLC22A5,622,0.09959562858490784,0.0410983410214074,0.07982148916160894,0.10193566210599336,2.1147810051517966,100.0,0.10263083853946604,0.20548325862781944,661
ADORA1,623,0.09944437428714462,0.041408220927548096,0.07180804942839718,0.14131904674617243,2.728754109044729,100.0,0.10330830141942801,0.25911718365719427,712
CD44,624,0.0991902762388291,0.04193323819414451,0.09381032301349648,0.05443644388890524,4.119616008638883,100.0,0.10428109025057555,0.1274946284257212,597
CD276,625,0.09918030545964487,0.04195395375415385,0.04706078342970974,0.3354123403862927,5.768191116526394,100.0,0.10428109025057555,0.4914607746108952,871
SLC7A6,626,0.09916004226323821,0.041996079708931405,0.0558399146522316,0.2529452176902547,1.622089857557437,100.0,0.10428896603043541,0.40305615937905465,807
TSPAN14,627,0.09896062667955363,0.0424125585980738,0.09199437076899045,0.05930095547981311,4.782570618049247,100.0,0.1051281660805959,0.13614807703212667,605
LY6G6C,628,0.09883341883544515,0.04268004614870306,0.11359366861305047,0.019733953555053196,4.044164493213448,100.0,0.10569332427389279,0.057546616194855564,503
SLC41A3,629,0.09860553828537978,0.04316277818675834,0.10650352301219959,0.028889556119445953,4.734520404949114,100.0,0.10658578520591376,0.07829126832880808,531
RYK,630,0.09856951482510128,0.043239507931872374,0.056168808874950904,0.25015660742434337,4.699903941511828,100.0,0.10658578520591376,0.4005198792314397,804
LYNX1,631,0.0982742550571252,0.0438727481426289,0.10429346529860031,0.032403452205623726,2.234392931626393,100.0,0.10794792902372938,0.08504317799456344,544
SLC12A3,632,0.09796332976996558,0.044548002110405306,0.13360628502446495,0.006041132254482653,0.2197465303621469,95.72446555819477,0.10928596337411652,0.022461265340625088,410
CALHM2,633,0.09795438207704196,0.044567562934841515,0.07611583230842373,0.11890509911433601,5.135193835512098,100.0,0.10928596337411652,0.22932921493449387,683
PLXNA3,634,0.09792294589577592,0.044636343784367434,0.09039942344644995,0.0638648632255365,4.707410734703471,100.0,0.1093243296530207,0.14366910828131194,615
HLA-DOA,635,0.09770286505928862,0.04512037318863014,0.09814751114283589,0.04414695812472125,4.341972476466512,100.0,0.11030798084562819,0.10892295566809104,575
CACNA1I,636,0.0974570577789038,0.04566618847945754,0.059555903165567824,0.22267935308940154,0.2828540341077945,97.14964370546319,0.1113096763203107,0.3666129324848265,783
CPM,637,0.09730170200001383,0.04601400684125826,0.10004604072291667,0.04018713727409309,3.336396964907691,100.0,0.11198136028549852,0.1006370126124857,565
IL9R,638,0.09708141313672715,0.046511009764122126,0.08321205173632128,0.08814767882851628,0.1932756031406088,89.07363420427554,0.11247513381983282,0.1839215403148387,653
CEACAM3,639,0.09696151504585422,0.04678340383384871,0.08640816887212786,0.07656241527026668,0.151692142808729,85.98574821852732,0.11292982151777546,0.16475690167082307,639
SLC26A9,640,0.0967112588359005,0.047356267077829986,0.11886590847272788,0.014673826564777316,1.438792084332459,100.0,0.11370390146951029,0.045676550830126596,478
TMPRSS11E,641,0.09668688749532788,0.047412368421196296,0.041353991133112465,0.3973562566488835,0.09827673601686915,49.8812351543943,0.11370390146951029,0.5573400139044391,902
TSPAN31,642,0.09665609790791357,0.047483323780592404,0.09202182138108912,0.05922483115334097,4.284589564911928,100.0,0.11370390146951029,0.136090019740338,604
CD109,643,0.09661797602831701,0.04757129983035171,0.09752077703302098,0.045524170292835474,3.3041976508382103,100.0,0.11370390146951029,0.11170321161679245,578
CSF2RB,644,0.09655992036242174,0.04770554050543064,0.06925190567334244,0.15607140442896056,1.943980465905767,100.0,0.11392304365123802,0.28076609099580635,721
OR4X2,645,0.09649870860504935,0.04784742240629619,0.04839741886305763,0.321851549911087,0.0050015103608796255,3.800475059382423,0.11416002654336443,0.4794908378306222,859
ADAM23,646,0.09613685190508225,0.04869340245615874,-0.02282300006654686,0.6405304076474365,0.7706161664219068,99.2874109263658,0.11588097513174277,0.7668604209625168,1486
ESYT3,647,0.09613465379176339,0.048698579388573256,0.11224290650803218,0.021252532262724763,1.0117270539731162,100.0,0.11588097513174277,0.06124115055685059,509
PCDHGB5,648,0.09577222880686762,0.04955847159088387,0.10467399332812535,0.03177362985228852,2.107915899286446,100.0,0.11750932546394696,0.08371851093954367,542
LGR6,649,0.09574408547852503,0.049625772353208336,0.1004795289899558,0.03932635284545362,4.81996965719753,100.0,0.1175647722031316,0.09905090779779029,562
CHRM4,650,0.09553500223082506,0.05012816050990109,0.004854271881007288,0.920895486591456,0.7041738805474396,96.91211401425178,0.11864994313439897,0.9564908527212409,1192
KCNMB3,651,0.09536666624585957,0.050535721087633934,0.10384217269780416,0.03316418432036772,0.7345404168886406,100.0,0.11950894465688695,0.08686939474131544,545
IL2RA,652,0.09533769965028704,0.05060613073236758,0.05481621090186839,0.2617627465990934,1.2578414086680139,100.0,0.11956982521672377,0.4139036459809645,813
OR8H1,653,0.09525763588080849,0.05080116934456565,0.04475973327790982,0.3596031216830061,0.0025385077876574273,8.551068883610451,0.11992480629224184,0.5177794069766956,884
CASD1,654,0.09507564504812697,0.05124684109263628,0.058976406598332046,0.22722111006936901,3.2756918531996146,100.0,0.12065769006595191,0.3718037357308685,787
SLC12A4,655,0.09497826912814666,0.051486638375664695,0.0742716251049029,0.1281350449742221,3.4757237093868203,100.0,0.121115756530452,0.24105236500069752,699
NRP1,656,0.09474170053247177,0.052073111138982005,0.04845402594221011,0.3212852270992534,3.455996695660727,100.0,0.12208920169974573,0.47942059807396953,858
TAS1R3,657,0.09471607274714687,0.05213697742813878,0.06785102453669005,0.16463540594157447,1.4090559647388454,100.0,0.12208920169974573,0.29193379146932874,731
ABCG4,658,0.09470746131216562,0.05215845239228238,0.13061489561055883,0.007284929412039172,0.950379762788986,100.0,0.12208920169974573,0.026071866358327356,428
LRRC37A2,659,0.094518001276903,0.05263279096836646,0.093478535038508,0.055299595210609946,1.3064325675907384,100.0,0.1226102937907629,0.12906453040872087,598
SLC24A3,660,0.09428208356647073,0.05322845969135947,0.0883078248614142,0.07028407739385832,2.545770726471056,100.0,0.12358420346380684,0.1548563581756039,625
PDCD1LG2,661,0.09407864371672052,0.05374662086560059,0.0759583634851891,0.11967234341557392,1.7829468247732756,99.7624703087886,0.12446341181419791,0.23047688008884273,685
ERVW-1,662,0.09397979324293262,0.05399990374938858,0.07223859812931735,0.13894290745147017,0.19006967862950358,95.72446555819477,0.12494186891712467,0.25634056736566896,708
TRABD2A,663,0.09393696216089299,0.0541099569291546,0.1321288638523599,0.006629385029912485,1.1953345602213357,100.0,0.12508838920496276,0.024211273840485294,419
BTN3A1,664,0.09386250295504947,0.05430172155405341,0.11751478637733086,0.01584801603033174,4.643890011317733,100.0,0.12542338964642016,0.0488768881488457,482
KLRK1,665,0.09323688909952572,0.0559353689260171,0.08529152844129144,0.0804607155982389,0.12303077951710076,84.32304038004752,0.1288631519922098,0.17151384967019442,644
SPNS2,666,0.09314726785752654,0.0561727004756479,0.09218218208828595,0.05878174214797429,2.637704566677363,100.0,0.12918755942724178,0.13518790698464533,603
TIMD4,667,0.09293447751146426,0.056739552023948536,0.06925056585562946,0.15607943106251346,0.9753494915720421,97.62470308788599,0.13015576758192823,0.28076609099580635,722
GPR107,668,0.0928540068862704,0.056955149803419515,0.07488503601141708,0.1250053453252892,4.866923722163856,100.0,0.13046318095281526,0.23742680540844988,691
GPR33,669,0.09284610261867014,0.056976363584362394,0.09386716481562161,0.05428969869124079,0.07378399977943896,46.318289786223275,0.13046318095281526,0.12726227968165638,596
GDPD5,670,0.09280270561917735,0.05709295087096891,0.0743822841059323,0.1275660052750844,2.7501852795847235,100.0,0.13051906872893576,0.24065834821804158,695
SLC12A2,671,0.09276089267421123,0.057205469521804254,0.09168643454496622,0.06016046263798716,2.8876647755207507,100.0,0.13066471152719283,0.13741429904598262,608
SLC18A2,672,0.09224779000699246,0.058601254702601586,-0.015627069187645774,0.7491905655530418,0.18015670057563585,94.53681710213777,0.13317110257968118,0.8391591620084122,1394
SIRPB1,673,0.09212558825091552,0.058937801090629204,0.10281829830565428,0.03494674739251761,0.7382735369460593,100.0,0.13359567613853884,0.09030158568510584,551
HCAR2,674,0.09208966741047432,0.05903703140757194,0.09463667583088618,0.0523352547909965,0.9711473541920299,99.2874109263658,0.133631273155066,0.12399271472015023,592
TSPAN9,675,0.09208376789649404,0.05905334185373295,0.06872643140422569,0.15924343577672145,4.493316104502017,100.0,0.133631273155066,0.2849563352769274,724
GLIPR1,676,0.09177829215743112,0.05990300050764783,0.07320655214330891,0.1337129510225512,2.464119505008391,100.0,0.13509716289719734,0.24874883244431523,704
IL22RA1,677,0.09158716242778552,0.0604397335743277,0.0764469270098709,0.1173044234930609,1.8454087216112531,100.0,0.1360783572569178,0.2267320878634831,681
DNER,678,0.09119743975819425,0.061546467408876836,0.04967711656469122,0.30920736677969524,0.7477370427144099,98.812351543943,0.13822138695768732,0.4660743923813312,849
SLC18A1,679,0.09099781175637407,0.06211981381956107,-0.08948161175827314,0.06661965658722575,0.04554243145355025,65.32066508313538,0.1393411428948183,0.14874130165471505,2098
MMEL1,680,0.09095981469786481,0.062229441477819024,0.09586011171808788,0.0493488029736929,1.675413486768473,100.0,0.1394043638795996,0.11858774287304838,585
SEZ6L2,681,0.0903857565811163,0.06390518564451053,0.09537163971756768,0.050523640207610084,5.949978418588503,100.0,0.14279981800530442,0.12108485661215057,587
LYVE1,682,0.08968033116498382,0.0660150772269639,0.0017920810333809337,0.9707551994500258,2.0136588199729437,100.0,0.14641454990603342,0.9858541991379814,1227
CD8A,683,0.08936182547927393,0.06698628134865303,0.06868060879311369,0.15952233176382538,2.4488216325948593,100.0,0.1479556725827922,0.2852647175228861,725
SLC6A17,684,0.08919652256542886,0.06749493316136931,0.04396720713456658,0.3681816196825519,0.3401972282156408,98.09976247030879,0.1487110584962845,0.526507583274675,888
SCNN1G,685,0.0891210008338437,0.06772837184772676,0.09840126239532657,0.04359940708854567,0.7611325476919344,95.48693586698337,0.14910267387858925,0.10777064891600809,574
GABRE,686,0.08910016934242711,0.06779287858483127,0.0728410693860871,0.13566956952011094,2.934205840980003,100.0,0.14912205092160502,0.25151484598707546,705
PLXND1,687,0.08907829795582944,0.06786065963822968,0.05227667497132016,0.2845425915820253,4.89055212461376,100.0,0.14914859265315342,0.4393998324790518,832
DUOXA1,688,0.08903169265577247,0.06800527820451846,0.10648521442890187,0.028917266236591143,0.8895396204520194,99.2874109263658,0.14931244111986258,0.07829126832880808,532
OR1E2,689,0.08882618752329194,0.06864598585214202,0.04789968705957411,0.32685901697540026,0.011536202437677107,6.413301662707839,0.15038077260735203,0.48369352594977694,863
CEACAM21,690,0.08850205993215907,0.06966656505217841,0.06332802646948271,0.19469273229628697,1.0036417432969575,99.04988123515439,0.1522427711385156,0.32965999010573066,759
TLR9,691,0.08830346406324109,0.07029799244219191,-0.004900221682825393,0.9201491794834893,0.13448490127543075,88.83610451306413,0.1533722296395662,0.9564908527212409,1296
CCR8,692,0.08814044209444753,0.07081980388936233,0.047930873442777806,0.3265437912666434,0.6604144626378352,95.48693586698337,0.1542592473651936,0.4834943192592945,862
P2RX4,693,0.0878448160793288,0.07177413468863207,0.10343960322236369,0.03385558614873425,3.481200914066839,100.0,0.1562108606190797,0.08816284447486535,547
PTCHD3,694,0.08772752211183249,0.07215567680563337,0.12766028745382366,0.008733346955740302,0.3573590667937899,73.15914489311164,0.15678632046159133,0.030362558182489334,435
LINGO3,695,0.08749376976348355,0.07292097869612893,0.052595632835980795,0.2816103105496683,0.5585734810705342,98.812351543943,0.15819243109362816,0.4360155010650445,831
XCR1,696,0.08744360336309785,0.07308608239401693,0.08994435022860217,0.06521880788344027,0.33488609730828833,94.06175771971496,0.15842222070346829,0.14622340762476516,618
CDH6,697,0.08740835326149012,0.07320227695128925,0.08792975306418689,0.07149887503591043,4.614316753034057,100.0,0.15854570825129558,0.15688728563207557,627
MFAP3,698,0.08724287049083573,0.0737497705305876,0.03124089545393446,0.5226539389141823,2.3194683498336115,100.0,0.15934474230055123,0.6700884073147826,972
GPR82,699,0.08710264331006123,0.07421631397564563,0.0677512146719475,0.16525877081374357,1.0664680925906913,99.7624703087886,0.16001419774301104,0.2923317234402314,732
IL2RG,700,0.08704618883047585,0.07440481839169709,0.10916995724033039,0.0250896744583974,2.6532002539437967,100.0,0.16001419774301104,0.07040362528839605,518
PTPRA,701,0.08704216835499834,0.07441825782220722,0.07908246661413028,0.10515695819086786,6.222066588169073,100.0,0.16001419774301104,0.20976540765793836,668
LYPD3,702,0.0869132754055163,0.0748501626719465,0.1153375200394196,0.017913682045182358,2.9681050679273047,100.0,0.1608137122574645,0.05366048279656255,493
SLC2A5,703,0.08630361047959496,0.07692080165784607,0.09169381695990196,0.060139737187943944,2.053503653865375,100.0,0.16460190730459945,0.13741429904598262,607
ATP13A2,704,0.08612389175593463,0.07753999179193133,0.08120555749199164,0.0961136497900328,5.2643499451699265,100.0,0.16552995057974496,0.19640934388390674,658
CACNG4,705,0.08601694710823281,0.07791036722247698,0.08143726373798969,0.09516542301057317,4.355200390486704,99.7624703087886,0.1660557747249768,0.19466949535047423,657
PTPRR,706,0.08592159870219199,0.07824179121730183,0.12328259599024945,0.011351396876440975,0.8602817879499987,100.0,0.16650118399713473,0.03751566597312653,453
OR1A2,707,0.08555343491398851,0.07953224870095384,0.05783268937133912,0.2363771377843657,0.0032161787291878317,3.0878859857482186,0.16910868131251264,0.3825765404164129,797
CD2,708,0.08552082387265166,0.07964738067315437,0.09142919628694876,0.06088632850626831,3.0708776378354297,99.5249406175772,0.16921907782701132,0.13871719269045127,609
CDH15,709,0.08533052049792834,0.08032193426147834,0.021977871453547352,0.6529543304698542,0.4650113150149458,98.812351543943,0.17011219779903283,0.7744611177083738,1054
SLC1A5,710,0.08478201786056026,0.08229207404455362,0.07973499589112303,0.10230858098772966,6.502383058389405,100.0,0.17355229164858935,0.20592486564221976,663
OR5B21,711,0.08477012228264241,0.08233522988184852,0.1017852057616604,0.03682732928897243,0.00803843732228389,8.788598574821853,0.17355229164858935,0.09380158021484314,556
LILRA4,712,0.08465501543319634,0.08275376989813488,0.05446450524920421,0.26484039292877554,0.3387348017698628,88.59857482185272,0.17400192728800865,0.4172911900355104,816
ADORA2B,713,0.08428726831454512,0.08410245999680441,0.03559578984053497,0.4663541345240987,1.237587636771139,100.0,0.1763056267904819,0.6178586993619036,947
FCAMR,714,0.0842290431682252,0.08431761375116813,0.0018960378717643074,0.9690595619723391,0.08263813213328994,73.63420427553444,0.17648025958708136,0.9848794409263294,1225
IL20RA,715,0.0841501599345145,0.08460981106309551,0.10477592234397654,0.03160671107051258,2.527983696228857,100.0,0.1768701029336759,0.08344296403921318,541
SLC26A5,716,0.0841430975449849,0.08463601115354458,0.10636076859968908,0.029106220332940046,0.15111633409538858,81.94774346793349,0.1768701029336759,0.07839841022585513,534
MFAP3L,717,0.08402729420392173,0.0850665525495816,0.11812059387556245,0.015311725600649301,1.3082838967707622,100.0,0.17735448689659655,0.047496511509777725,479
CHRM5,718,0.08378175504908042,0.08598527237241993,0.13135737736769817,0.006956523243139843,0.09421967445842698,96.43705463182897,0.17899111519515407,0.0251317310686712,424
SIGIRR,719,0.08369198654909724,0.0863231415064444,0.14274242964178932,0.0033336934113905705,5.51460921072026,100.0,0.17955481725932532,0.013836119786500088,375
VSTM4,720,0.0832736962804169,0.08791160880940185,0.08470961619770576,0.08255502234763389,1.7619290813583197,100.0,0.18215122042009965,0.17498004340824697,647
CHRNB4,721,0.08308395656084343,0.08863985262477621,0.07912560156054317,0.10496675290246951,0.8340756392769978,99.5249406175772,0.1833381178228109,0.20976540765793836,667
SLC26A8,722,0.08292529815182957,0.0892525147818208,0.07440954585900618,0.1274261188281852,0.22176584903930766,99.7624703087886,0.18407471654155183,0.24056397750567823,694
APP,723,0.08270037647732371,0.09012687271435313,0.05793311698373891,0.23556290435752053,8.084372951175787,100.0,0.18530694182513313,0.3819514808995048,795
SLC35A5,724,0.08240334706205156,0.09129205167232421,0.05039219680950561,0.3022863686241026,4.283955317978679,100.0,0.1872450154306341,0.4582223152925949,848
GIPR,725,0.08201163478013669,0.09284706469768846,0.02598768411724655,0.5949149927030426,0.5390592726284036,99.5249406175772,0.18944481112478048,0.7278735993903314,1017
OR4D2,726,0.08197729644471782,0.09298438439711332,0.06517474752989967,0.18196883113883228,0.0035828018398932687,8.551068883610451,0.18947524852160527,0.3144806720197896,745
ADAM17,727,0.08197250959687497,0.09300353999155372,0.04588638225492278,0.3476253208514708,3.4134170159148036,100.0,0.18947524852160527,0.5042236796703355,879
SLC17A9,728,0.08139099129611256,0.09535418773707675,0.050457581669982404,0.3016586974167495,2.569743786942479,100.0,0.1932347922574977,0.45778055676878787,846
CD302,729,0.08091295674261713,0.0973218266461324,0.026900403986903423,0.5820390783383793,1.4141952154890096,100.0,0.19662681504278975,0.7168379665674541,1011
SLC2A6,730,0.08078414070313863,0.09785754143973986,0.06337630899130291,0.1943519924863974,2.944615961976151,100.0,0.197411181939852,0.3292913189152442,758
IFNAR2,731,0.08066321128200293,0.09836259168643344,0.08543357510522512,0.07995607280114281,1.1019821040273436,100.0,0.19813142057530647,0.1710462630927486,641
LRIT2,732,0.08036296803117801,0.09962549915149398,0.0037996705121345646,0.9380418723036363,0.08147721465809411,62.47030878859857,0.20037374998388385,0.9669475066233174,1203
IGSF6,733,0.08032355824330643,0.09979222040095859,0.05173865684427647,0.289535261162737,2.555312991071117,100.0,0.2005583888989235,0.4457078172125629,835
SIRPG,734,0.08023698025252805,0.10015926311072662,0.06590380572112944,0.1771185637269895,1.2738583630509355,98.33729216152018,0.20114504677225445,0.308890159672411,740
FAM174A,735,0.08011054699372967,0.10069719588276937,0.09293941772544366,0.056726338225620315,4.409486529177293,100.0,0.2017712525285731,0.13118279659127036,600
ADRA1B,736,0.08006728989667745,0.1008817667186734,0.09129436231863697,0.06126967689038604,2.360908513275806,100.0,0.20198989491839092,0.13911698476298848,611
TRPV2,737,0.07993750572917756,0.10143714633223469,0.05909301122785308,0.22630198272669147,2.5572273076179433,100.0,0.20277290992213645,0.3709760767624553,785
OR2A25,738,0.07990961143586778,0.10155682932034345,0.08380406586910422,0.08590146468634588,0.022797778904757728,36.81710213776722,0.20277290992213645,0.1806427501691657,649
FLVCR2,739,0.07935349465170204,0.10396636176639183,0.06948596909318314,0.1546739516233227,1.54081597696086,100.0,0.20648491093472493,0.2790176337571664,720
CSF3R,740,0.07927171499010159,0.1043244812271464,0.07208011589802174,0.13981395823516393,2.4778610144922872,100.0,0.20675890070234626,0.25706178996946005,710
OR2I1P,741,0.07926706079928648,0.10434489161332453,0.07094566334970993,0.1461718622552455,1.1053861586091305,100.0,0.20675890070234626,0.266554547177992,715
CEACAM7,742,0.07900064025189617,0.10551852369547986,0.008103769790987033,0.8683270884865598,0.16877510433329038,46.080760095011875,0.20831348667610586,0.9224252443962384,1162
ITGAD,743,0.07889858727501271,0.10597084082124394,0.07918722194650776,0.10469550747062552,0.42573979750067115,98.812351543943,0.20905227772915994,0.209469262704682,666
ACKR4,744,0.07886992769655796,0.10609814039681112,0.0695489271868583,0.1542996876433559,0.8870696164549929,99.7624703087886,0.2091492797071159,0.27853018464009693,719
TRAT1,745,0.07876843092510187,0.10654993874399571,0.06351855928361975,0.19335063776262645,0.7011915301337861,94.77434679334917,0.20968324122931248,0.3281907844746851,756
CXCR3,746,0.07873779584668801,0.10668660453669597,0.06839565565640761,0.1612649469547796,2.149686844621039,99.7624703087886,0.20968324122931248,0.2874209474020939,727
SLCO4A1,747,0.0786417128063173,0.107116137578236,0.03903353486056003,0.424392230013114,1.6383102992263752,100.0,0.21007318703072364,0.5787559856062691,926
GPR37,748,0.07855985907749352,0.10748313525574804,0.10241875301296598,0.03566413740895133,1.6643471190833852,100.0,0.21048453041670628,0.0916246601187742,554
SLC15A4,749,0.0784956024039227,0.10777192977337736,0.06519678271463682,0.18182081142931897,3.7136013643276318,100.0,0.2105179968903308,0.3144806720197896,743
CTLA4,750,0.07834367199019747,0.1084571992013101,0.06095090982483808,0.21201258617303134,0.9747916298347576,97.62470308788599,0.21130998709017987,0.3531784027288145,774
IL12RB2,751,0.0782435374660584,0.1089107227312947,0.13146000674203973,0.006912187342402395,0.923124991703669,100.0,0.21180026840578353,0.025020575592066864,423
LPAR6,752,0.07796265444356279,0.110190860842443,0.030394281964125445,0.5339891894573208,3.154381485828095,100.0,0.2137543003443623,0.6773134164500342,984
OR10G7,753,0.07776231124085092,0.1111111501979346,0.006066975657219156,0.9012242524390465,0.0017856920368888316,6.413301662707839,0.21506388902441873,0.9468009804657104,1175
SLC39A14,754,0.0773106878711904,0.11320788247357613,0.03939532193022196,0.42010785336384343,4.8498256348104025,100.0,0.21771372225701385,0.5745486094689928,923
HTR6,755,0.07657546840677706,0.11668755184619072,0.01044901805786583,0.8307308482212884,0.4737927693477536,98.09976247030879,0.22356384546726862,0.8974441003585105,1143
GPR137B,756,0.07656223615629679,0.11675093610879399,0.06964444588985995,0.15373317199198525,4.6360869835236915,100.0,0.22356384546726862,0.27769480527837015,718
ITGB3,757,0.07634287901424375,0.11780561661097633,0.1034812092375189,0.03378356454377282,2.055942479733434,100.0,0.22493982572580856,0.0881467858515398,546
ATRN,758,0.07627051352208587,0.11815518297917758,0.06566154727828086,0.17871949512621865,4.972060183953098,100.0,0.2254464895475826,0.3110049343049551,741
TMEM132C,759,0.07621921225293027,0.11840348790994779,0.10033423867412214,0.03961310363911418,2.9409143133713034,100.0,0.225759356933711,0.09957209243371705,563
DDR1,760,0.0761611535226602,0.11868499149947331,0.1494388229209668,0.002109315682314609,7.121859044963416,100.0,0.22597419789764586,0.00961447861626199,348
RGMB,761,0.07568513226902504,0.12101278642801391,0.05337709090869573,0.2745127079808358,2.389313318170307,100.0,0.22942721619532097,0.4282462233477258,826
SELL,762,0.0755802782643559,0.12153028590798452,0.08756242892135088,0.0726955061600834,2.6755255260361985,100.0,0.23024527627436275,0.1584925706986116,631
ICOS,763,0.07546493303568295,0.12210155425783524,0.05475941248896315,0.26225809398082944,0.8535118063824642,97.38717339667458,0.23080312761567384,0.41444210011020094,814
ATRNL1,764,0.07545122095288301,0.12216960471849451,0.040345842427650845,0.4089729119687331,0.5527763082794982,98.57482185273159,0.23080312761567384,0.5675488012748682,912
IL27RA,765,0.07522631256462914,0.1232900026052094,0.0876373479287355,0.07245012569441041,3.8755744481472676,100.0,0.23242770209446872,0.1584925706986116,629
GPR155,766,0.0751753359579803,0.12354505424351016,0.05308629632064906,0.2771394979855331,2.0406987934812277,100.0,0.2326225543850362,0.4303378399694154,829
CDH16,767,0.07507392796161727,0.12405364972836118,0.07508317085055351,0.12400722618880775,1.0866727759751431,94.77434679334917,0.23288332420955318,0.23633670888116975,689
NUP210,768,0.07490242306016079,0.12491750772851626,0.06627824451828697,0.1746651148028688,5.145084230835104,100.0,0.23421352808886556,0.30582304358021317,737
MUC12,769,0.07489852174663827,0.12493721259279043,0.06361500376068428,0.19267387898837451,0.09590909064710375,94.53681710213777,0.23421352808886556,0.32769248669115536,754
IL21R,770,0.07477329440654955,0.12557099802402366,0.053170703703822327,0.276375282139746,0.9562400404646139,99.5249406175772,0.2348936346785812,0.42995929841027397,827
PLXNB1,771,0.07475752512395126,0.12565098425839683,0.09033131125343506,0.06406602796091172,6.097897257261037,100.0,0.2348936346785812,0.14387982957328918,616
OR7D4,772,0.07461693130099592,0.12636586520797574,0.016328878325227843,0.7383292215630801,0.037814743035152365,61.282660332541575,0.2357361819942516,0.8304652630774645,1104
CDH26,773,0.07447678003142554,0.127081632783689,0.0203450400943308,0.6772290763195151,0.36535998905151523,99.7624703087886,0.23690635860859016,0.7926322324432349,1064
SCN1B,774,0.07433402019147532,0.12781395058793776,0.01808611006009226,0.7113654403977492,1.4513645081244382,100.0,0.23794015697072976,0.8131192501899123,1085
NALCN,775,0.0743140995443706,0.12791639737112637,0.10678976792146899,0.02845927623793576,0.3134226892222912,99.7624703087886,0.23795175097701687,0.07734566750147616,530
LHFPL5,776,0.07429824990254748,0.1279979534579396,0.04295895108062595,0.37927699791766567,0.6100243137927979,99.7624703087886,0.23795175097701687,0.5377778196110122,895
SCNN1B,777,0.07423707463669511,0.12831311544240748,0.11924853169182922,0.014355506798395331,0.6812314895260513,96.19952494061758,0.23837210967336905,0.04505239355135322,473
ZPLD1,778,0.07408442724062778,0.12910214346318327,0.0002839629005238919,0.9953650279734085,0.1560386882689596,85.2731591448931,0.23967159365529933,0.9968545379292236,1244
VIPR1,779,0.07396204276684867,0.12973745195299793,0.07597265694053543,0.11960254153798575,1.3898171982111325,100.0,0.24051742304582788,0.23047688008884273,684
EPHA8,780,0.07380401009808714,0.13056138787947189,0.038905096874701346,0.42591932603931243,0.25990238409637084,94.53681710213777,0.24137626750921704,0.5800241422488224,928
CDHR4,781,0.07370979281664432,0.1310545303008942,0.08539561431833455,0.08009068277984605,0.9104440715854332,95.72446555819477,0.2419537776658578,0.1710462630927486,643
MPL,782,0.07339025952738548,0.1327377208795545,0.04219119014923429,0.3878617735303973,1.0682379691164179,99.7624703087886,0.24472374572628608,0.5476297298211358,899
TCTN3,783,0.07330420364834027,0.13319387221167672,0.04267183047627936,0.3824737331378498,5.801465724481638,100.0,0.24493876148729063,0.541163944825594,897
MANSC1,784,0.07287964143791502,0.13546203920279645,0.07537084435090634,0.12256909269485441,4.4400521029576385,100.0,0.2475057389416599,0.2342641520157614,688
DYNAP,785,0.07276702352542859,0.13606864615801598,0.10832099206597721,0.02624980530791437,0.05258534456187237,51.78147268408551,0.24774418435652687,0.07281940809252514,523
SLAMF6,786,0.0726184976273806,0.1368718611884992,0.034110188283002885,0.48517418617887326,1.456103827032846,99.2874109263658,0.24891710081631274,0.6363602628127603,954
SLC43A2,787,0.0723299620306296,0.1384426484676849,0.0972168248598478,0.04620497136497895,3.593055616661591,100.0,0.25126167454101184,0.11295955099913119,580
PTGER3,788,0.07198308119455436,0.14034934378075084,0.08144805672556756,0.0951214368048264,1.272115536862514,100.0,0.25369020479478055,0.19466949535047423,656
SLC22A15,789,0.07195493786394878,0.14050491718166314,0.04046257109343022,0.40761765664060196,1.2822285204422326,99.7624703087886,0.25380004270938744,0.5665589132019166,911
APCDD1,790,0.07122754765469584,0.1445718598772626,0.050770118939048405,0.29867040138191814,4.486987552735311,100.0,0.2597442073096859,0.45504146900072767,842
FZD1,791,0.07105466720916283,0.1455515521984453,0.040006914828147264,0.4129230780869631,3.8464712198927877,100.0,0.26115382388420777,0.5694977228432767,918
PRSS8,792,0.07090060258886458,0.1464288783698151,0.19292819999918198,6.768521242816371e-05,6.870723403828379,100.0,0.26255198084125586,0.0005940764382629319,212
TIGIT,793,0.07026697847867538,0.15007950011740276,0.05372902230857566,0.2713563892871862,0.7979401543894882,99.5249406175772,0.2683786384864978,0.4245593536655742,822
SEMA4A,794,0.06993793994052913,0.15200233395212184,0.09620553775144546,0.04853186737746022,3.646719140496768,100.0,0.27109277014645583,0.11715041385884671,582
SLC39A8,795,0.0698255274461779,0.152663515033305,0.06402881525215444,0.18978981413683424,3.92092914852067,100.0,0.27190966716178144,0.32402253344662324,753
OR10H3,796,0.06969060674757893,0.15345996007449497,0.06774907781095671,0.1652721359566117,0.0015124313007050909,2.137767220902613,0.27296499210592895,0.2923317234402314,733
ITGA5,797,0.06932731012500462,0.1556201712207326,0.04849390721218004,0.3208866264664968,4.281506973952305,100.0,0.2762567628368045,0.479092860597218,857
OR10Z1,798,0.06929288667894366,0.15582604449697923,0.006048102743160269,0.9015299586130353,0.0025826243244922668,14.964370546318289,0.2764389139287034,0.9468009804657104,1176
