setting	geneset	ligand	pearson	pearson_p	auroc	aupr	n_background	n_geneset	rank_in_set
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TIMP1	-0.06306449658170808	0.3073345217234415	0.46539961013645226	0.12165609327462054	264	36	93
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TCN1	-0.06311837048335171	0.30692064363580596	0.4523635477582846	0.12413366730756707	264	36	94
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ADAM9	-0.0632327302919986	0.3060433088020407	0.45991715399610134	0.12411980251563552	264	36	95
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CD58	-0.06336614095394547	0.3050219123820449	0.4589424951267056	0.12002872201769894	264	36	96
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	VCAN	-0.0641951142630445	0.2987257184377188	0.4554093567251462	0.1232591171660744	264	36	97
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	NECTIN1	-0.06427283144626883	0.29813989815543757	0.46942007797270957	0.12284255455771559	264	36	98
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CDH1	-0.06552751897799941	0.2887878614861014	0.4551656920077973	0.12223341061046872	264	36	99
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	F11R	-0.0660491632914079	0.28495817534451523	0.45808966861598444	0.1216377565185729	264	36	100
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COL27A1	-0.06618854131430804	0.28394073089391847	0.4557748538011696	0.12319442945029013	264	36	101
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	PVR	-0.06698087104147667	0.2782033051725903	0.4562621832358674	0.12302977086615437	264	36	102
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COL9A3	-0.06745108091774363	0.27483576753284383	0.4585769980506823	0.12395504641843515	264	36	103
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	FAM200A	-0.0675767740316861	0.27394028875683185	0.467714424951267	0.12484224751582236	264	36	104
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COL17A1	-0.06793230244717473	0.27141813108021684	0.455896686159844	0.12321074482786089	264	36	105
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CX3CL1	-0.0679815801606501	0.2710698014972596	0.43786549707602335	0.11968059727403205	264	36	106
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TNFSF12	-0.06826229442674002	0.2690913252259444	0.49122807017543857	0.12744360153230017	264	36	107
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CD59	-0.06890178245483372	0.2646210798162036	0.45516569200779733	0.12107584101220256	264	36	108
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ST14	-0.06921526251917128	0.26244843763761744	0.44493177387914223	0.12235011402588507	264	36	109
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	GPC3	-0.06997474093347762	0.25723559775813454	0.4551656920077973	0.12086608920882079	264	36	110
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LAMB3	-0.07004768331941282	0.25673872907829826	0.4586988304093567	0.12062048963018193	264	36	111
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TSPAN3	-0.07067270583629091	0.2525083584816475	0.4504142300194931	0.12030669039100045	264	36	112
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LAMA5	-0.07129503403331088	0.24834445811845085	0.4498050682261209	0.12128224075937064	264	36	113
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-DQA1	-0.07303802472913784	0.2369374200978839	0.4586988304093567	0.12192445354159065	264	36	114
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	PLXNA1	-0.07327945919362726	0.23538686208352358	0.45065789473684215	0.12006778530499711	264	36	115
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	JAG1	-0.07366752578291876	0.23290958029742503	0.4692982456140351	0.12543991434242843	264	36	116
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CFH	-0.07399830591508873	0.23081255826802496	0.450901559454191	0.1191528710479444	264	36	117
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CD320	-0.07444669941756578	0.2279912626271157	0.4482212475633528	0.12046895386255305	264	36	118
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ICAM4	-0.07558649004113396	0.2209299006527721	0.4566276803118908	0.1210420617637201	264	36	119
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LAMA3	-0.07598978564033967	0.21846909219974717	0.4518762183235867	0.12046786759833628	264	36	120
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	WBP1	-0.07674653106675615	0.21390458935401108	0.44797758284600386	0.11886202831806528	264	36	121
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ADAM15	-0.07689057736955171	0.21304354376463372	0.44688109161793377	0.12023822318667139	264	36	122
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LAMB2	-0.07716286440407188	0.2114227331763864	0.44249512670565305	0.11941319443508815	264	36	123
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	GRN	-0.07730019585807643	0.21060862748582565	0.43762183235867447	0.12127054721988091	264	36	124
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	CALR	-0.07742326212466352	0.20988100422613234	0.4456627680311891	0.11851263990594349	264	36	125
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HBEGF	-0.07809316273846592	0.2059519705237894	0.449317738791423	0.12349768512722231	264	36	126
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	BACE1	-0.08209603740493868	0.18357795223244755	0.427266081871345	0.1141682748057436	264	36	127
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	DUSP18	-0.08310683005026473	0.17822236294564195	0.44615009746588696	0.11879686277052422	264	36	128
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ADAM10	-0.08315158949170252	0.1779879111069521	0.4526072124756335	0.11881197464118344	264	36	129
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COL6A1	-0.08316703689259249	0.1779070499769026	0.44505360623781676	0.11761168294535713	264	36	130
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	PODXL2	-0.08341307394238959	0.17662280487913112	0.43494152046783624	0.11840831455595621	264	36	131
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COL9A2	-0.08422650292912501	0.1724258299059043	0.43323586744639375	0.11747218879167898	264	36	132
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	NECTIN3	-0.08826718384646082	0.15267126902888636	0.4365253411306043	0.11705713686891417	264	36	133
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ADAM28	-0.08891310452642232	0.14967891496486646	0.4292153996101365	0.11779321752789247	264	36	134
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LAMC2	-0.09009194332865035	0.14433270307096235	0.4355506822612086	0.11684504994345399	264	36	135
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	LAMC1	-0.09909815121628715	0.10817056158589165	0.4269005847953216	0.11445216211004483	264	36	136
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CALR	0.17887479333122805	0.003543967090626166	0.7226236798221234	0.19256398209886583	264	7	1
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	WBP1	0.14119939345138768	0.021742228084287392	0.7481934408004447	0.09723122307479541	264	7	2
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	SECTM1	0.13642946596139854	0.026652366442621683	0.745414118954975	0.08474455830006057	264	7	3
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	FBLN1	0.10599418194058358	0.0856371965963332	0.7415230683713174	0.062469812065343515	264	7	4
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CD55	0.08754415766915367	0.15607427198224572	0.7092829349638687	0.0519210664651807	264	7	5
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ADAM28	0.08530248052650227	0.16698874492476354	0.726514730405781	0.052559553174883505	264	7	6
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PTDSS1	0.08273872550901457	0.1801591835321863	0.6864924958310171	0.05525163499587832	264	7	7
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CFH	0.08147151703300967	0.18694562304991258	0.7165091717620901	0.052492498106373055	264	7	8
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PODXL	0.07685447729243963	0.2132591002020893	0.6926070038910507	0.04989074439701721	264	7	9
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ADAM15	0.07626026583397519	0.21682969790176243	0.7015008337965536	0.05144868341284839	264	7	10
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LAMA5	0.07564934443338465	0.22054508472085235	0.6937187326292384	0.051054549329027664	264	7	11
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	TGOLN2	0.06867318579306034	0.26621316956836955	0.6742634797109505	0.04819466728716233	264	7	12
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CDH1	0.06788508415799518	0.271752189077362	0.6625903279599779	0.04854112153705964	264	7	13
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	MMP14	0.0660735354726505	0.28478008441416086	0.650917176209005	0.04586820969793971	264	7	14
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	MMP7	0.06597010430689165	0.2855363858058993	0.6570316842690384	0.04808618847169931	264	7	15
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	TIMP2	0.06595370928902138	0.2856563920289966	0.6814897165091718	0.04892832519232629	264	7	16
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	NECTIN4	0.06425226070329332	0.2982948829810483	0.6653696498054474	0.04733988973628458	264	7	17
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ST14	0.06320957330208153	0.30622082882054485	0.6642579210672597	0.04588683210715825	264	7	18
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	OCLN	0.06201086151782575	0.31550274345306856	0.6581434130072262	0.045435077918014294	264	7	19
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PVR	0.06188790647152275	0.3164650964506988	0.6659255141745414	0.04532942080338181	264	7	20
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PODXL2	0.059794800838107516	0.33314098108865825	0.6564758198999444	0.04643908080324331	264	7	21
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	TCN1	0.059601510999224595	0.33470887238263036	0.782657031684269	0.06659318240860593	264	7	22
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	F11R	0.05880405385278378	0.3412274257235051	0.6436909394107837	0.04431432630016303	264	7	23
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	SPON2	0.05822605206528851	0.3460022763611956	0.6687048360200111	0.04651709041937264	264	7	24
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LAMC1	0.058096528234361865	0.3470780447437562	0.6536964980544747	0.04690054196474129	264	7	25
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	TSPAN3	0.05808980854247875	0.3471339132551054	0.6486937187326293	0.042225160209618674	264	7	26
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LGALS1	0.05679744750866681	0.35798445918936234	0.6425792106725958	0.044977445969530225	264	7	27
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CXADR	0.05623991603671535	0.3627302502832544	0.6486937187326293	0.043889496802607245	264	7	28
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	COL6A2	0.05573103715406429	0.36709592366552773	0.6614785992217899	0.04436523549223515	264	7	29
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PLAT	0.05543414464768757	0.3696579398599637	0.6631461923290717	0.04591911356617239	264	7	30
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	GRN	0.05531337802655868	0.37070324202780786	0.6603668704836019	0.043724852117935864	264	7	31
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CEACAM5	0.05531103771270364	0.3707235167490322	0.6648137854363536	0.04536535814170963	264	7	32
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CEACAM6	0.055081379565456376	0.3727164306701219	0.669260700389105	0.04376268557723913	264	7	33
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ADAM9	0.05335138472975493	0.3879400866941171	0.6903835464146748	0.049391255510771975	264	7	34
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LAMB2	0.05307632178254211	0.39039483967208993	0.6486937187326293	0.04354752007398651	264	7	35
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CRLF1	0.05170310010190266	0.4027896905948679	0.6431350750416898	0.04331234786215192	264	7	36
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PLAU	0.05145832916765937	0.40502338966562074	0.6475819899944413	0.04529989809294901	264	7	37
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CD58	0.05083307974798601	0.410762535154347	0.688160088938299	0.07291978432524268	264	7	38
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HSPG2	0.05030691857526667	0.4156291565501378	0.6425792106725958	0.042848568184663385	264	7	39
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	EDIL3	0.04974615925830621	0.4208528730245548	0.6303501945525292	0.045009412222150394	264	7	40
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	NECTIN1	0.04964141005179332	0.42183288737078245	0.6525847693162867	0.044245282510596104	264	7	41
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PLXNA1	0.04963996902082305	0.4218463786624706	0.6453585325180656	0.0440086711342615	264	7	42
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LGALS3	0.049516281857045874	0.42300530585643187	0.6575875486381323	0.0427827954122023	264	7	43
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ZG16B	0.0479959138820786	0.4374016042448919	0.6397998888271261	0.042561365133328324	264	7	44
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LAMC2	0.04738629389325492	0.4432518953068669	0.6370205669816564	0.04160262500243349	264	7	45
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	GPC3	0.04652359356194489	0.4516063862690772	0.6359088382434686	0.04144192914189012	264	7	46
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ZDHHC5	0.04624512759653844	0.45432186813686815	0.6259032795997777	0.041631319501403016	264	7	47
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	COL18A1	0.04607934648410489	0.4559428308654776	0.632017787659811	0.041891422883396555	264	7	48
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	C3	0.0449255933141404	0.46731307171998987	0.6375764313507504	0.04203445149453643	264	7	49
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ADAM17	0.04488721923836102	0.4676939150331351	0.6453585325180655	0.047422691032765134	264	7	50
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ADGRE5	0.044535457545638445	0.4711929286563449	0.6631461923290717	0.04486285838006295	264	7	51
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	COL1A1	0.04429312593941804	0.47361175658943666	0.6631461923290717	0.043541299266766136	264	7	52
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LAMB3	0.043363852480283724	0.48294990380190245	0.640911617565314	0.041299333913681104	264	7	53
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	VSIG10	0.04314713243138252	0.4851419048728283	0.6536964980544747	0.045307468146610026	264	7	54
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-DMB	0.04300420296756357	0.4865904819962604	0.6114508060033351	0.04330992111941783	264	7	55
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	COL17A1	0.042390208445936876	0.4928396122581162	0.6364647026125625	0.04094072381282443	264	7	56
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	NECTIN2	0.041571414850250094	0.5012392355208534	0.6247915508615898	0.04203074719334377	264	7	57
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	BACE1	0.04077532434128571	0.5094776788055191	0.6764869371873263	0.05011475225480736	264	7	58
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-DQA1	0.040640389572364974	0.5108810217905941	0.6342412451361867	0.043683905774891736	264	7	59
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	COL9A2	0.039830791471760135	0.5193429523311253	0.650361311839911	0.04657055162715575	264	7	60
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	COL27A1	0.03855276204821413	0.5328458254399824	0.6209005002779322	0.040435067875633	264	7	61
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	AGRN	0.038242452935776584	0.5361508019501344	0.632017787659811	0.03976690672995217	264	7	62
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LGALS3BP	0.0373140465009364	0.5460997527969519	0.659811006114508	0.042699660068122494	264	7	63
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	TIMP3	0.03712958816615745	0.5480872171557613	0.7003891050583658	0.05380793064774433	264	7	64
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CCN1	0.03683695640965391	0.5512474793946239	0.6147859922178989	0.03889365871320242	264	7	65
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	SDC2	0.03659428018338926	0.5538749881986805	0.5969983324068927	0.03949787707739105	264	7	66
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LGALS9	0.03559475317854164	0.5647609074983035	0.6331295163979989	0.04114465739866542	264	7	67
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	VCAN	0.03533427851422326	0.5676144707347945	0.6420233463035019	0.04339444329634595	264	7	68
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	TGFBI	0.03496627240396211	0.571657726359296	0.6081156197887715	0.03796497974112792	264	7	69
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	COL9A3	0.03471424986220402	0.5744345118017891	0.6309060589216231	0.04046370618789114	264	7	70
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	FAM3C	0.03448603278658809	0.5769544717079457	0.6564758198999443	0.04388153699815888	264	7	71
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CEACAM1	0.03441770786562667	0.5777099178717117	0.6075597554196775	0.03886368470823147	264	7	72
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LAMA3	0.03423657446078106	0.5797148873033895	0.6209005002779322	0.03969261382985299	264	7	73
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	COPA	0.03254269725029313	0.5986195953169692	0.6687048360200111	0.04677562997951509	264	7	74
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CD320	0.03210483306277514	0.6035512784371139	0.6120066703724291	0.03894489679880678	264	7	75
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	MICA	0.03179124152162281	0.6070943930352837	0.6214563646470261	0.04094664387828045	264	7	76
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	COL6A1	0.03107885728041023	0.6151773691897968	0.678710394663702	0.048068637728228523	264	7	77
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	FN1	0.030924549021333386	0.6169343900920375	0.6486937187326292	0.04362390448404033	264	7	78
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	SLPI	0.02910264434952106	0.6378421986692123	0.6759310728182324	0.04459515382385504	264	7	79
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-B	0.027281983880207767	0.6590258883784944	0.6075597554196775	0.03835816701895421	264	7	80
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ICAM3	0.0245716958911028	0.6910663738435882	0.6392440244580322	0.03934912899119189	264	7	81
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CD59	0.024101244424975302	0.6966864493035212	0.6486937187326292	0.04244550066672057	264	7	82
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CLCF1	0.023110743733923328	0.7085730420815348	0.5897720956086714	0.03744527684480645	264	7	83
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	DUSP18	0.022278059388341927	0.7186207810545955	0.603112840466926	0.037692950826193776	264	7	84
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-DPB1	0.021967758317714216	0.7223776014372001	0.6097832128960534	0.03845445279120419	264	7	85
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ICAM4	0.021049742619085442	0.7335307577062452	0.6164535853251806	0.03794942610493908	264	7	86
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-DMA	0.020787566692264503	0.7367263976185169	0.5686492495831017	0.03419961640818016	264	7	87
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ADAM10	0.02000966614856602	0.7462346446558324	0.5897720956086714	0.03747877993648796	264	7	88
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	TIMP1	0.019649696273901538	0.7506476782486172	0.6709282934963869	0.044362635834892576	264	7	89
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	NAMPT	0.018461665158292163	0.7652692245439419	0.6520289049471929	0.046158494216347726	264	7	90
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CLEC11A	0.016940333737619353	0.7841142853680706	0.6042245692051139	0.03584569299774809	264	7	91
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	NPNT	0.01648893919956503	0.7897306623216938	0.5958866036687049	0.03584123327768386	264	7	92
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CD82	0.015899462360141826	0.7970814398585544	0.669816564758199	0.04635580474247036	264	7	93
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ITGB2	0.01563277216187576	0.8004129983356523	0.6281267370761534	0.03977420588483001	264	7	94
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	MDK	0.014900485715472936	0.8095793109780959	0.584213451917732	0.034301897314040715	264	7	95
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CLEC2B	0.014442727682120432	0.8153225521491633	0.6281267370761533	0.03843388734986063	264	7	96
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LYZ	0.01378069852990534	0.8236460757472519	0.5892162312395776	0.034646332861863936	264	7	97
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	APOE	0.012198888489867159	0.843612122982995	0.6231239577543078	0.039948232637536614	264	7	98
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	TNC	0.011762290265698748	0.8491412060153832	0.6264591439688715	0.040947761772124606	264	7	99
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-E	0.01164070706586004	0.8506822630889517	0.584213451917732	0.03525195105349625	264	7	100
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CCN2	0.011554541666061359	0.8517747462528056	0.6453585325180656	0.04305090214683981	264	7	101
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ALCAM	0.011146010703507191	0.8569582880339199	0.6192329071706504	0.03807170784570651	264	7	102
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	S100A9	0.010619493044522168	0.8636479009631853	0.612562534741523	0.03976505711318795	264	7	103
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-DRB1	0.009475158640972757	0.878220049104489	0.6214563646470261	0.04002122793839481	264	7	104
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LRPAP1	0.00861114623366502	0.8892500507489103	0.67982212340189	0.048566292534572494	264	7	105
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CD99	0.00853653744935948	0.8902035399941212	0.6586992773763202	0.04384263268930449	264	7	106
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	FAM200A	0.005097089161648721	0.9343084034061843	0.6359088382434686	0.0390497248401641	264	7	107
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	NECTIN3	0.0029297069259994007	0.9622132991139765	0.6548082267926626	0.04275259008362337	264	7	108
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CXCL14	0.0014907478835964967	0.9807673696268824	0.5730961645358532	0.03422269754873587	264	7	109
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	JAG1	-0.0002833019137266099	0.9963446892573102	0.6536964980544747	0.04362383317619374	264	7	110
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	SPP1	-0.0006334933658719861	0.9918264481163895	0.6592551417454141	0.04445116648117894	264	7	111
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-A	-0.0008908597636117133	0.988506012680777	0.5864369093941078	0.03550995772784974	264	7	112
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CCL20	-0.0010060322169154515	0.9870201657433041	0.613118399110617	0.03874046042913253	264	7	113
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-DQB1	-0.0015933863804819	0.9794434784663385	0.5831017231795442	0.03576144935582113	264	7	114
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CD47	-0.0017960686258735627	0.9768293335172354	0.6386881600889383	0.04292725305383224	264	7	115
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-F	-0.00242058513948616	0.9687761529164922	0.5525291828793775	0.03233009865067875	264	7	116
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CXCL16	-0.0030300647916599215	0.960919918526533	0.5997776542523624	0.03715669319548534	264	7	117
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	TRAF2	-0.003972967226320207	0.9487735438118139	0.6075597554196775	0.03828829335528562	264	7	118
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-DRA	-0.005739128486089322	0.9260560351249623	0.5692051139521956	0.036137822995139596	264	7	119
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	B2M	-0.012904769735687308	0.8346891395725615	0.60366870483602	0.03665304170745075	264	7	120
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HLA-DRB5	-0.01702053783779858	0.7831175230986043	0.5236242356864924	0.030036667999226718	264	7	121
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	WNT7B	-0.01840359153381543	0.7659861427278957	0.6114508060033352	0.038910158895409316	264	7	122
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ICAM1	-0.019551550935023806	0.7518523018879117	0.574763757643135	0.034602338615178356	264	7	123
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	MIF	-0.020877632557697076	0.7356280787566224	0.5814341300722623	0.03527135987890648	264	7	124
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HBEGF	-0.024743464601996522	0.6890185934527873	0.5886603668704836	0.03439102478936845	264	7	125
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	HMGB1	-0.02670700662034726	0.6657738003089608	0.613118399110617	0.03844217037346678	264	7	126
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ANGPTL4	-0.02914447676485893	0.6373588260646751	0.5630906058921623	0.03449332574311576	264	7	127
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	APP	-0.032516738577631425	0.5989114616377275	0.631461923290717	0.03935665334055895	264	7	128
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CX3CL1	-0.034142345568398944	0.5807591904611114	0.6097832128960533	0.03696056722538088	264	7	129
merged_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PRNP	-0.038434060490084604	0.5341088563958111	0.6197887715397442	0.037224670687945036	264	7	130
