test,query,partner,panel,cohort,n,r,ci_low,ci_high,p,q
geneEffect_vs_expr,TACSTD2,RSAD2,IFN response / ISG,lung,123,0.06850427659909905,-0.10986244216551233,0.24259651061748388,0.4515239159836968,0.8800671445066908
geneEffect_vs_expr,TACSTD2,IFITM1,IFN response / ISG,lung,123,-0.1562035463650207,-0.3242707107739918,0.021423228502478187,0.08447342511423048,0.8536198363343147
geneEffect_vs_expr,TACSTD2,CD274,tumour-cell immune ligand,lung,123,-0.14005314108864697,-0.30941576933155784,0.037921441250831904,0.12233893053589691,0.8536198363343147
geneEffect_vs_expr,TACSTD2,PDCD1LG2,tumour-cell immune ligand,lung,123,-0.09260913958359666,-0.2652939947565616,0.08583243295790235,0.30830296765171566,0.8536198363343147
geneEffect_vs_expr,TACSTD2,CD47,tumour-cell immune ligand,lung,123,-0.06402933025077368,-0.238361756480323,0.11430066233619676,0.4816872429989355,0.8899233708041008
geneEffect_vs_expr,TACSTD2,PVR,tumour-cell immune ligand,lung,123,0.07118131970014749,-0.10720396511490479,0.24512669606775034,0.43399620222018587,0.8800671445066908
geneEffect_vs_expr,TACSTD2,NECTIN2,tumour-cell immune ligand,lung,123,0.025289924820306085,-0.15242686843388487,0.20142246898730423,0.7812738009775971,0.9746425488334765
geneEffect_vs_expr,TACSTD2,LGALS9,tumour-cell immune ligand,lung,123,-0.036338601371449744,-0.21200905869744238,0.14160673021244496,0.6898700152588412,0.9746425488334765
geneEffect_vs_expr,TACSTD2,TNFRSF14,tumour-cell immune ligand,lung,123,0.05925003916386102,-0.11903288141083844,0.233831660464102,0.5150609783249228,0.890916286832299
geneEffect_vs_expr,TACSTD2,HLA-E,tumour-cell immune ligand,lung,123,-0.1104654912228657,-0.2819852843374329,0.0678966583906076,0.22385583214930294,0.8536198363343147
geneEffect_vs_expr,TACSTD2,HLA-G,tumour-cell immune ligand,lung,123,-0.040113254073360166,-0.21561642038589737,0.13790038491433648,0.659565967096497,0.9746425488334765
geneEffect_vs_expr,TACSTD2,EPCAM,epithelial positive control,lung,123,-0.10621557828481511,-0.2780220554363117,0.07217595425036363,0.2422944833204533,0.8536198363343147
geneEffect_vs_expr,TACSTD2,CDH1,epithelial positive control,lung,123,-0.09115811435168072,-0.2639330811764698,0.08728484869800864,0.3159769898157887,0.8536198363343147
geneEffect_vs_expr,TACSTD2,KRT8,epithelial positive control,lung,123,-0.10575124788794162,-0.2775886923792666,0.07264309727485938,0.24437115116582298,0.8536198363343147
geneEffect_vs_expr,TACSTD2,KRT18,epithelial positive control,lung,123,-0.13978924559208575,-0.3091723532359484,0.038190216630195235,0.12305169421931271,0.8536198363343147
geneEffect_vs_expr,TACSTD2,KRT19,epithelial positive control,lung,123,-0.09154417514324745,-0.26429523397592153,0.08689849200287579,0.3139232454903673,0.8536198363343147
geneEffect_vs_expr,TACSTD2,CLDN3,epithelial positive control,lung,123,0.045292583133392315,-0.13280665609356238,0.22055841997251513,0.6188748852076074,0.9430474441258779
geneEffect_vs_expr,TACSTD2,CLDN7,epithelial positive control,lung,123,-0.1055163685330241,-0.2773694510703483,0.07287936957702221,0.2454263104923905,0.8536198363343147
geneEffect_vs_expr,TACSTD2,CD3E,lymphoid negative control,lung,123,-0.11806614457390922,-0.28905865885429655,0.06022705701130171,0.1933949784746446,0.8536198363343147
geneEffect_vs_expr,TACSTD2,CD8A,lymphoid negative control,lung,123,0.11126134110027273,-0.06709457598042973,0.28272679885801855,0.22051617931986736,0.8536198363343147
geneEffect_vs_expr,TACSTD2,CD4,lymphoid negative control,lung,123,0.01850591489932311,-0.1590495102451595,0.19490173114072,0.8390081614736279,0.9746425488334765
geneEffect_vs_expr,TACSTD2,CD19,lymphoid negative control,lung,123,-0.08695342618699224,-0.2599856241376334,0.09148928630327127,0.3389073241402927,0.8671612096555392
geneEffect_vs_expr,TACSTD2,MHC-I score,composite,lung,123,-0.07834285640582478,-0.2518837359040113,0.10007953425436918,0.3890631146660557,0.8671612096555392
geneEffect_vs_expr,TACSTD2,IFN-response score,composite,lung,123,-0.052217822548399996,-0.22715229750464622,0.12598114089761014,0.5662370833796613,0.929209572725598
geneEffect_vs_expr_partial_NSCLC,TACSTD2,HLA-A,MHC-I antigen presentation,lung_partial_NSCLC,123,0.014358894834876783,,,0.8752648986471222,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,HLA-B,MHC-I antigen presentation,lung_partial_NSCLC,123,0.012802941333580268,,,0.8886891793263055,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,HLA-C,MHC-I antigen presentation,lung_partial_NSCLC,123,0.04429650400040421,,,0.6280509412794155,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,B2M,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.140718209284344,,,0.12210795267802285,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,TAP1,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.016974407428178222,,,0.8527806354048839,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,TAP2,MHC-I antigen presentation,lung_partial_NSCLC,123,0.04338969210873085,,,0.6351115259286558,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,TAPBP,MHC-I antigen presentation,lung_partial_NSCLC,123,0.04628171252009835,,,0.6127112908880272,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,NLRC5,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.04579834574100494,,,0.6164311905670551,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,PSMB8,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.0018933911086203464,,,0.9834866331257813,0.9860357031233021
geneEffect_vs_expr_partial_NSCLC,TACSTD2,PSMB9,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.03467698806566895,,,0.7045460881761904,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,PSMB10,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.014578103707511043,,,0.8733763879493618,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,ERAP1,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.04964435618033757,,,0.5871091802180971,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,ERAP2,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.04570068562300162,,,0.6171839509465133,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CALR,MHC-I antigen presentation,lung_partial_NSCLC,123,0.0016010874486476006,,,0.9860357031233021,0.9860357031233021
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CANX,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.08969731208634357,,,0.3258426457218253,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,PDIA3,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.16503322185027944,,,0.06928400032709,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFNGR1,IFN signalling,lung_partial_NSCLC,123,0.013428286627851895,,,0.8832898864270656,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFNGR2,IFN signalling,lung_partial_NSCLC,123,0.0815917055944621,,,0.3716306328436033,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFNAR1,IFN signalling,lung_partial_NSCLC,123,0.16422533333516678,,,0.07067693525054307,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFNAR2,IFN signalling,lung_partial_NSCLC,123,0.05021319956999904,,,0.5828270258685109,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,JAK1,IFN signalling,lung_partial_NSCLC,123,-0.10365072512949706,,,0.2558992040520551,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,JAK2,IFN signalling,lung_partial_NSCLC,123,-0.017723668043981476,,,0.8463605006325793,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,TYK2,IFN signalling,lung_partial_NSCLC,123,-0.056859915669212543,,,0.5338915552485398,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,STAT1,IFN signalling,lung_partial_NSCLC,123,0.08871438476098714,,,0.3311935705666944,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,STAT2,IFN signalling,lung_partial_NSCLC,123,0.01999428734681428,,,0.8269675083267717,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IRF1,IFN signalling,lung_partial_NSCLC,123,-0.09368561584232948,,,0.3047039166143505,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IRF9,IFN signalling,lung_partial_NSCLC,123,0.06552018424016962,,,0.4733648628930718,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,SOCS1,IFN signalling,lung_partial_NSCLC,123,-0.12826303829464955,,,0.15914591893435626,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,ISG15,IFN response / ISG,lung_partial_NSCLC,123,0.07701179463949313,,,0.3991616780104704,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,MX1,IFN response / ISG,lung_partial_NSCLC,123,0.039057286122823755,,,0.6692891645927763,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,OAS1,IFN response / ISG,lung_partial_NSCLC,123,0.04585196748316857,,,0.6160180454940232,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFI27,IFN response / ISG,lung_partial_NSCLC,123,-0.04568727256271152,,,0.6172873693429556,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFI44,IFN response / ISG,lung_partial_NSCLC,123,0.06812490080435836,,,0.4559183607271759,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFIT1,IFN response / ISG,lung_partial_NSCLC,123,0.004033964961442089,,,0.9648262182145019,0.9860357031233021
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFIT3,IFN response / ISG,lung_partial_NSCLC,123,0.027014845842284717,,,0.7677105827911458,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CXCL9,IFN response / ISG,lung_partial_NSCLC,123,-0.07511126738453486,,,0.4109330386974833,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CXCL10,IFN response / ISG,lung_partial_NSCLC,123,0.028213338224538954,,,0.757717208746957,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IDO1,IFN response / ISG,lung_partial_NSCLC,123,-0.0027443165599427117,,,0.976067073933024,0.9860357031233021
geneEffect_vs_expr_partial_NSCLC,TACSTD2,GBP1,IFN response / ISG,lung_partial_NSCLC,123,0.017584450955488367,,,0.8475526515770677,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFI6,IFN response / ISG,lung_partial_NSCLC,123,0.08596588301996846,,,0.34645193809989355,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,RSAD2,IFN response / ISG,lung_partial_NSCLC,123,0.03814086019864546,,,0.6766092704083306,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFITM1,IFN response / ISG,lung_partial_NSCLC,123,-0.0993143425921395,,,0.27643474187028705,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CD274,tumour-cell immune ligand,lung_partial_NSCLC,123,-0.09291871037507417,,,0.308697219069032,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,PDCD1LG2,tumour-cell immune ligand,lung_partial_NSCLC,123,-0.027976496115265027,,,0.7596889575501524,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CD47,tumour-cell immune ligand,lung_partial_NSCLC,123,-0.0680418717673618,,,0.45646892310792286,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,PVR,tumour-cell immune ligand,lung_partial_NSCLC,123,0.10083411234277818,,,0.2691149846478244,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,NECTIN2,tumour-cell immune ligand,lung_partial_NSCLC,123,0.07819144523829943,,,0.39195711439122927,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,LGALS9,tumour-cell immune ligand,lung_partial_NSCLC,123,-0.009474172013875367,,,0.9175100481496619,0.9860357031233021
geneEffect_vs_expr_partial_NSCLC,TACSTD2,TNFRSF14,tumour-cell immune ligand,lung_partial_NSCLC,123,0.07512670407139091,,,0.41083661553906575,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,HLA-E,tumour-cell immune ligand,lung_partial_NSCLC,123,-0.04573638392815528,,,0.6169087436896088,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,HLA-G,tumour-cell immune ligand,lung_partial_NSCLC,123,0.00778737709423686,,,0.9321578822511777,0.9860357031233021
geneEffect_vs_expr_partial_NSCLC,TACSTD2,EPCAM,epithelial positive control,lung_partial_NSCLC,123,-0.11414204646330678,,,0.21062191315337955,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CDH1,epithelial positive control,lung_partial_NSCLC,123,-0.07782482380170994,,,0.3941878197053714,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,KRT8,epithelial positive control,lung_partial_NSCLC,123,-0.052932980486643424,,,0.5625546116640904,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,KRT18,epithelial positive control,lung_partial_NSCLC,123,-0.09131858898037525,,,0.3171386289934694,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,KRT19,epithelial positive control,lung_partial_NSCLC,123,-0.04799689945874015,,,0.599591367843568,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CLDN3,epithelial positive control,lung_partial_NSCLC,123,0.024438277149658485,,,0.7893223334032659,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CLDN7,epithelial positive control,lung_partial_NSCLC,123,-0.09773746866963444,,,0.2841699731250765,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CD3E,lymphoid negative control,lung_partial_NSCLC,123,-0.09547970354725521,,,0.2954948666088717,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CD8A,lymphoid negative control,lung_partial_NSCLC,123,0.08102510992994859,,,0.37497211373877465,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CD4,lymphoid negative control,lung_partial_NSCLC,123,-0.01512064083007323,,,0.8687054501284399,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CD19,lymphoid negative control,lung_partial_NSCLC,123,-0.05116284422907095,,,0.5757105093136157,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,MHC-I score,composite,lung_partial_NSCLC,123,-0.02363532344213036,,,0.7960910526250496,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFN-response score,composite,lung_partial_NSCLC,123,0.01277813823900262,,,0.8889034385413139,0.9808589666662775
geneEffect_vs_expr,TACSTD2,HLA-A,MHC-I antigen presentation,NSCLC,95,0.059896416573348266,-0.14337739961111556,0.25832104804658257,0.5642180486243679,0.9803446616350269
geneEffect_vs_expr,TACSTD2,HLA-B,MHC-I antigen presentation,NSCLC,95,0.043673012318029114,-0.15927190409557185,0.2430764623479684,0.6743120898910755,0.9803446616350269
geneEffect_vs_expr,TACSTD2,HLA-C,MHC-I antigen presentation,NSCLC,95,0.1067889137737962,-0.09683830092065195,0.3018356450397264,0.3030008895824515,0.9174026948400257
geneEffect_vs_expr,TACSTD2,B2M,MHC-I antigen presentation,NSCLC,95,-0.06430593612139082,-0.2624475149472166,0.1390390741969096,0.535836905042353,0.9803446616350269
geneEffect_vs_expr,TACSTD2,TAP1,MHC-I antigen presentation,NSCLC,95,0.028247579254019734,-0.1742876648814593,0.2284897703456717,0.7858275027288723,0.9803446616350269
geneEffect_vs_expr,TACSTD2,TAP2,MHC-I antigen presentation,NSCLC,95,0.11492161254199329,-0.08867525921069556,0.30930070536011495,0.26744407633022715,0.9174026948400257
geneEffect_vs_expr,TACSTD2,TAPBP,MHC-I antigen presentation,NSCLC,95,0.11448848326486499,-0.08911069505450206,0.30890373604363847,0.26926341556112715,0.9174026948400257
geneEffect_vs_expr,TACSTD2,NLRC5,MHC-I antigen presentation,NSCLC,95,-0.03332913394970912,-0.23330497189781,0.16935144940103775,0.7484825838899597,0.9803446616350269
geneEffect_vs_expr,TACSTD2,PSMB8,MHC-I antigen presentation,NSCLC,95,0.02306830907054871,-0.1793083480813129,0.2235718727896103,0.8243955729590109,0.9803446616350269
geneEffect_vs_expr,TACSTD2,PSMB9,MHC-I antigen presentation,NSCLC,95,0.01517357222844345,-0.18694112421242268,0.21605585258498813,0.8839654234090212,0.9803446616350269
geneEffect_vs_expr,TACSTD2,PSMB10,MHC-I antigen presentation,NSCLC,95,-0.0136968564420507,-0.2146473279574537,0.18836613600931346,0.8951905043734015,0.9803446616350269
geneEffect_vs_expr,TACSTD2,ERAP1,MHC-I antigen presentation,NSCLC,95,-0.030382351500964605,-0.23051384113575024,0.1722151891311063,0.7700742597082664,0.9803446616350269
geneEffect_vs_expr,TACSTD2,ERAP2,MHC-I antigen presentation,NSCLC,95,0.006397043642328057,-0.19539788550064813,0.2076723026910893,0.9509404081191772,0.9803446616350269
geneEffect_vs_expr,TACSTD2,CALR,MHC-I antigen presentation,NSCLC,95,-0.021836506159014557,-0.2224007283145599,0.18050088402082434,0.8336338078459294,0.9803446616350269
geneEffect_vs_expr,TACSTD2,CANX,MHC-I antigen presentation,NSCLC,95,-0.052715565509518475,-0.2515856125226243,0.15042563129867986,0.611903046063433,0.9803446616350269
geneEffect_vs_expr,TACSTD2,PDIA3,MHC-I antigen presentation,NSCLC,95,-0.1487262038073908,-0.34007553927353124,0.05444889354578001,0.15031301375085465,0.9174026948400257
geneEffect_vs_expr,TACSTD2,IFNGR1,IFN signalling,NSCLC,95,0.015502573847287838,-0.1866235259658686,0.21636954785706541,0.8814675947085494,0.9803446616350269
geneEffect_vs_expr,TACSTD2,IFNGR2,IFN signalling,NSCLC,95,0.13194288913773797,-0.07150149726111174,0.3248474970536236,0.20245934124788686,0.9174026948400257
geneEffect_vs_expr,TACSTD2,IFNAR1,IFN signalling,NSCLC,95,0.18918105530317286,-0.012851972918212202,0.376373643041555,0.06634041088709931,0.9174026948400257
geneEffect_vs_expr,TACSTD2,IFNAR2,IFN signalling,NSCLC,95,0.05490640714761765,-0.14827743800712578,0.2536426041583372,0.5971691515762647,0.9803446616350269
geneEffect_vs_expr,TACSTD2,JAK1,IFN signalling,NSCLC,95,-0.09405095184770437,-0.29009511521315956,0.10956896877132023,0.36463344292023586,0.9174026948400257
geneEffect_vs_expr,TACSTD2,JAK2,IFN signalling,NSCLC,95,0.03357492067201854,-0.169112434408521,0.23353762715682425,0.7466901324170884,0.9803446616350269
geneEffect_vs_expr,TACSTD2,TYK2,IFN signalling,NSCLC,95,-0.0025615901455767077,-0.2039992779925905,0.1990841978412145,0.9803446616350269,0.9803446616350269
geneEffect_vs_expr,TACSTD2,STAT1,IFN signalling,NSCLC,95,0.20288353863381856,0.001397682876384372,0.3885392684961679,0.04862737504955126,0.9174026948400257
geneEffect_vs_expr,TACSTD2,STAT2,IFN signalling,NSCLC,95,0.08735332920451445,-0.11623606602000112,0.28389817992412875,0.3999254601715606,0.9174026948400257
geneEffect_vs_expr,TACSTD2,IRF1,IFN signalling,NSCLC,95,-0.03163515982132228,-0.23170087755959476,0.17099810429832898,0.7608721638923355,0.9803446616350269
geneEffect_vs_expr,TACSTD2,IRF9,IFN signalling,NSCLC,95,0.1399291010965353,-0.06340195037323915,0.33210613950815393,0.17622519390544814,0.9174026948400257
geneEffect_vs_expr,TACSTD2,SOCS1,IFN signalling,NSCLC,95,-0.10752808654795584,-0.3025151264138602,0.096097500357898,0.2996470700298718,0.9174026948400257
geneEffect_vs_expr,TACSTD2,ISG15,IFN response / ISG,NSCLC,95,0.13987961926091827,-0.0634522170244065,0.3320612355937232,0.1763796658902174,0.9174026948400257
geneEffect_vs_expr,TACSTD2,MX1,IFN response / ISG,NSCLC,95,0.10481669677254175,-0.09881375766674587,0.30002172288251544,0.3120690440889049,0.9174026948400257
geneEffect_vs_expr,TACSTD2,OAS1,IFN response / ISG,NSCLC,95,0.19505025344299512,-0.006758434131914618,0.3815924728695865,0.058200682956801815,0.9174026948400257
geneEffect_vs_expr,TACSTD2,IFI27,IFN response / ISG,NSCLC,95,-0.00862271090519493,-0.20980111532177959,0.19325614539560523,0.9339050315633222,0.9803446616350269
geneEffect_vs_expr,TACSTD2,IFI44,IFN response / ISG,NSCLC,95,0.1662397290158528,-0.03652709816671301,0.35585984557220324,0.10738056811948407,0.9174026948400257
