bio_mouse	genotype	n_cells	n_tumor_ids	timesimple	cldn4_mean	cldn4_pct_pos	tnk_score	ifn_mhc_score	tnk_genes_used	ifn_mhc_genes_used	pass_min_cells
K_30w_ND_m2	K	206	1	05_K_30w_ND	2.216035783089393	0.38349514563106796	-0.04342718115063374	0.09841692868941587	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
T_4w_ND_m1	T_early	37	1	01_T_early_ND	0.08841458908212708	0.02702702702702703	-0.07560951238340928	0.20828806472883055	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
K_30w_ND_m1	K	193	1	05_K_30w_ND	0.7131065921257808	0.12435233160621761	-0.0005788659518945081	0.06950446247964749	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
K_2w_ND_m5	K	22	1	02_KorKP_early_ND	0.9032352590572365	0.18181818181818182	-0.07560951238340928	0.20557919021862467	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
KP_12w_ND_m4	KP	62	1	06_KP_12w_ND	3.713092031824252	0.43548387096774194	-0.06854780880966785	0.26994021580535243	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
K_30w_ND_m3	K	106	1	05_K_30w_ND	3.043329463474751	0.46226415094339623	-0.058550034028597354	0.038462347095813976	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
KP_12w_ND_m1	KP	131	1	06_KP_12w_ND	4.012416809259207	0.6870229007633588	-0.0653187041146798	-0.12178349722035024	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
KP_12w_ND_m3	KP	74	1	06_KP_12w_ND	4.575462543329692	0.7702702702702703	-0.06601494750451464	-0.1175002028762453	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
T_0w_ND_f1	T_early	61	1	01_T_early_ND	0.3363813334258813	0.06557377049180328	-0.06771930478058849	1.1614362183120233	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
KP_12w_ND_m5	KP	48	1	06_KP_12w_ND	4.505916668124287	0.6666666666666666	0.43553030018320027	-0.24146528898644104	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
K_2w_ND_m4	K	31	1	02_KorKP_early_ND	0.5865846333234718	0.16129032258064516	0.11878853445757438	0.29747230326875446	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
T_0w_ND_f2	T_early	54	1	01_T_early_ND	0.2493769993319299	0.05555555555555555	-0.06846595032982038	1.229876639857321	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
T_0w_ND_m1	T_early	47	1	01_T_early_ND	0.7337672556340821	0.14893617021276595	0.03609574901109193	1.4362925027456568	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
T_4w_ND_m2	T_early	7	1	01_T_early_ND	0.0	0.0	0.22154529231749037	0.3158667684624265	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	False
KP_2w_ND_m1	KP	4	1	02_KorKP_early_ND	0.5859973371013006	0.25	-0.02184625717304137	0.5077288680359784	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	False
KP_20w_ND_m2	KP	43	1	07_KP_20w_ND	4.556387791013465	0.7441860465116279	-0.05702265098190236	0.04507275960588354	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
KP_20w_ND_m3	KP	60	1	07_KP_20w_ND	5.9582871870398035	0.8166666666666667	-0.03882083455420037	-0.042102132207630275	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
KP_20w_ND_m5	KP	126	1	07_KP_20w_ND	1.4945639439444076	0.31746031746031744	-0.06614397246970423	-0.15635572393979014	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
KP_20w_ND_m6	KP	136	1	07_KP_20w_ND	1.5981494486128138	0.33088235294117646	-0.06216791864695259	0.040798346220431936	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
KP_20w_ND_m4	KP	173	1	07_KP_20w_ND	3.0143118199471437	0.5606936416184971	0.18000175865868576	-0.1352993361398956	Cd3d,Cd3e,Cd3g,Cd2,Cd8a,Cd8b1,Cd4,Nkg7,Gzma,Gzmb,Prf1,Klrb1c,Ncr1,Klrd1,Klrc1,Ifng	Stat1,Stat2,Irf1,Irf7,Irf9,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Ifih1,Ddx58,Ifnb1,B2m,H2-K1,H2-D1,H2-Q4,H2-Q6,H2-Q7,H2-Aa,H2-Ab1,H2-Eb1,Tap1,Tap2,Psmb8,Psmb9,Nlrc5,Ciita	True
