method	destination	rule	interaction_name	pathway_name	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	n_patients	n_cohorts	cohorts	median_delta	mean_delta	mean_score_high	mean_score_low	frac_detected_high	frac_detected_low	median_n_sender_high	median_n_receiver	pval	padj
cellchat	TLS	median	APP_CD74	APP	APP	CD74	APP	CD74	other	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.024684392493982077	0.028759119103547445	0.8484639871149787	0.8197048680114313	1.0	1.0	139.0	528.0	0.0005907416343688965	0.004563488066196442
cellchat	TLS	median	IGFBP3_TMEM219	IGFBP	IGFBP3	TMEM219	IGFBP3	TMEM219	other	cellchatdb_v2	18	2	GSE131907,GSE241934_IIT	0.025599814379066194	0.0333644058868647	0.14068584583702115	0.10732143995015643	1.0	0.7777777777777778	184.0	255.5	0.00157928466796875	0.007410489595853366
cellchat	TLS	median	PTN_NCL	PTN	PTN	NCL	PTN	NCL	other	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.025894028893146855	0.06455082700389408	0.13772143426822162	0.07317060726432754	1.0	0.7142857142857143	197.0	736.0	0.109375	0.1482638888888889
cellchat	TLS	median	COL9A2_CD44	COLLAGEN	COL9A2	CD44	COL9A2	CD44	other	cellchatdb_v2	15	2	GSE131907,GSE241934_IIT	0.026982867116975465	0.07948737505792738	0.12828589782686936	0.04879852276894199	0.9333333333333333	0.6666666666666666	129.0	945.0	0.00335693359375	0.012798309326171875
cellchat	TLS	median	CD99_CD99	CD99	CD99	CD99	CD99	CD99	other	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.027219431257547444	0.03164960791083111	0.44298642069429384	0.41133681278346285	1.0	0.9615384615384616	139.0	255.5	0.004279136657714844	0.014501518673366971
cellchat	TLS	median	COL4A4_CD44	COLLAGEN	COL4A4	CD44	COL4A4	CD44	other	cellchatdb_v2	16	2	GSE131907,GSE241934_IIT	0.028825779255791138	0.05344832341821279	0.11485731138394824	0.06140898796573545	1.0	0.6875	98.0	1250.0	0.01824951171875	0.0452734375
cellchat	TLS	median	MDK_NCL	MK	MDK	NCL	MDK	NCL	other	cellchatdb_v2	27	2	GSE131907,GSE241934_IIT	0.028888576005498323	0.03817630845734448	0.6223114001372928	0.5841350916799483	1.0	1.0	149.0	320.0	0.002615400210729776	0.010635960856967755
cellchat	TLS	median	THBS4_CD47	THBS	THBS4	CD47	THBS4	CD47	other	cellchatdb_v2	4	1	GSE241934_IIT	0.02952142535744455	0.02487789892098067	0.027541878682492818	0.002663979761512147	0.75	0.25	44.5	1730.5		
cellchat	TLS	median	FN1_SDC1	FN1	FN1	SDC1	FN1	SDC1	other	cellchatdb_v2	3	1	GSE131907	0.03146818879362756	0.021600482540573302	0.12665256104853853	0.10505207850796523	1.0	1.0	378.0	320.0		
cellchat	TLS	median	FN1_CD44	FN1	FN1	CD44	FN1	CD44	other	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.0334288934337845	0.02992816322436398	0.19462080702916384	0.16469264380479987	0.9615384615384616	0.9230769230769231	139.0	528.0	0.03816831111907959	0.06467408272955152
cellchat	TLS	median	LAMB2_CD44	LAMININ	LAMB2	CD44	LAMB2	CD44	other	cellchatdb_v2	27	2	GSE131907,GSE241934_IIT	0.03381215624144401	0.0331020487254313	0.14105267507796698	0.10795062635253568	0.9629629629629629	0.9629629629629629	149.0	320.0	0.0005984902381896973	0.004563488066196442
cellchat	TLS	median	COL6A1_CD44	COLLAGEN	COL6A1	CD44	COL6A1	CD44	other	cellchatdb_v2	19	2	GSE131907,GSE241934_IIT	0.037554610687649315	0.06014305516982989	0.12332308750765261	0.06318003233782274	0.9473684210526315	0.7894736842105263	129.0	736.0	0.0007377478079437867	0.0050002906982856655
cellchat	TLS	median	ICAM1_ITGAL	ICAM	ICAM1	ITGAL	ICAM1	ITGAL	other	cellchatdb_v2	11	2	GSE131907,GSE241934_IIT	0.038501140893124106	0.048646071709911615	0.16813523977145858	0.11948916806154695	1.0	1.0	38.0	1544.0	0.0322265625	0.05616629464285715
cellchat	TLS	median	CD55_ADGRE5	ADGRE	CD55	ADGRE5	CD55	ADGRE5	other	cellchatdb_v2	24	2	GSE131907,GSE241934_IIT	0.039024983966810325	0.05172687544329511	0.3519300024310654	0.30020312698777035	1.0	1.0	119.0	801.5	9.896561114846671e-05	0.0010061503800094117
cellchat	TLS	median	LAMC2_CD44	LAMININ	LAMC2	CD44	LAMC2	CD44	other	cellchatdb_v2	26	2	GSE131907,GSE241934_IIT	0.04172140028146083	0.06359434459387449	0.1516942844436273	0.08809993984975277	0.9615384615384616	0.8846153846153846	139.0	528.0	6.031990051269531e-05	0.0009307861328125
cellchat	TLS	median	COL6A2_CD44	COLLAGEN	COL6A2	CD44	COL6A2	CD44	other	cellchatdb_v2	10	2	GSE131907,GSE241934_IIT	0.0440147519056421	0.07570301962912071	0.12222398125571099	0.046520961626590265	0.9	0.8	184.0	157.0	0.02734375	0.05606617647058824
cellchat	TLS	median	COL4A3_CD44	COLLAGEN	COL4A3	CD44	COL4A3	CD44	other	cellchatdb_v2	11	2	GSE131907,GSE241934_IIT	0.047379000647262026	0.06655740239500686	0.14815881791809432	0.08160141552308746	0.9090909090909091	0.8181818181818182	53.0	1544.0	0.1474609375	0.1913854720744681
cellchat	TLS	median	COL1A2_CD44	COLLAGEN	COL1A2	CD44	COL1A2	CD44	other	cellchatdb_v2	4	1	GSE131907	0.04861362138589985	0.07068880522421617	0.17442200354748114	0.10373319832326497	1.0	0.5	304.0	104.5		
cellchat	TLS	median	LGALS9_CD44	GALECTIN	LGALS9	CD44	LGALS9	CD44	inhibitory	cellchatdb_v2	25	2	GSE131907,GSE241934_IIT	0.05338292587376044	0.04766631718506197	0.2160721575437945	0.16840584035873252	0.96	0.88	129.0	736.0	0.002025127410888672	0.008823769433157784
cellchat	TLS	median	LAMB3_CD44	LAMININ	LAMB3	CD44	LAMB3	CD44	other	cellchatdb_v2	27	2	GSE131907,GSE241934_IIT	0.05528486317829395	0.07006011735798014	0.2985321795804198	0.22847206222243968	1.0	0.8888888888888888	149.0	320.0	8.372962474822998e-05	0.0010061503800094117
cellchat	TLS	median	LGALS9_CD45	GALECTIN	LGALS9	PTPRC	LGALS9	PTPRC	inhibitory	cellchatdb_v2	25	2	GSE131907,GSE241934_IIT	0.05876367882386724	0.053468650577149696	0.2514687499243602	0.1980000993472105	0.96	0.88	129.0	736.0	0.0039052650736518353	0.01401300997016247
cellchat	TLS	median	LAMA5_CD44	LAMININ	LAMA5	CD44	LAMA5	CD44	other	cellchatdb_v2	27	2	GSE131907,GSE241934_IIT	0.06358471357985307	0.06409941843972852	0.22724264525231247	0.163143226812584	1.0	0.9259259259259259	149.0	320.0	2.2083520889282227e-05	0.0009307861328125
cellchat	TLS	median	COL1A1_CD44	COLLAGEN	COL1A1	CD44	COL1A1	CD44	other	cellchatdb_v2	22	2	GSE131907,GSE241934_IIT	0.06961372718364915	0.08282037828945633	0.28545987706923437	0.2026394987797781	1.0	0.9545454545454546	156.5	177.0	4.1961669921875e-05	0.0009307861328125
cellchat	TLS	median	GDF15_TGFBR2	GDF	GDF15	TGFBR2	GDF15	TGFBR2	other	cellchatdb_v2	15	2	GSE131907,GSE241934_IIT	0.17365900060310263	0.14509767150143585	0.32868161960849895	0.1835839481070631	1.0	0.9333333333333333	53.0	1544.0	6.103515625e-05	0.0009307861328125
cellchat	TLS	tertile	C3_CR2	COMPLEMENT	C3	CR2	C3	CR2	other	cellchatdb_v2	10	1	GSE241934_IIT	-0.04809761247912628	-0.04855377419553249	0.09338209196498856	0.14193586616052103	1.0	1.0	25.0	1623.5	0.013671875	0.02734375
cellchat	TLS	tertile	SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellchatdb_v2	17	2	GSE131907,GSE241934_IIT	-0.03142904313916339	-0.047336476781931126	0.19167569476576055	0.2390121715476917	0.9411764705882353	0.8823529411764706	63.0	1076.0	0.07032573521121915	0.10229197848904605
cellchat	TLS	tertile	HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	HLA-DPB1	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.026354206214301276	-0.022177917326645178	0.08632175069657962	0.1084996680232248	1.0	1.0	21.0	1563.0		
cellchat	TLS	tertile	TNC_SDC1	TENASCIN	TNC	SDC1	TNC	SDC1	other	cellchatdb_v2	4	1	GSE131907	-0.01603450609263092	-0.005802220229165345	0.0668113451697993	0.07261356539896463	1.0	0.75	351.5	198.0		
cellchat	TLS	tertile	HLA-DQB1_CD4	MHC-II	HLA-DQB1	CD4	HLA-DQB1	CD4	other	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	-0.01548586078482575	-0.004930543466175358	0.08126694308517093	0.08619748655134626	1.0	1.0	21.0	1544.0		
cellchat	TLS	tertile	TNFSF13_TNFRSF13B	APRIL	TNFSF13	TNFRSF13B	TNFSF13	TNFRSF13B	other	cellchatdb_v2	9	1	GSE241934_IIT	-0.01267343353312585	-0.01184400681063069	0.08937253145760064	0.10121653826823133	0.8888888888888888	1.0	36.0	1582.0	0.734375	0.7580645161290323
cellchat	TLS	tertile	HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4	HLA-DPA1	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.011680560048881683	-0.011146199214404087	0.11057517879432478	0.12172137800872887	1.0	1.0	21.0	1563.0		
cellchat	TLS	tertile	PPIA_BSG	CypA	PPIA	BSG	PPIA	BSG	other	cellchatdb_v2	31	2	GSE131907,GSE241934_IIT	-0.008268186897925522	-0.008430838881820679	0.5848640730045492	0.59329491188637	1.0	1.0	86.0	320.0	0.00973692536354065	0.020772107442220054
cellchat	TLS	tertile	COL4A5_CD44	COLLAGEN	COL4A5	CD44	COL4A5	CD44	other	cellchatdb_v2	6	1	GSE241934_IIT	-0.005668920228602943	-0.04159906095001942	0.08832633280493847	0.12992539375495787	0.6666666666666666	1.0	31.0	1623.5	1.0	1.0
cellchat	TLS	tertile	HLA-DMA_CD4	MHC-II	HLA-DMA	CD4	HLA-DMA	CD4	other	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	-0.004375178139719937	-0.0027179191040974998	0.04421854567859324	0.04693646478269074	1.0	1.0	21.0	1544.0		
cellchat	TLS	tertile	HLA-DOA_CD4	MHC-II	HLA-DOA	CD4	HLA-DOA	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.0036965422638854007	-0.004175921928826957	0.012875920652833179	0.017051842581660134	1.0	1.0	21.0	1563.0		
cellchat	TLS	tertile	HLA-DQA1_CD4	MHC-II	HLA-DQA1	CD4	HLA-DQA1	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.0035964557277425174	-0.00426984168844427	0.06074958543533159	0.06501942712377587	1.0	1.0	21.0	1563.0		
cellchat	TLS	tertile	HLA-DMB_CD4	MHC-II	HLA-DMB	CD4	HLA-DMB	CD4	other	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	-0.002963474432858427	-0.0033619008055194564	0.012351668300334014	0.01571356910585347	1.0	0.8	21.0	1544.0		
cellchat	TLS	tertile	HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4	HLA-DRB5	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	-0.0018044482268386192	-0.004884841892369581	0.04557228870405964	0.05045713059642922	1.0	1.0	21.0	1563.0		
cellchat	TLS	tertile	TNFSF13B_TNFRSF13B	BAFF	TNFSF13B	TNFRSF13B	TNFSF13B	TNFRSF13B	other	cellchatdb_v2	8	2	GSE131907,GSE241934_IIT	-1.8141221986302144e-05	-0.030524247433000515	0.0022614004845889473	0.032785647917589464	0.5	0.75	82.5	955.0	0.546875	0.5833333333333334
cellchat	TLS	tertile	HLA-G_CD8A	MHC-I	HLA-G	CD8A	HLA-G	CD8A	inhibitory	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.0	-0.0007863810583111513	0.07525114082294138	0.07603752188125254	1.0	0.6	86.0	63.0		
cellchat	TLS	tertile	PECAM1_PECAM1	PECAM1	PECAM1	PECAM1	PECAM1	PECAM1	other	cellchatdb_v2	3	1	GSE131907	0.0	9.57626308343869e-05	0.0001843012775929004	8.853864675851352e-05	0.6666666666666666	0.6666666666666666	252.0	76.0		
cellchat	TLS	tertile	MPZL1_MPZL1	MPZ	MPZL1	MPZL1	MPZL1	MPZL1	other	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	1.152931379741468e-05	0.0012940535527656328	0.004614063275925015	0.0033200097231593827	1.0	1.0	165.5	221.0		
cellchat	TLS	tertile	Q9HDB5_CLSTN1	NRXN	NRXN3	CLSTN1	NRXN3	CLSTN1	other	cellchatdb_v2	4	1	GSE241934_IIT	0.00014173054495457088	0.0003875258492843786	0.0014901162031407433	0.0011025903538563649	0.75	0.5	42.0	1310.0		
cellchat	TLS	tertile	CCL28_CCR10	CCL	CCL28	CCR10	CCL28	CCR10	other	cellchatdb_v2	3	1	GSE131907	0.00014997558122762652	0.005065625765671314	0.005107426628644941	4.1800862973626715e-05	1.0	0.6666666666666666	371.0	76.0		
cellchat	TLS	tertile	TNFSF13B_TNFRSF17	BAFF	TNFSF13B	TNFRSF17	TNFSF13B	TNFRSF17	other	cellchatdb_v2	5	1	GSE131907	0.00016532647212812775	0.0014733162241005117	0.00848478952824994	0.007011473304149427	0.8	1.0	86.0	191.0		
cellchat	TLS	tertile	HLA-G_CD8B	MHC-I	HLA-G	CD8B	HLA-G	CD8B	inhibitory	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	0.0002486504414609621	0.0006868063983386595	0.01699300957439546	0.016306203176056803	1.0	0.5	82.5	214.5		
cellchat	TLS	tertile	DLL4_NOTCH2	NOTCH	DLL4	NOTCH2	DLL4	NOTCH2	other	cellchatdb_v2	5	1	GSE241934_IIT	0.00037794096273388903	0.0015699091550355874	0.0032958616651127238	0.0017259525100771366	0.8	0.6	21.0	1544.0		
cellchat	TLS	tertile	TNF_TNFRSF1B	TNF	TNF	TNFRSF1B	TNF	TNFRSF1B	attack	cellchatdb_v2	3	2	GSE131907,GSE241934_IIT	0.0004139155116888061	0.009324664570657563	0.009416249470585013	9.158489992745083e-05	1.0	0.3333333333333333	86.0	320.0		
cellchat	TLS	tertile	TNFSF13B_TNFRSF13C	BAFF	TNFSF13B	TNFRSF13C	TNFSF13B	TNFRSF13C	other	cellchatdb_v2	11	2	GSE131907,GSE241934_IIT	0.0006085694185248438	-0.023281332678826313	0.00597070657759291	0.029252039256419223	0.6363636363636364	0.6363636363636364	86.0	151.0	0.845703125	0.8591269841269841
cellchat	TLS	tertile	LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	LGALS9	HAVCR2	inhibitory	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.0008926644637727051	0.006209454057798108	0.008017834760342204	0.001808380702544097	1.0	0.8	86.0	320.0		
cellchat	TLS	tertile	PECAM1_CD38	PECAM2	PECAM1	CD38	PECAM1	CD38	other	cellchatdb_v2	5	1	GSE131907	0.0008934428448665146	0.0014620185319128769	0.004578407358966362	0.003116388827053486	1.0	0.8	86.0	191.0		
cellchat	TLS	tertile	THBS1_SDC1	THBS	THBS1	SDC1	THBS1	SDC1	other	cellchatdb_v2	3	1	GSE131907	0.0009046328959273439	0.002070601453607634	0.004328655614808891	0.002258054161201257	1.0	0.3333333333333333	154.0	366.0		
cellchat	TLS	tertile	TNFSF12_TNFRSF12A	TWEAK	TNFSF12	TNFRSF12A	TNFSF12	TNFRSF12A	other	cellchatdb_v2	3	1	GSE131907	0.0009046615000159672	-0.0032325161896055196	0.003083617797654906	0.006316133987260425	1.0	0.6666666666666666	371.0	63.0		
cellchat	TLS	tertile	PVR_TIGIT	PVR	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	cellchatdb_v2	10	2	GSE131907,GSE241934_IIT	0.0010272128804705285	0.02199357598524572	0.028131299132530662	0.006137723147284942	0.6	0.7	68.0	698.0	0.375	0.42857142857142855
cellchat	TLS	tertile	PTPRC_CD22	CD45	PTPRC	CD22	PTPRC	CD22	other	cellchatdb_v2	10	2	GSE131907,GSE241934_IIT	0.0010298564633628717	0.0019084058134484494	0.010120527818679082	0.008212122005230632	0.7	0.6	70.5	807.5	0.625	0.6557377049180327
cellchat	TLS	tertile	CLEC2C_KLRB1	CLEC	CD69	KLRB1	CD69	KLRB1	other	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.001044437875562904	0.003072422690455412	0.013866360640941001	0.010793937950485593	0.8571428571428571	0.5714285714285714	28.0	320.0	0.375	0.42857142857142855
cellchat	TLS	tertile	JAG1_NOTCH2	NOTCH	JAG1	NOTCH2	JAG1	NOTCH2	other	cellchatdb_v2	8	2	GSE131907,GSE241934_IIT	0.001319718146479472	0.0026108733071663164	0.005475466290241584	0.0028645929830752683	0.875	0.75	28.5	1563.0	0.1484375	0.19387755102040816
cellchat	TLS	tertile	C4A_CR2	COMPLEMENT	C4A	CR2	C4A	CR2	other	cellchatdb_v2	5	1	GSE241934_IIT	0.0013497583870170898	0.006606795198409515	0.013821855854156951	0.007215060655747436	0.6	1.0	24.0	1665.0		
cellchat	TLS	tertile	HLA-DRB1_CD4	MHC-II	HLA-DRB1	CD4	HLA-DRB1	CD4	other	cellchatdb_v2	4	1	GSE241934_IIT	0.0014127287612060793	0.006562085053896636	0.1401874956978359	0.13362541064393926	1.0	1.0	21.0	1563.0		
cellchat	TLS	tertile	SEMA4D_CD72	SEMA4	SEMA4D	CD72	SEMA4D	CD72	other	cellchatdb_v2	12	2	GSE131907,GSE241934_IIT	0.0014632117384254665	0.0013089653969387924	0.0037196355520135583	0.002410670155074766	0.75	0.5	53.0	1184.5	0.17626953125	0.22120098039215685
cellchat	TLS	tertile	LPAR1_ADGRE5	ADGRE	LPAR1	ADGRE5	LPAR1	ADGRE5	other	cellchatdb_v2	8	2	GSE131907,GSE241934_IIT	0.0016798877583465038	0.002601788675670942	0.0031456864459280948	0.000543897770257153	1.0	0.25	101.0	895.0	0.015625	0.02857142857142857
cellchat	TLS	tertile	CD274_PDCD1	PD-L1	CD274	PDCD1	CD274	PDCD1	inhibitory	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.001718781815672317	0.0022036732632260622	0.010852846292405871	0.00864917302917981	0.8	0.4	86.0	108.0		
cellchat	TLS	tertile	TNFSF14_TNFRSF14	LIGHT	TNFSF14	TNFRSF14	TNFSF14	TNFRSF14	other	cellchatdb_v2	3	2	GSE131907,GSE241934_IIT	0.001854343528703957	-0.004626191869644505	0.002383500034108471	0.007009691903752976	0.6666666666666666	0.6666666666666666	79.0	366.0		
cellchat	TLS	tertile	ANGPTL4_SDC1	ANGPTL	ANGPTL4	SDC1	ANGPTL4	SDC1	other	cellchatdb_v2	5	1	GSE131907	0.002054704169731204	0.00766235776350212	0.016529717446347368	0.008867359682845249	1.0	0.6	252.0	320.0		
cellchat	TLS	tertile	LPAR2_ADGRE5	ADGRE	LPAR2	ADGRE5	LPAR2	ADGRE5	other	cellchatdb_v2	21	2	GSE131907,GSE241934_IIT	0.0020858891151102022	0.014320418413554414	0.016491757625269103	0.002171339211714691	0.9523809523809523	0.47619047619047616	86.0	191.0	0.001284705613291876	0.0039152932976514315
cellchat	TLS	tertile	THBS3_SDC1	THBS	THBS3	SDC1	THBS3	SDC1	other	cellchatdb_v2	3	1	GSE131907	0.002091365703778636	0.0015633291331696223	0.0015633291331696223	0.0	1.0	0.0	252.0	76.0		
cellchat	TLS	tertile	LPAR3_ADGRE5	ADGRE	LPAR3	ADGRE5	LPAR3	ADGRE5	other	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.002365594804405514	0.0011959004548246807	0.009393426319898241	0.008197525865073562	0.8571428571428571	0.42857142857142855	68.0	1424.0	0.4375	0.4827586206896552
cellchat	TLS	tertile	HLA-F_LILRB1	MHC-I	HLA-F	LILRB1	HLA-F	LILRB1	inhibitory	cellchatdb_v2	8	2	GSE131907,GSE241934_IIT	0.0028068171425474388	0.0008020139982308811	0.02059167441521375	0.01978966041698287	1.0	0.875	37.0	1820.5	0.3125	0.37735849056603776
cellchat	TLS	tertile	COL9A3_CD44	COLLAGEN	COL9A3	CD44	COL9A3	CD44	other	cellchatdb_v2	7	2	GSE131907,GSE241934_IIT	0.003239608039115277	0.01651697021089379	0.020245701261456996	0.003728731050563206	0.8571428571428571	0.42857142857142855	73.0	151.0	0.15625	0.2
cellchat	TLS	tertile	HLA-DRA_CD4	MHC-II	HLA-DRA	CD4	HLA-DRA	CD4	other	cellchatdb_v2	5	2	GSE131907,GSE241934_IIT	0.003829988437073828	-0.0008076463009780988	0.1206712860642956	0.12147893236527371	1.0	1.0	21.0	1544.0		
cellchat	TLS	tertile	TNFSF15_TNFRSF25	VEGI	TNFSF15	TNFRSF25	TNFSF15	TNFRSF25	other	cellchatdb_v2	4	2	GSE131907,GSE241934_IIT	0.004715367915638919	0.0025668288110121578	0.01069251961797255	0.00812569080696039	1.0	0.5	42.0	1329.0		
cellchat	TLS	tertile	CLEC2D_KLRB1	CLEC	CLEC2D	KLRB1	CLEC2D	KLRB1	other	cellchatdb_v2	6	2	GSE131907,GSE241934_IIT	0.005280150662575289	0.013467199732144065	0.018062380951718922	0.004595181219574858	1.0	0.5	79.5	235.5	0.09375	0.125
cellchat	TLS	tertile	CCL20_CCR6	CCL	CCL20	CCR6	CCL20	CCR6	other	cellchatdb_v2	11	2	GSE131907,GSE241934_IIT	0.005314284326642748	0.005277485599415174	0.03807057637905106	0.03279309077963589	0.8181818181818182	0.6363636363636364	61.0	1424.0	0.365234375	0.42857142857142855
cellchat	TLS	tertile	HLA-F_CD8B	MHC-I	HLA-F	CD8B	HLA-F	CD8B	inhibitory	cellchatdb_v2	9	2	GSE131907,GSE241934_IIT	0.005822271867368084	0.07717527654902695	0.10906641379271426	0.03189113724368731	1.0	1.0	86.0	108.0	0.015625	0.02857142857142857
cellchat	TLS	tertile	COL1A1_SDC1	COLLAGEN	COL1A1	SDC1	COL1A1	SDC1	other	cellchatdb_v2	4	1	GSE131907	0.006379171336663532	0.03371605082432437	0.08029370817685813	0.04657765735253376	1.0	1.0	203.0	198.0		
cellchat	TLS	tertile	THBS3_CD47	THBS	THBS3	CD47	THBS3	CD47	other	cellchatdb_v2	17	2	GSE131907,GSE241934_IIT	0.0063902979385892355	0.010775263139359148	0.02144069224926021	0.010665429109901061	0.9411764705882353	0.29411764705882354	73.0	191.0	0.004638671875	0.011875
cellchat	TLS	tertile	COL4A1_CD44	COLLAGEN	COL4A1	CD44	COL4A1	CD44	other	cellchatdb_v2	3	1	GSE131907	0.006589060731861389	0.006256056757950578	0.02811395681119257	0.021857900053241994	0.6666666666666666	0.6666666666666666	79.0	191.0		
cellchat	TLS	tertile	COL4A3_CD44	COLLAGEN	COL4A3	CD44	COL4A3	CD44	other	cellchatdb_v2	12	2	GSE131907,GSE241934_IIT	0.0067172647357312395	0.051000430111303924	0.13883592245847332	0.0878354923471694	0.75	0.8333333333333334	49.5	1310.0	0.5185546875	0.5625
cellchat	TLS	tertile	BAG6_NCR3-PS	BAG	BAG6	NCR3	BAG6	NCR3	other	cellchatdb_v2	19	2	GSE131907,GSE241934_IIT	0.007050173862298607	0.013519560014093917	0.04626117186570669	0.03274161185161278	1.0	1.0	63.0	1424.0	0.044559478759765625	0.07312324719551282
cellchat	TLS	tertile	SELPLG_SELL	SELPLG	SELPLG	SELL	SELPLG	SELL	other	cellchatdb_v2	3	1	GSE131907	0.0070772784159829245	0.01505529561053204	0.01505529561053204	0.0	1.0	0.0	86.0	191.0		
cellchat	TLS	tertile	CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	CLEC2B	KLRB1	other	cellchatdb_v2	10	2	GSE131907,GSE241934_IIT	0.0073933694760290975	0.030150859517945845	0.057902760656293975	0.027751901138348127	0.8	0.7	45.5	698.0	0.013671875	0.02734375
cellchat	TLS	tertile	NECTIN3_TIGIT	NECTIN	NECTIN3	TIGIT	NECTIN3	TIGIT	barrier	cellchatdb_v2	4	1	GSE241934_IIT	0.00810522870976642	0.007859005099402556	0.0100595811062888	0.0022005760068862434	1.0	0.25	22.5	2129.5		
cellchat	TLS	tertile	COL4A2_CD44	COLLAGEN	COL4A2	CD44	COL4A2	CD44	other	cellchatdb_v2	3	1	GSE131907	0.008187823524746403	-0.0029593566111318728	0.12412047938087878	0.12707983599201064	1.0	1.0	86.0	191.0		
cellchat	TLS	tertile	LAMA4_CD44	LAMININ	LAMA4	CD44	LAMA4	CD44	other	cellchatdb_v2	6	1	GSE131907	0.009773960608008095	0.014294068414098067	0.06876445623938804	0.054470387825289984	1.0	0.3333333333333333	120.0	255.5	0.0625	0.09302325581395349
cellchat	TLS	tertile	HLA-F_CD8A	MHC-I	HLA-F	CD8A	HLA-F	CD8A	inhibitory	cellchatdb_v2	14	2	GSE131907,GSE241934_IIT	0.010158826748044629	0.07190020327681126	0.12764196389186394	0.05574176061505266	1.0	0.9285714285714286	82.5	235.5	0.0018714329102470324	0.005444168466173185
cellchat	TLS	tertile	TNFSF10_TNFRSF10B	TRAIL	TNFSF10	TNFRSF10A	TNFSF10	TNFRSF10A	attack	cellchatdb_v2	11	1	GSE241934_IIT	0.010771341205766644	0.02740974308759502	0.09067700613298618	0.06326726304539118	1.0	1.0	26.0	1582.0	0.0830078125	0.11303191489361702
cellchat	TLS	tertile	LAMB1_CD44	LAMININ	LAMB1	CD44	LAMB1	CD44	other	cellchatdb_v2	9	2	GSE131907,GSE241934_IIT	0.01103871343173083	0.018400141475530405	0.04468980049209485	0.026289659016564455	0.7777777777777778	0.5555555555555556	79.0	149.0	0.203125	0.25
cellchat	TLS	tertile	THBS1_CD47	THBS	THBS1	CD47	THBS1	CD47	other	cellchatdb_v2	20	2	GSE131907,GSE241934_IIT	0.011274851007391465	0.04332803009072923	0.1396392904062292	0.09631126031549994	1.0	0.65	82.5	906.0	0.029575347900390625	0.04981111225328947
cellchat	TLS	tertile	CLDN3_CLDN3	CLDN	CLDN3	CLDN3	CLDN3	CLDN3	barrier	cellchatdb_v2	3	1	GSE131907	0.011666101771408373	0.013134465916793668	0.03152741659332648	0.01839295067653281	1.0	1.0	371.0	76.0		
cellchat	TLS	tertile	RETN_CAP1	RESISTIN	RETN	CAP1	RETN	CAP1	other	cellchatdb_v2	3	1	GSE131907	0.013105000551994697	0.011722602536473411	0.011722602536473411	0.0	1.0	0.0	86.0	108.0		
cellchat	TLS	tertile	PLAU_PLAUR	PLAU	PLAU	PLAUR	PLAU	PLAUR	other	cellchatdb_v2	3	1	GSE131907	0.013552421212163828	0.020208610870290328	0.027572975576984574	0.007364364706694251	1.0	1.0	252.0	63.0		
cellchat	TLS	tertile	SPP1_CD44	SPP1	SPP1	CD44	SPP1	CD44	other	cellchatdb_v2	19	2	GSE131907,GSE241934_IIT	0.015398329090979712	0.017164963592503763	0.2728400554842855	0.2556750918917818	1.0	0.8947368421052632	123.0	191.0	0.05457305908203125	0.08315894717261904
cellchat	TLS	tertile	HLA-B_CD8A	MHC-I	HLA-B	CD8A	HLA-B	CD8A	other	cellchatdb_v2	15	2	GSE131907,GSE241934_IIT	0.01651631601033654	0.01856301779853276	0.3527764454424252	0.3342134276438925	1.0	1.0	86.0	151.0	0.0028648155524898344	0.0076395081399728915
cellchat	TLS	tertile	HLA-C_CD8A	MHC-I	HLA-C	CD8A	HLA-C	CD8A	other	cellchatdb_v2	15	2	GSE131907,GSE241934_IIT	0.018119867877407297	0.021378794721513973	0.3328183783444147	0.31143958362290064	1.0	0.9333333333333333	86.0	151.0	0.0012250235420688657	0.0039152932976514315
